theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
4.130458,4.130458,0.000000,0.129779
5.877226,5.877226,0.000000,0.127842
1.349912,1.349912,0.000000,0.133370
3.101211,3.101211,0.000000,0.134331
4.851505,4.851505,0.000000,0.127599
0.312404,0.312404,0.000000,0.126405
2.050323,2.050323,0.000000,0.131972
3.782015,3.782015,0.000000,0.130200
5.529372,5.529372,0.000000,0.142593
0.974018,0.974018,0.000000,0.146038
2.716320,2.716320,0.000000,0.153629
4.456735,4.456735,0.000000,0.154647
6.204113,6.204113,0.000000,0.152161
1.659728,1.659728,0.000000,0.152773
3.421767,3.421767,0.000000,0.155113
5.181960,5.181960,0.000000,0.151156
0.663054,0.663054,0.000000,0.129330
2.425197,2.425197,0.000000,0.123502
4.183398,4.183398,0.000000,0.117831
5.932787,5.932787,0.000000,0.114375
1.408284,1.408284,0.000000,0.115988
3.153064,3.153064,0.000000,0.115719
4.912688,4.912688,0.000000,0.117647
0.374322,0.374322,0.000000,0.118901
2.127027,2.127027,0.000000,0.128645
3.871762,3.871762,0.000000,0.127654
5.629668,5.629668,0.000000,0.130316
1.097257,1.097257,0.000000,0.130435
2.851872,2.851872,0.000000,0.126346
4.605729,4.605729,0.000000,0.122722
0.059141,0.059141,0.000000,0.130408
1.792636,1.792636,0.000000,0.127983
3.534226,3.534226,0.000000,0.140780
5.266860,5.266860,0.000000,0.142751
0.716728,0.716728,0.000000,0.149023
2.460646,2.460646,0.000000,0.151943
4.205193,4.205193,0.000000,0.155101
5.951857,5.951857,0.000000,0.154444
1.414412,1.414412,0.000000,0.148525
3.163447,3.163447,0.000000,0.145932
