ud_pu,uq_pu,u_mag_pu,delta_theta_deg
-0.015559,0.152400,0.153192,8.923694
-0.010449,0.155362,0.155713,8.950808
-0.011057,0.155782,0.156174,8.968153
-0.013942,0.153404,0.154036,8.978745
-0.020393,0.150700,0.152073,8.983336
-0.020694,0.146190,0.147648,9.017893
-0.018266,0.138868,0.140064,9.049588
-0.011775,0.133156,0.133676,9.078474
-0.006409,0.123447,0.123613,9.090604
-0.006908,0.119939,0.120138,9.090919
-0.007436,0.116109,0.116347,9.069630
-0.004538,0.117737,0.117825,9.084477
-0.006705,0.117055,0.117247,9.055581
-0.003294,0.115489,0.115536,9.070164
-0.000676,0.119879,0.119881,9.033445
-0.003712,0.120179,0.120237,9.020058
-0.005141,0.125425,0.125530,9.019186
-0.005738,0.131151,0.131277,9.020773
-0.008690,0.132864,0.133148,9.022707
-0.006048,0.132651,0.132789,9.044292
-0.001563,0.128408,0.128418,9.033040
-0.003040,0.128072,0.128108,9.007372
-0.003846,0.133715,0.133770,8.973544
-0.008369,0.140046,0.140296,8.977070
-0.014588,0.145406,0.146136,8.939296
-0.013136,0.149154,0.149732,8.938288
-0.009824,0.155817,0.156126,8.952529
-0.013058,0.159640,0.160173,8.982346
-0.014856,0.149875,0.150609,8.985221
-0.018506,0.147700,0.148855,8.989921
-0.020114,0.144016,0.145414,9.014501
-0.014585,0.142228,0.142974,9.074727
-0.009998,0.124747,0.125147,9.089276
-0.007217,0.119040,0.119259,9.086322
-0.005000,0.113409,0.113520,9.078712
-0.005637,0.114422,0.114561,9.077503
-0.007565,0.118659,0.118900,9.045716
-0.008551,0.122313,0.122611,9.040277
-0.004676,0.121390,0.121480,9.046058
-0.005342,0.124978,0.125092,9.042618
-0.006102,0.128801,0.128946,9.011183
-0.004950,0.135386,0.135477,9.033146
-0.009252,0.132705,0.133027,9.013850
-0.006539,0.133148,0.133308,9.031568
-0.006298,0.130673,0.130824,9.052702
-0.001608,0.129833,0.129843,9.041099
-0.003430,0.130049,0.130094,9.009681
-0.005463,0.133149,0.133261,9.000205
-0.009429,0.145795,0.146100,8.966027
-0.006809,0.147638,0.147795,8.958103
-0.010147,0.150855,0.151196,8.956785
-0.009335,0.155768,0.156047,8.963560
-0.015916,0.158230,0.159028,8.971951
-0.020725,0.155896,0.157267,9.009176
-0.021390,0.147108,0.148654,9.005280
-0.019283,0.143978,0.145264,9.016604
-0.015239,0.137561,0.138402,9.064073
-0.008805,0.135171,0.135457,9.093569
-0.009907,0.123480,0.123877,9.088993
-0.008732,0.121371,0.121685,9.117991
-0.003252,0.115183,0.115229,9.088605
-0.007957,0.113110,0.113390,9.074370
-0.001895,0.110184,0.110200,9.085689
0.000547,0.120824,0.120825,9.079174
-0.003895,0.117929,0.117993,9.047138
-0.003726,0.117421,0.117480,9.028617
-0.003441,0.127038,0.127084,9.030320
-0.006183,0.128621,0.128770,9.019579
-0.004035,0.129154,0.129217,9.030852
-0.003330,0.134616,0.134657,9.049511
-0.004142,0.125812,0.125880,9.017124
-0.004405,0.124913,0.124991,9.020681
-0.005393,0.132518,0.132627,8.988448
-0.009235,0.136639,0.136951,8.958077
-0.005807,0.148228,0.148342,8.965432
-0.008081,0.154239,0.154450,8.948728
-0.012158,0.157849,0.158316,8.949116
-0.017745,0.159366,0.160351,8.984598
-0.022414,0.150972,0.152627,8.996247
-0.021047,0.145918,0.147428,8.991146
-0.015887,0.146168,0.147028,9.018600
-0.012156,0.147340,0.147841,9.046776
-0.013848,0.133655,0.134371,9.084594
-0.011581,0.124340,0.124878,9.085866
-0.009263,0.116953,0.117319,9.112019
-0.010192,0.109258,0.109732,9.071387
-0.007602,0.115123,0.115374,9.073654
-0.002697,0.118718,0.118748,9.087752
-0.004415,0.118503,0.118585,9.080109
-0.003664,0.112321,0.112381,9.044378
-0.005283,0.121271,0.121386,9.044253
-0.006396,0.127346,0.127507,9.013874
-0.005257,0.131462,0.131567,9.021999
-0.002712,0.137482,0.137508,9.018706
-0.006138,0.136175,0.136313,9.048971
-0.003928,0.131316,0.131375,9.029449
-0.005064,0.128587,0.128686,9.030721
-0.007114,0.127255,0.127453,8.996388
-0.005812,0.129801,0.129932,8.973775
-0.003188,0.141180,0.141216,8.966872
-0.007901,0.146658,0.146871,8.952445
-0.011370,0.147917,0.148354,8.954160
-0.015244,0.147186,0.147974,8.987289
-0.017194,0.149506,0.150492,8.985038
-0.015251,0.146926,0.147716,8.999123
-0.012702,0.146547,0.147097,9.007051
-0.011260,0.143592,0.144033,9.036007
-0.012109,0.139777,0.140301,9.065758
-0.011002,0.127103,0.127578,9.086439
-0.011979,0.121952,0.122539,9.083122
-0.008180,0.118743,0.119025,9.073858
-0.005353,0.114886,0.115011,9.072787
-0.002127,0.114958,0.114977,9.058495
-0.003982,0.115129,0.115198,9.044976
-0.008500,0.117763,0.118070,9.051722
-0.006676,0.119742,0.119928,9.029960
-0.005424,0.126228,0.126345,9.025520
-0.005195,0.125987,0.126094,9.031282
-0.001985,0.130536,0.130551,9.021361
-0.001900,0.127536,0.127550,9.028977
-0.001686,0.132186,0.132197,9.038215
-0.004447,0.130615,0.130691,9.009745
-0.005913,0.134728,0.134858,8.988584
-0.003511,0.135911,0.135956,8.970840
-0.004025,0.143903,0.143959,8.962910
-0.010706,0.145364,0.145757,8.933996
-0.013415,0.152806,0.153393,8.954415
-0.019982,0.156861,0.158129,8.953547
-0.018630,0.153764,0.154888,8.985208
-0.015238,0.149865,0.150637,8.990052
-0.013133,0.149114,0.149691,9.005414
-0.015088,0.149121,0.149882,9.029889
-0.014888,0.134407,0.135229,9.090908
-0.011574,0.126547,0.127076,9.085711
-0.010775,0.124772,0.125237,9.090025
-0.005962,0.114201,0.114357,9.089896
-0.003074,0.115699,0.115740,9.065516
-0.004184,0.114085,0.114161,9.059430
-0.002251,0.112344,0.112367,9.077962
-0.005747,0.115426,0.115569,9.049408
-0.006916,0.119960,0.120160,9.014709
-0.003555,0.120876,0.120928,9.030213
-0.001340,0.131894,0.131901,9.014881
-0.005287,0.130267,0.130375,9.012982
-0.008314,0.131054,0.131317,9.026569
-0.006554,0.132745,0.132906,9.045757
-0.007046,0.130913,0.131102,9.001074
-0.004442,0.129458,0.129534,9.007809
-0.001693,0.134231,0.134242,8.977629
-0.006716,0.140118,0.140278,8.964319
-0.010220,0.145850,0.146208,8.955711
-0.013391,0.149742,0.150339,8.953727
-0.015859,0.150738,0.151570,8.947485
-0.009374,0.156705,0.156985,8.978526
-0.010454,0.149287,0.149653,8.983179
-0.017615,0.148598,0.149638,8.979486
-0.015519,0.143601,0.144437,9.016497
-0.014643,0.145386,0.146121,9.060158
-0.015963,0.129350,0.130332,9.061406
-0.009890,0.120268,0.120673,9.094677
-0.004755,0.114160,0.114259,9.081889
-0.006467,0.111333,0.111520,9.063251
-0.005504,0.115992,0.116122,9.047298
-0.005319,0.119773,0.119891,9.070068
-0.004444,0.121859,0.121940,9.040442
-0.004420,0.119403,0.119484,9.024788
-0.001121,0.125276,0.125281,9.021877
-0.005127,0.128378,0.128481,9.011596
-0.006589,0.133735,0.133898,9.013547
-0.008789,0.135825,0.136109,9.048387
-0.008720,0.125805,0.126107,9.031413
-0.004561,0.121984,0.122069,9.023840
-0.001121,0.129583,0.129587,8.994907
-0.002833,0.132352,0.132383,8.977803
-0.007361,0.142610,0.142800,8.950543
-0.012719,0.148897,0.149439,8.953457
-0.018446,0.153477,0.154582,8.930799
-0.015215,0.153583,0.154335,8.958876
-0.011922,0.155070,0.155527,8.980540
-0.012645,0.150848,0.151377,8.985398
-0.010912,0.146049,0.146456,8.976040
-0.017847,0.150055,0.151113,9.034820
-0.018292,0.137236,0.138450,9.064008
-0.012895,0.130840,0.131474,9.091516
-0.007012,0.119923,0.120128,9.096318
-0.005729,0.118064,0.118203,9.089931
-0.007799,0.115486,0.115749,9.057887
-0.006575,0.116509,0.116694,9.075570
-0.007551,0.114741,0.114990,9.054204
-0.005476,0.119034,0.119160,9.065365
-0.003339,0.119851,0.119898,9.041560
-0.003397,0.122619,0.122666,9.032725
-0.005118,0.127749,0.127851,9.016300
-0.006427,0.130926,0.131084,9.041029
-0.007741,0.129274,0.129505,9.044715
-0.005049,0.129680,0.129779,9.046453
-0.003723,0.121427,0.121484,9.043652
-0.002144,0.128030,0.128048,8.987904
-0.001729,0.136821,0.136832,8.958644
-0.010270,0.144627,0.144991,8.962893
-0.014378,0.150663,0.151347,8.960834
-0.014146,0.151114,0.151775,8.947430
-0.012359,0.153910,0.154405,8.962256
-0.012500,0.157639,0.158134,8.981816
-0.016623,0.151293,0.152204,8.972582
-0.019388,0.149360,0.150613,8.999252
-0.020316,0.141776,0.143224,9.011352
-0.018847,0.142616,0.143856,9.062467
-0.011127,0.127332,0.127817,9.092405
-0.006380,0.122739,0.122905,9.103658
-0.006037,0.113053,0.113214,9.091526
-0.005611,0.112446,0.112586,9.080727
-0.005163,0.115318,0.115434,9.076048
-0.002890,0.119398,0.119433,9.055525
-0.001239,0.120304,0.120310,9.060698
-0.001844,0.122079,0.122093,9.037171
-0.004654,0.127068,0.127153,9.015099
-0.004606,0.129368,0.129450,9.027312
-0.009452,0.133756,0.134090,9.025713
-0.008352,0.133360,0.133621,9.043337
-0.001686,0.124822,0.124833,9.053487
0.001797,0.129281,0.129293,9.029387
-0.003484,0.133775,0.133821,9.002389
-0.005086,0.135451,0.135546,8.985466
-0.007020,0.143066,0.143238,8.975244
-0.013879,0.140555,0.141238,8.954134
-0.010491,0.152347,0.152707,8.952435
-0.009348,0.158712,0.158987,8.961060
-0.014519,0.156613,0.157284,8.980819
-0.015373,0.154593,0.155355,9.005421
-0.017386,0.148090,0.149108,9.012965
-0.020226,0.144083,0.145496,9.013205
-0.013345,0.138441,0.139083,9.068187
-0.010903,0.137120,0.137553,9.086412
-0.011472,0.126828,0.127345,9.095419
-0.008977,0.119650,0.119987,9.108897
-0.007269,0.110718,0.110956,9.097976
-0.006832,0.108975,0.109189,9.066281
-0.004168,0.113724,0.113801,9.082718
-0.001422,0.118284,0.118293,9.065673
-0.004382,0.122840,0.122918,9.048661
-0.003658,0.120872,0.120928,9.023499
-0.005442,0.123060,0.123181,9.045228
-0.008993,0.125318,0.125640,9.019416
-0.006317,0.126228,0.126386,9.034700
-0.003582,0.131024,0.131073,9.050845
-0.002385,0.125404,0.125427,9.025291
-0.003415,0.122593,0.122640,9.016392
-0.005228,0.128534,0.128640,9.000322
-0.009826,0.130570,0.130940,8.961594
-0.006077,0.145284,0.145411,8.958429
-0.006897,0.151173,0.151331,8.940391
-0.009906,0.157298,0.157609,8.943469
-0.014594,0.157751,0.158425,8.961353
-0.017086,0.152413,0.153367,9.002170
-0.020527,0.147081,0.148506,8.984710
-0.014925,0.148745,0.149492,9.005373
-0.012980,0.145580,0.146158,9.044473
-0.010609,0.132850,0.133273,9.081073
-0.011559,0.123441,0.123981,9.079850
-0.006906,0.112933,0.113144,9.114690
-0.005936,0.107221,0.107385,9.075323
-0.007484,0.115084,0.115327,9.054984
-0.001923,0.117632,0.117648,9.058449
-0.002520,0.120321,0.120347,9.052493
-0.004372,0.117276,0.117357,9.028023
-0.005831,0.123740,0.123878,9.037657
-0.006108,0.126743,0.126890,9.016361
-0.009334,0.133440,0.133766,9.008740
-0.007089,0.135985,0.136170,9.024126
-0.003691,0.131400,0.131452,9.044416
-0.004546,0.127818,0.127898,9.019100
-0.005798,0.128121,0.128252,9.027478
-0.006636,0.128909,0.129080,8.993440
-0.008573,0.138536,0.138801,8.967798
-0.007274,0.139950,0.140139,8.960833
-0.007159,0.150240,0.150411,8.942306
-0.011210,0.151218,0.151633,8.938198
-0.016268,0.155653,0.156501,8.985051
-0.018258,0.154129,0.155206,8.992232
-0.019094,0.147645,0.148874,8.986462
-0.015100,0.144647,0.145433,9.002876
-0.011585,0.141342,0.141816,9.039255
-0.013084,0.138030,0.138649,9.068108
-0.009028,0.122911,0.123242,9.088842
-0.008668,0.117418,0.117738,9.100688
-0.006569,0.115299,0.115486,9.076751
-0.005212,0.112207,0.112328,9.076228
0.000265,0.110627,0.110627,9.068577
-0.003628,0.112473,0.112531,9.055362
-0.001884,0.113786,0.113802,9.038379
-0.004852,0.117528,0.117628,9.023746
-0.007430,0.126863,0.127081,9.005366
-0.003532,0.131991,0.132038,9.016489
-0.002668,0.136291,0.136317,9.007386
-0.005793,0.135511,0.135635,9.023560
-0.005751,0.132090,0.132216,9.018627
-0.002473,0.132148,0.132171,9.006979
-0.007150,0.134218,0.134408,8.983697
-0.002908,0.134400,0.134432,8.968273
-0.003414,0.139266,0.139308,8.957530
-0.009777,0.146658,0.146983,8.931312
-0.013671,0.155222,0.155823,8.942968
-0.019071,0.155876,0.157038,8.963635
-0.020131,0.150994,0.152330,8.982192
-0.013508,0.148319,0.148933,8.989814
-0.010814,0.148615,0.149008,8.997656
-0.014390,0.148896,0.149590,9.039882
-0.014837,0.132254,0.133084,9.083398
-0.011973,0.125923,0.126491,9.088598
-0.009182,0.118234,0.118590,9.085009
-0.002955,0.115344,0.115382,9.086827
-0.003229,0.117623,0.117668,9.058619
-0.005381,0.117327,0.117451,9.050036
-0.006226,0.120851,0.121011,9.051953
-0.004868,0.124551,0.124646,9.050673
-0.008919,0.125199,0.125516,9.025172
-0.003456,0.124423,0.124471,9.034502
-0.002844,0.130145,0.130176,9.020570
-0.005384,0.130678,0.130788,9.031281
-0.003179,0.128379,0.128419,9.033608
-0.004676,0.132427,0.132509,9.056997
-0.009117,0.128552,0.128875,9.008437
-0.004293,0.127905,0.127977,9.010899
-0.000771,0.133932,0.133934,8.974845
-0.005447,0.142630,0.142734,8.967198
-0.010402,0.148073,0.148438,8.946746
-0.015349,0.152407,0.153178,8.953477
-0.019267,0.150638,0.151865,8.951272
-0.015112,0.154055,0.154795,8.993910
-0.011439,0.147137,0.147581,8.990236
-0.012589,0.146217,0.146758,9.005170
-0.011827,0.141665,0.142158,9.035596
-0.012902,0.142452,0.143035,9.094419
-0.013407,0.125385,0.126099,9.074286
-0.009896,0.117916,0.118330,9.093712
-0.002961,0.114329,0.114368,9.075460
-0.005138,0.113988,0.114103,9.070859
-0.003757,0.115973,0.116034,9.051691
-0.004624,0.118869,0.118959,9.070997
-0.006902,0.121025,0.121221,9.040232
-0.005203,0.120409,0.120522,9.020065
-0.004132,0.130500,0.130565,9.022902
-0.004144,0.133311,0.133376,9.013356
-0.006076,0.135898,0.136034,9.000147
-0.009417,0.138624,0.138943,9.038113
-0.007376,0.135884,0.136084,9.043852
-0.003739,0.130718,0.130771,9.025668
-0.002275,0.129425,0.129445,9.020184
-0.000060,0.129512,0.129512,9.001728
-0.004303,0.138437,0.138503,8.965334
-0.010654,0.143943,0.144337,8.966837
-0.016606,0.151177,0.152087,8.940922
-0.013847,0.153735,0.154358,8.962121
-0.014336,0.150454,0.151136,8.984893
-0.011312,0.151000,0.151423,9.000650
-0.016197,0.148053,0.148937,8.986782
-0.017349,0.146611,0.147634,9.034410
-0.016794,0.138455,0.139470,9.062192
-0.015324,0.134160,0.135032,9.076023
-0.009274,0.125428,0.125771,9.099639
-0.003945,0.122815,0.122879,9.094379
-0.008121,0.117835,0.118115,9.074610
-0.004605,0.116162,0.116254,9.082273
-0.007779,0.114446,0.114710,9.069505
-0.005579,0.116085,0.116219,9.061481
-0.003343,0.120564,0.120610,9.038218
-0.002576,0.129381,0.129406,9.037655
-0.005883,0.131365,0.131496,9.012656
-0.006405,0.133609,0.133762,9.030581
-0.007697,0.132558,0.132781,9.041193
-0.006830,0.127024,0.127207,9.043118
-0.001221,0.129124,0.129129,9.041402
-0.001106,0.130227,0.130232,9.007197
-0.004824,0.138837,0.138921,8.988502
-0.008776,0.140129,0.140404,8.975270
-0.011405,0.144157,0.144608,8.980416
-0.013285,0.146307,0.146909,8.952296
-0.009655,0.151419,0.151727,8.969262
-0.010651,0.155478,0.155843,8.981354
-0.013137,0.151273,0.151843,8.989687
-0.017599,0.148463,0.149503,8.995696
-0.016468,0.144072,0.145010,9.028210
-0.014904,0.143412,0.144184,9.058365
-0.011236,0.128355,0.128846,9.085972
-0.005621,0.123766,0.123894,9.095336
-0.006494,0.117976,0.118154,9.093823
-0.006663,0.112945,0.113142,9.074491
-0.004633,0.114331,0.114425,9.087201
-0.007568,0.114559,0.114809,9.062802
-0.004456,0.115242,0.115328,9.072564
-0.001500,0.119859,0.119869,9.031839
-0.004378,0.126191,0.126267,9.026730
-0.006115,0.127998,0.128144,9.016473
-0.001781,0.131713,0.131725,9.027973
-0.009456,0.131310,0.131650,9.032752
-0.005610,0.128490,0.128613,9.050950
-0.001906,0.125597,0.125612,9.040899
-0.004257,0.133420,0.133488,9.006927
-0.003950,0.132180,0.132239,8.977544
-0.007672,0.143159,0.143364,8.975946
-0.009761,0.146985,0.147308,8.956320
-0.012310,0.151121,0.151621,8.956020
-0.008324,0.156090,0.156312,8.963588
-0.011314,0.154469,0.154883,8.982100
-0.013987,0.152410,0.153051,8.994084
-0.017778,0.146935,0.148006,9.002031
-0.019981,0.145460,0.146826,9.007824
-0.013197,0.139970,0.140591,9.060273
-0.011612,0.134601,0.135101,9.084133
-0.007196,0.123807,0.124016,9.095644
-0.004724,0.111342,0.111442,9.097272
-0.004829,0.111565,0.111669,9.091081
-0.006070,0.109964,0.110131,9.069939
-0.004503,0.113004,0.113094,9.064957
-0.001871,0.118967,0.118981,9.066078
-0.002041,0.120974,0.120991,9.039248
-0.003860,0.118559,0.118622,9.010216
-0.001674,0.127210,0.127221,9.022007
-0.005379,0.129263,0.129375,9.007077
-0.005681,0.131657,0.131779,9.020894
-0.005070,0.129717,0.129816,9.042187
-0.001218,0.126576,0.126582,9.026599
-0.003004,0.123444,0.123481,9.003785
-0.004725,0.130087,0.130172,8.988381
-0.008307,0.130537,0.130801,8.957384
-0.010592,0.142931,0.143323,8.949996
-0.009642,0.147558,0.147873,8.947585
-0.006164,0.152664,0.152788,8.950108
-0.015307,0.158574,0.159311,8.948557
-0.016755,0.152428,0.153346,8.981658
-0.020186,0.149540,0.150896,8.981438
-0.017987,0.142674,0.143803,8.988087
-0.015815,0.146321,0.147173,9.037726
-0.010129,0.132758,0.133143,9.078898
-0.010785,0.122914,0.123386,9.069434
-0.007303,0.116167,0.116396,9.095027
-0.009157,0.112894,0.113265,9.066872
-0.007188,0.117654,0.117874,9.047702
-0.003184,0.118781,0.118824,9.057733
-0.001835,0.120799,0.120813,9.053639
-0.003334,0.118727,0.118774,9.035872
-0.004341,0.125900,0.125975,9.028770
-0.006614,0.132321,0.132487,9.022625
-0.007253,0.132946,0.133144,9.013340
-0.003760,0.131640,0.131694,9.037575
-0.005441,0.132898,0.133009,9.057141
-0.003108,0.123617,0.123656,9.011846
-0.003300,0.127769,0.127811,9.008914
-0.004600,0.131157,0.131237,8.981351
-0.008006,0.139642,0.139872,8.957152
-0.006238,0.140699,0.140837,8.966556
-0.005558,0.148448,0.148552,8.949499
-0.005898,0.148045,0.148163,8.946980
-0.014868,0.152716,0.153438,8.970002
-0.016421,0.153693,0.154567,8.985646
-0.018879,0.148565,0.149759,8.972523
-0.012725,0.148072,0.148618,9.001085
-0.010207,0.143581,0.143943,9.032318
-0.011521,0.137607,0.138089,9.064327
-0.010414,0.126248,0.126677,9.070463
-0.008870,0.120368,0.120695,9.089719
-0.008267,0.118296,0.118584,9.066020
-0.006575,0.115032,0.115220,9.062164
-0.003094,0.116565,0.116606,9.065970
-0.004862,0.117526,0.117627,9.060476
-0.003916,0.117971,0.118036,9.036200
-0.004558,0.119446,0.119533,9.037327
-0.007130,0.127546,0.127745,9.007973
-0.007850,0.124577,0.124824,9.015642
-0.003178,0.133127,0.133165,9.032410
-0.002199,0.130813,0.130832,9.056710
-0.004072,0.126217,0.126282,9.019089
-0.004472,0.126276,0.126355,9.014990
-0.007816,0.134414,0.134641,8.974465
-0.003618,0.137081,0.137129,8.957653
-0.004196,0.145744,0.145804,8.963822
-0.010463,0.149292,0.149658,8.944797
-0.012785,0.155482,0.156007,8.944569
-0.018929,0.158595,0.159721,8.965728
-0.020627,0.152996,0.154380,8.978556
-0.015981,0.149531,0.150382,8.993475
-0.012197,0.149195,0.149693,8.999839
-0.013008,0.146798,0.147373,9.036351
-0.012509,0.135955,0.136529,9.069953
-0.011479,0.129807,0.130313,9.099668
-0.010925,0.116332,0.116843,9.091668
-0.005100,0.112107,0.112223,9.088563
-0.004100,0.114207,0.114281,9.084419
-0.003901,0.113326,0.113394,9.069890
-0.003953,0.117314,0.117381,9.058008
-0.003652,0.119791,0.119847,9.048152
-0.008410,0.124808,0.125091,9.022285
-0.004737,0.129072,0.129158,9.025725
-0.003972,0.131998,0.132058,9.016458
-0.004110,0.133229,0.133292,9.025514
-0.005257,0.130699,0.130805,9.025115
-0.004533,0.130353,0.130432,9.056648
-0.011569,0.127207,0.127732,9.015054
-0.005952,0.128628,0.128765,9.011671
-0.004566,0.138323,0.138399,8.978333
-0.004193,0.141101,0.141163,8.979777
-0.007346,0.147505,0.147688,8.948232
-0.012747,0.152015,0.152549,8.963154
-0.015215,0.151537,0.152299,8.952339
-0.015512,0.154089,0.154868,8.982109
-0.013274,0.149097,0.149687,8.987434
-0.013802,0.149270,0.149907,8.994525
-0.013933,0.143454,0.144129,9.020206
-0.013760,0.144612,0.145265,9.081287
-0.014452,0.130861,0.131657,9.076446
-0.012251,0.125048,0.125647,9.100881
-0.005534,0.113505,0.113639,9.102394
-0.005258,0.112295,0.112418,9.087481
-0.003834,0.112597,0.112662,9.070009
-0.002982,0.116819,0.116857,9.082303
-0.003152,0.117786,0.117828,9.048108
-0.006253,0.118694,0.118859,9.018361
-0.003449,0.129039,0.129085,9.029913
-0.002924,0.139720,0.139750,9.010180
-0.006842,0.137213,0.137383,9.024816
-0.009616,0.137925,0.138260,9.057421
-0.005053,0.127885,0.127985,9.061766
-0.004240,0.120818,0.120892,9.021339
-0.002321,0.126638,0.126659,9.009226
-0.003310,0.136895,0.136935,8.975730
-0.005820,0.146433,0.146548,8.959208
-0.009650,0.149329,0.149640,8.959749
-0.015424,0.152855,0.153631,8.952002
-0.018238,0.153308,0.154389,8.954722
-0.014354,0.152735,0.153408,8.989550
-0.011403,0.154503,0.154923,8.989863
-0.013112,0.149799,0.150371,8.989194
-0.016157,0.148509,0.149386,9.043482
-0.010472,0.137782,0.138180,9.082946
-0.013086,0.129196,0.129857,9.082456
-0.008737,0.120566,0.120882,9.111987
-0.003557,0.117209,0.117262,9.096256
-0.006568,0.113667,0.113856,9.084170
-0.007804,0.113595,0.113862,9.069482
-0.002479,0.118131,0.118157,9.076017
-0.007798,0.115256,0.115520,9.047572
-0.004613,0.119388,0.119477,9.033081
-0.001969,0.124184,0.124199,9.035814
-0.004826,0.131470,0.131559,9.017409
-0.005828,0.131002,0.131131,9.028788
-0.006575,0.128658,0.128826,9.057173
-0.006314,0.126715,0.126873,9.040112
-0.002084,0.127773,0.127790,9.031037
-0.002036,0.131318,0.131334,9.000299
-0.007245,0.142227,0.142411,8.982903
-0.007994,0.142634,0.142858,8.963032
-0.011117,0.145668,0.146091,8.965159
-0.016626,0.147835,0.148767,8.942566
-0.015400,0.153766,0.154535,8.963391
-0.012188,0.155596,0.156072,8.979724
-0.012634,0.151107,0.151634,8.993925
-0.012609,0.146215,0.146757,8.998737
-0.016959,0.143149,0.144150,9.036026
-0.016705,0.141785,0.142766,9.067711
-0.012138,0.128752,0.129323,9.086158
-0.007746,0.120879,0.121127,9.095896
-0.005088,0.113897,0.114010,9.088234
-0.006767,0.111339,0.111545,9.059189
-0.004631,0.114332,0.114426,9.072138
-0.006106,0.117730,0.117888,9.047805
-0.005878,0.120382,0.120526,9.053661
-0.003645,0.122657,0.122712,9.034985
-0.003410,0.126363,0.126409,9.037720
-0.006375,0.123827,0.123991,9.023996
-0.005514,0.122549,0.122673,9.032845
-0.007490,0.123837,0.124063,9.019371
-0.005236,0.126995,0.127103,9.022839
-0.000456,0.129381,0.129382,9.028443
-0.002066,0.131464,0.131480,9.002692
-0.000547,0.129006,0.129008,8.966594
-0.003947,0.147673,0.147726,8.967805
-0.012281,0.149970,0.150472,8.966982
-0.012824,0.153225,0.153760,8.946571
-0.011066,0.154253,0.154649,8.955126
-0.010502,0.154890,0.155246,8.966472
-0.014404,0.152093,0.152774,8.962284
-0.018242,0.149818,0.150925,8.986346
-0.018789,0.149773,0.150947,8.998815
-0.017613,0.141926,0.143015,9.047413
-0.012752,0.137305,0.137896,9.081290
-0.005866,0.123442,0.123582,9.093474
-0.007547,0.120326,0.120563,9.086168
-0.007736,0.115249,0.115509,9.084514
-0.005599,0.116054,0.116189,9.080260
-0.005609,0.114790,0.114927,9.063236
-0.002282,0.115394,0.115417,9.073410
-0.001161,0.121325,0.121331,9.037697
-0.004747,0.120341,0.120434,9.008690
-0.005675,0.125004,0.125133,9.023555
-0.011011,0.129678,0.130144,9.008918
-0.009248,0.131888,0.132212,9.013549
-0.005456,0.131103,0.131217,9.036739
-0.000759,0.129055,0.129057,9.030275
-0.004290,0.125148,0.125222,9.009588
-0.003940,0.129659,0.129719,8.988077
-0.008350,0.133707,0.133968,8.965756
-0.009136,0.143127,0.143419,8.956374
-0.008714,0.146041,0.146301,8.957906
-0.005532,0.151323,0.151424,8.953313
-0.012680,0.153623,0.154146,8.953282
-0.013321,0.150224,0.150813,8.990905
-0.018876,0.149803,0.150988,8.977044
-0.017632,0.147586,0.148635,8.997815
-0.012147,0.147954,0.148452,9.053777
-0.010059,0.131597,0.131981,9.076941
-0.009259,0.120253,0.120609,9.073931
-0.005340,0.114216,0.114341,9.082029
-0.005388,0.114501,0.114628,9.064518
-0.007353,0.118345,0.118574,9.044856
-0.003722,0.119468,0.119526,9.063265
-0.001994,0.121207,0.121224,9.049497
-0.004302,0.119248,0.119326,9.037140
-0.005892,0.127629,0.127764,9.013033
-0.006064,0.136643,0.136777,9.022514
-0.009014,0.136232,0.136530,9.000665
-0.005582,0.134011,0.134127,9.025124
-0.005605,0.130954,0.131074,9.049404
-0.005013,0.128348,0.128446,9.024625
-0.005608,0.130275,0.130396,9.022334
-0.005534,0.132275,0.132391,9.003833
-0.012356,0.139775,0.140320,8.967904
-0.004226,0.145406,0.145468,8.975451
-0.007479,0.149265,0.149452,8.960391
-0.008450,0.148265,0.148506,8.961825
-0.014092,0.148887,0.149553,8.978722
-0.014353,0.151276,0.151955,9.004995
-0.020100,0.144323,0.145716,8.988551
-0.016222,0.146671,0.147566,9.013613
-0.011240,0.138915,0.139369,9.040199
-0.010402,0.136442,0.136838,9.074840
-0.009537,0.124730,0.125095,9.078343
-0.007725,0.119359,0.119609,9.106835
-0.009645,0.113845,0.114253,9.069166
-0.006595,0.112948,0.113140,9.064854
-0.002544,0.115671,0.115699,9.069711
-0.003643,0.119166,0.119222,9.069679
-0.003758,0.117265,0.117325,9.036410
-0.004222,0.120197,0.120271,9.036885
-0.006957,0.122219,0.122417,9.011884
-0.003685,0.129891,0.129943,9.018602
-0.004379,0.130915,0.130988,9.016004
-0.003579,0.134045,0.134092,9.043837
-0.004216,0.132415,0.132482,9.016689
-0.004600,0.130260,0.130341,9.018324
-0.008388,0.135401,0.135660,8.980653
-0.006865,0.138384,0.138554,8.963614
-0.005513,0.144523,0.144628,8.973548
-0.006508,0.150135,0.150276,8.955429
-0.008670,0.153414,0.153659,8.952113
-0.015426,0.157821,0.158573,8.981133
-0.019210,0.151609,0.152821,8.979258
-0.017739,0.148327,0.149383,8.981512
-0.014791,0.149314,0.150045,8.999694
-0.012056,0.156117,0.156581,9.040339
-0.014354,0.135915,0.136671,9.077377
-0.013339,0.126334,0.127037,9.099106
-0.010385,0.118361,0.118816,9.099591
-0.006933,0.113559,0.113770,9.076363
-0.005658,0.114330,0.114470,9.083828
