omega_ref,omega_pll,Iq_ref,Iq_meas
699.984741,700.304077,0.596267,0.744876
699.984741,702.355652,0.229542,0.471601
699.984741,702.871704,0.229542,0.307204
699.984741,702.043335,-0.039874,0.097465
699.984741,702.441772,-0.039874,-0.127394
699.984741,702.302307,-0.070711,-0.208607
699.984741,700.767517,-0.070711,-0.053512
699.984741,700.908752,0.186005,0.116414
699.984741,701.382446,0.186005,0.137711
699.984741,702.104004,0.069581,-0.049260
699.984741,702.660828,0.069581,-0.309394
699.984741,700.736755,-0.163573,-0.138316
699.984741,697.483643,-0.163573,-0.398049
699.984741,696.640198,0.499300,0.562263
699.984741,695.670898,0.499300,0.448885
699.984741,694.978394,0.725397,0.549985
699.984741,697.211487,0.725397,0.488074
699.984741,696.749023,0.538531,0.737737
699.984741,700.206177,0.538531,0.957373
699.984741,701.925537,0.193949,0.348721
699.984741,702.891602,0.193949,0.456909
699.984741,702.077576,-0.011901,-0.077319
699.984741,703.008789,-0.011901,-0.236101
699.984741,702.682800,-0.112692,-0.177837
699.984741,699.957642,-0.112692,0.050241
699.984741,700.962463,0.166790,0.179439
699.984741,700.810852,0.166790,0.228171
699.984741,700.968079,0.175496,0.030877
699.984741,702.125305,0.175496,-0.045918
699.984741,701.285950,-0.088655,0.015713
699.984741,697.489685,-0.088655,0.082426
699.984741,697.723145,0.422433,0.453869
699.984741,696.042419,0.422433,0.371258
699.984741,694.964844,0.701286,0.350169
699.984741,697.012329,0.701286,0.460405
699.984741,696.974182,0.556185,0.546892
699.984741,699.598267,0.556185,0.899329
699.984741,702.537170,0.173813,0.270403
699.984741,702.225037,0.173813,0.300220
699.984741,701.220642,0.028873,-0.024163
699.984741,702.219177,0.028873,-0.107497
699.984741,702.555786,-0.030413,0.009430
699.984741,700.105042,-0.030413,0.128973
699.984741,702.042297,0.057076,-0.208984
699.984741,701.313904,0.057076,0.092121
699.984741,702.795959,0.051624,-0.218466
699.984741,702.679382,0.051624,-0.165863
699.984741,701.003174,-0.133081,-0.163119
699.984741,696.755798,-0.133081,0.129221
699.984741,697.302063,0.438279,0.322345
699.984741,695.194153,0.438279,0.366128
699.984741,694.865601,0.724048,0.678067
699.984741,695.837219,0.724048,0.516945
699.984741,696.182068,0.690627,0.825929
699.984741,699.775452,0.690627,0.926095
699.984741,702.423035,0.151428,0.337153
699.984741,701.728699,0.151428,0.252712
699.984741,701.955566,0.029488,-0.082531
699.984741,702.716003,0.029488,0.040575
699.984741,702.984802,-0.079716,-0.097631
699.984741,699.967590,-0.079716,0.100973
699.984741,701.262451,0.023688,-0.221084
699.984741,700.686340,0.023688,0.094295
699.984741,703.384338,0.004918,-0.328890
699.984741,702.897461,0.004918,0.036107
699.984741,700.447937,-0.082988,-0.108742
699.984741,696.965698,-0.082988,-0.057173
699.984741,696.685913,0.395667,0.324044
699.984741,694.655090,0.395667,0.325068
699.984741,694.741699,0.743756,0.269447
699.984741,696.269104,0.743756,0.833007
699.984741,696.151489,0.662336,0.976128
699.984741,700.346313,0.662336,0.671821
699.984741,702.247864,0.068381,0.322091
699.984741,701.339294,0.068381,0.119881
699.984741,701.642456,0.024500,-0.156363
699.984741,701.655518,0.024500,0.344823
699.984741,701.704468,0.037241,0.080632
699.984741,700.430908,0.037241,0.078673
699.984741,701.314209,-0.012955,0.098138
699.984741,700.850403,-0.012955,0.029989
699.984741,702.659424,0.043717,-0.177938
699.984741,702.789246,0.043717,0.313139
699.984741,699.437317,-0.024263,0.072473
