ud_pu,uq_pu,u_mag_pu,delta_theta_deg
-0.003219,0.119943,0.119986,11.057005
-0.002867,0.120676,0.120711,11.047338
-0.004419,0.129474,0.129550,11.025080
-0.003447,0.132702,0.132747,11.013655
-0.001010,0.137304,0.137308,11.046629
0.000805,0.137916,0.137919,11.075930
-0.002255,0.127225,0.127245,11.022444
-0.003151,0.120859,0.120900,11.039043
-0.001729,0.129366,0.129378,10.992272
-0.001377,0.132327,0.132334,10.955923
-0.001125,0.146424,0.146428,10.955373
-0.003527,0.150744,0.150785,10.938113
-0.011694,0.156734,0.157170,10.932731
-0.013681,0.154643,0.155247,10.985996
-0.013710,0.152299,0.152915,10.989759
-0.014552,0.148579,0.149290,10.988106
-0.010438,0.148803,0.149169,11.014074
-0.006622,0.148625,0.148772,11.072787
-0.007214,0.131811,0.132009,11.102633
-0.005950,0.125130,0.125271,11.115338
-0.002305,0.118497,0.118519,11.118666
0.001539,0.119373,0.119382,11.087190
0.000499,0.117147,0.117148,11.098122
0.002208,0.118617,0.118638,11.083115
-0.000124,0.112973,0.112973,11.069969
0.001639,0.117213,0.117225,11.055060
-0.001323,0.124576,0.124583,11.051575
-0.003420,0.126959,0.127005,11.022659
-0.000205,0.129018,0.129018,11.044720
0.002009,0.132907,0.132922,11.029561
-0.005981,0.134415,0.134548,11.053904
-0.002450,0.130298,0.130321,11.040462
-0.001599,0.130900,0.130909,11.041744
-0.003551,0.130534,0.130583,10.997638
0.000652,0.131506,0.131507,10.977513
0.001555,0.138972,0.138981,10.963433
-0.005223,0.147476,0.147569,10.934852
-0.009655,0.148807,0.149120,10.940784
-0.016490,0.152116,0.153007,10.969260
-0.016744,0.156294,0.157188,10.988418
-0.011382,0.145887,0.146330,11.004985
-0.008204,0.145802,0.146033,11.010538
-0.008390,0.143348,0.143593,11.049408
-0.007430,0.138782,0.138980,11.096022
-0.007343,0.123774,0.123992,11.121546
-0.007067,0.118807,0.119017,11.110649
-0.000573,0.112799,0.112800,11.106255
0.000640,0.111808,0.111810,11.086531
0.000815,0.115183,0.115186,11.081695
0.000542,0.114882,0.114883,11.072123
0.001319,0.119002,0.119010,11.056780
-0.002406,0.120106,0.120130,11.018874
-0.001460,0.130551,0.130560,11.027617
-0.000018,0.129138,0.129138,11.014645
-0.000219,0.133091,0.133091,11.034018
-0.005227,0.132450,0.132553,11.035894
-0.002345,0.125680,0.125701,11.057555
-0.002254,0.124815,0.124835,11.004236
-0.000856,0.129558,0.129561,11.002655
0.001119,0.134529,0.134534,10.962870
-0.000384,0.146789,0.146790,10.952354
-0.004341,0.146211,0.146276,10.918625
-0.011081,0.157338,0.157728,10.939978
-0.015524,0.162164,0.162906,10.942007
-0.012440,0.155525,0.156021,10.985721
-0.009451,0.151046,0.151341,10.997219
-0.005176,0.143048,0.143142,11.006363
-0.008090,0.143632,0.143859,11.030540
-0.009540,0.136092,0.136426,11.106282
-0.010057,0.134281,0.134658,11.097491
-0.006820,0.119964,0.120157,11.122282
-0.002980,0.110659,0.110700,11.109891
-0.000809,0.114890,0.114893,11.084355
0.002596,0.108629,0.108660,11.070477
-0.001647,0.110296,0.110309,11.110419
0.000914,0.113312,0.113316,11.061535
-0.001303,0.117704,0.117711,11.009294
0.001520,0.115175,0.115185,11.021523
0.000965,0.132159,0.132162,11.015788
-0.001608,0.131535,0.131545,10.995507
-0.004587,0.135264,0.135342,11.029802
-0.003991,0.135460,0.135519,11.046223
-0.002970,0.128769,0.128803,11.009497
0.000981,0.126266,0.126269,11.010319
0.003248,0.132498,0.132538,10.968488
-0.001332,0.133705,0.133711,10.931863
-0.007364,0.146178,0.146364,10.935648
-0.012588,0.149776,0.150304,10.918211
-0.011634,0.152859,0.153301,10.933602
-0.009055,0.156450,0.156712,10.973746
-0.006292,0.150434,0.150566,10.986457
-0.011794,0.147774,0.148244,10.970973
-0.012554,0.148049,0.148580,11.031229
-0.013777,0.148503,0.149141,11.074265
-0.010815,0.126949,0.127409,11.082749
-0.003206,0.116184,0.116229,11.114880
0.001835,0.116046,0.116061,11.097605
-0.001671,0.112424,0.112437,11.061951
0.004178,0.114181,0.114257,11.076726
-0.002393,0.114937,0.114962,11.071391
-0.000324,0.118691,0.118691,11.054707
0.000970,0.116518,0.116522,11.024309
0.003667,0.130985,0.131036,11.017807
-0.002764,0.133545,0.133574,10.988274
-0.004161,0.140251,0.140312,11.003028
-0.006215,0.141521,0.141657,11.037812
-0.005408,0.135749,0.135857,11.032094
0.004173,0.129525,0.129593,11.040196
0.003097,0.132006,0.132043,11.010483
0.002730,0.129191,0.129220,10.984177
-0.002771,0.139625,0.139652,10.962793
-0.005406,0.143631,0.143733,10.968799
-0.009128,0.147085,0.147368,10.926736
-0.004364,0.145311,0.145376,10.957891
-0.006318,0.147151,0.147286,10.967597
-0.008418,0.151031,0.151266,10.980893
-0.012744,0.146767,0.147319,10.981461
-0.012180,0.147194,0.147697,11.014429
-0.011665,0.139077,0.139566,11.051611
-0.006899,0.135006,0.135182,11.097558
-0.004510,0.127276,0.127356,11.108837
-0.003051,0.120264,0.120303,11.103700
-0.002492,0.115218,0.115245,11.079496
-0.000553,0.114654,0.114655,11.091991
-0.000621,0.117693,0.117695,11.053582
0.000182,0.114227,0.114227,11.075463
0.003184,0.121097,0.121139,11.040148
-0.003164,0.126031,0.126071,11.028458
-0.001673,0.126265,0.126276,11.022607
-0.002152,0.128659,0.128677,11.026068
-0.004815,0.129183,0.129272,11.023855
0.000367,0.124416,0.124417,11.045832
0.005181,0.130326,0.130429,11.032922
0.000093,0.129076,0.129076,11.000210
-0.000064,0.135648,0.135648,10.964228
-0.003963,0.139557,0.139614,10.950382
-0.009618,0.147850,0.148162,10.922259
-0.008658,0.149716,0.149966,10.921687
-0.007527,0.163620,0.163793,10.938776
-0.011184,0.163573,0.163955,10.969712
-0.011503,0.153240,0.153671,10.983160
-0.014823,0.148579,0.149317,10.996578
-0.016093,0.143711,0.144609,11.023760
-0.012014,0.142284,0.142790,11.079717
-0.005387,0.130056,0.130167,11.102545
-0.004020,0.127519,0.127582,11.104891
-0.002282,0.115607,0.115630,11.110087
-0.000204,0.114509,0.114509,11.100660
-0.002864,0.115876,0.115911,11.074623
-0.000049,0.115107,0.115107,11.085201
0.003008,0.119300,0.119338,11.077549
0.002166,0.121169,0.121189,11.058109
0.001342,0.122991,0.122999,11.016146
-0.000378,0.121952,0.121953,11.047152
-0.006045,0.127707,0.127850,11.010937
-0.002760,0.128042,0.128071,11.027215
0.000631,0.126849,0.126851,11.055950
0.002623,0.138080,0.138105,11.036913
0.000592,0.127819,0.127821,11.013708
-0.001072,0.128029,0.128033,11.004107
-0.005733,0.132938,0.133062,10.961808
-0.000787,0.143396,0.143399,10.949874
-0.004836,0.150422,0.150500,10.937022
-0.003709,0.154476,0.154520,10.945890
-0.009539,0.155753,0.156045,10.954213
-0.013238,0.155391,0.155954,11.002388
-0.017375,0.147069,0.148091,10.989829
-0.015356,0.146997,0.147797,11.014410
-0.010065,0.140888,0.141247,11.067876
-0.005463,0.143292,0.143396,11.109559
-0.008952,0.122828,0.123154,11.089277
-0.002906,0.115281,0.115318,11.128227
-0.003485,0.112279,0.112333,11.095603
-0.001801,0.112996,0.113011,11.079466
0.000611,0.117106,0.117108,11.079217
0.002160,0.121379,0.121398,11.064922
-0.001374,0.120696,0.120704,11.052512
-0.004974,0.122026,0.122127,11.043563
-0.002743,0.130006,0.130035,11.028336
-0.000912,0.136658,0.136661,11.017479
-0.001116,0.134089,0.134094,11.046739
0.001267,0.136808,0.136814,11.076287
0.000783,0.125276,0.125278,11.032476
-0.000012,0.120102,0.120102,11.036665
-0.000904,0.129394,0.129397,10.989591
-0.001161,0.132198,0.132203,10.952869
-0.001021,0.144329,0.144333,10.957496
-0.001928,0.150251,0.150263,10.935611
-0.005611,0.153709,0.153811,10.930574
-0.012523,0.154363,0.154870,10.975213
-0.011765,0.154630,0.155076,10.989508
-0.014598,0.152857,0.153553,10.983705
-0.007772,0.147765,0.147969,11.023921
-0.004687,0.153580,0.153652,11.061192
-0.007884,0.134183,0.134414,11.098760
-0.006831,0.127273,0.127456,11.107231
-0.002555,0.119345,0.119372,11.127454
-0.003181,0.117377,0.117420,11.082587
-0.001163,0.116286,0.116292,11.083343
0.001963,0.119878,0.119894,11.078307
-0.000844,0.118039,0.118042,11.072701
0.000558,0.117711,0.117712,11.068393
0.000466,0.121601,0.121602,11.071789
-0.002567,0.119567,0.119595,11.031119
-0.001193,0.124062,0.124067,11.046930
0.002354,0.127615,0.127637,11.033883
-0.001919,0.130361,0.130375,11.058990
0.000075,0.122606,0.122606,11.032741
-0.000086,0.129465,0.129465,11.038878
-0.003206,0.130482,0.130521,10.986073
-0.001678,0.137779,0.137790,10.971321
0.001160,0.143743,0.143747,10.957573
-0.005216,0.149216,0.149307,10.927921
-0.007510,0.149263,0.149451,10.931439
-0.012349,0.159846,0.160322,10.967787
-0.017407,0.156683,0.157647,10.971343
-0.012629,0.149699,0.150231,10.992156
-0.008656,0.144777,0.145036,11.003358
-0.008840,0.143415,0.143687,11.045356
-0.008961,0.143054,0.143335,11.081369
-0.006054,0.127654,0.127798,11.114821
-0.008184,0.125223,0.125490,11.112168
-0.001440,0.116505,0.116514,11.105333
0.000379,0.112111,0.112112,11.102441
0.000663,0.113885,0.113887,11.078354
0.000340,0.110214,0.110215,11.069971
0.000643,0.116680,0.116682,11.062410
-0.002936,0.120002,0.120038,11.034640
-0.002274,0.126369,0.126390,11.034315
-0.000347,0.123817,0.123817,11.029673
0.001627,0.128025,0.128035,11.038630
0.000272,0.126036,0.126036,11.032246
-0.000370,0.126701,0.126701,11.048353
-0.000811,0.126368,0.126371,11.007472
-0.000558,0.130302,0.130303,10.990699
0.001032,0.129654,0.129658,10.950124
0.000239,0.150065,0.150065,10.947670
-0.006107,0.148707,0.148833,10.914041
-0.011214,0.158083,0.158480,10.932097
-0.014994,0.162819,0.163508,10.933681
-0.014526,0.155216,0.155894,10.981402
-0.010583,0.152264,0.152631,10.994867
-0.007272,0.146399,0.146579,11.005403
-0.009605,0.144561,0.144879,11.032061
-0.012253,0.135501,0.136054,11.103029
-0.009093,0.133703,0.134012,11.103711
-0.007417,0.115743,0.115981,11.118591
0.000508,0.112486,0.112487,11.111776
0.001412,0.116052,0.116061,11.092425
0.002713,0.109052,0.109086,11.058578
-0.000038,0.116231,0.116231,11.077964
-0.001033,0.117681,0.117685,11.045199
-0.003078,0.121138,0.121177,11.019053
0.000736,0.118463,0.118466,11.036180
0.001440,0.129048,0.129056,11.003411
-0.002439,0.129386,0.129409,11.017624
-0.000050,0.127038,0.127038,11.047824
-0.002925,0.123728,0.123763,11.063285
0.000419,0.124662,0.124663,11.010813
0.002730,0.119794,0.119825,11.004437
0.003058,0.134852,0.134886,10.966538
-0.000495,0.133372,0.133373,10.931995
-0.004752,0.146967,0.147043,10.911810
-0.010455,0.149902,0.150266,10.903935
-0.013184,0.156996,0.157549,10.920093
-0.010310,0.160848,0.161178,10.968292
-0.007057,0.153595,0.153757,10.977162
-0.008622,0.148857,0.149107,10.971037
-0.013061,0.148742,0.149314,11.021795
-0.013853,0.147950,0.148597,11.069928
-0.011469,0.126592,0.127111,11.078158
-0.003433,0.117948,0.117998,11.121038
0.003246,0.118690,0.118735,11.099667
-0.001397,0.111756,0.111764,11.075070
-0.000055,0.113692,0.113692,11.071895
0.000249,0.118560,0.118561,11.061324
-0.000920,0.120196,0.120199,11.037772
0.000247,0.118188,0.118189,11.030047
0.004329,0.130579,0.130651,11.023064
-0.001325,0.134550,0.134556,11.001925
-0.001826,0.134207,0.134219,11.021880
-0.002894,0.136164,0.136194,11.043272
-0.004652,0.129931,0.130014,11.032958
0.001535,0.125024,0.125033,11.036080
0.004013,0.130878,0.130940,10.993698
0.001213,0.131454,0.131459,10.968181
-0.004949,0.145615,0.145699,10.942408
-0.006279,0.146481,0.146616,10.939373
-0.012647,0.152799,0.153322,10.904997
-0.008911,0.156464,0.156717,10.947239
-0.010125,0.151203,0.151542,10.978734
-0.009659,0.155113,0.155413,10.990107
-0.012336,0.145162,0.145685,10.992468
-0.014524,0.145888,0.146609,11.039392
-0.014522,0.134541,0.135323,11.072791
-0.007526,0.129365,0.129584,11.109833
-0.003560,0.120915,0.120967,11.109234
-0.001927,0.119404,0.119419,11.102806
-0.001763,0.114158,0.114171,11.068710
0.000129,0.114187,0.114187,11.089610
-0.004496,0.113134,0.113223,11.051725
0.000808,0.117409,0.117412,11.071272
-0.000252,0.122011,0.122011,11.037809
-0.001560,0.124772,0.124782,11.030845
-0.002336,0.127120,0.127141,11.020593
-0.001005,0.127867,0.127871,11.030149
-0.004710,0.127574,0.127661,11.019540
-0.000086,0.128880,0.128880,11.039693
0.001719,0.124488,0.124500,11.045208
0.000949,0.129700,0.129703,11.001099
0.000042,0.136294,0.136294,10.961905
-0.005456,0.140886,0.140992,10.964493
-0.009893,0.147664,0.147995,10.933783
-0.008966,0.148029,0.148300,10.935839
-0.007588,0.156784,0.156968,10.939554
-0.009247,0.160415,0.160681,10.967389
-0.007957,0.151924,0.152132,10.973587
-0.013551,0.150559,0.151167,10.992767
-0.015100,0.146528,0.147304,11.005900
-0.011204,0.145751,0.146181,11.072367
-0.007101,0.131536,0.131728,11.109606
-0.003430,0.128991,0.129036,11.112815
-0.003282,0.114741,0.114788,11.114406
-0.001633,0.112575,0.112587,11.108194
-0.001581,0.115973,0.115984,11.081084
-0.001153,0.113332,0.113338,11.077529
0.001891,0.119829,0.119844,11.076959
0.000546,0.121842,0.121843,11.052342
-0.001081,0.124370,0.124374,11.020996
-0.004323,0.123903,0.123978,11.040112
-0.004505,0.132375,0.132451,11.022379
-0.003541,0.133093,0.133140,11.037644
-0.002258,0.128272,0.128291,11.065241
0.001269,0.126528,0.126535,11.046329
-0.000166,0.127509,0.127509,11.022565
-0.000754,0.126007,0.126010,11.002794
-0.004639,0.137580,0.137658,10.964522
-0.004357,0.140822,0.140889,10.945190
-0.006132,0.152275,0.152398,10.941845
-0.004441,0.155110,0.155174,10.954497
-0.010222,0.154053,0.154392,10.960476
-0.012019,0.153456,0.153926,11.007040
-0.015600,0.147686,0.148508,10.993266
-0.014470,0.141976,0.142712,11.008531
-0.009181,0.142592,0.142887,11.066388
-0.005884,0.142117,0.142239,11.101174
-0.007879,0.125065,0.125312,11.101723
-0.001619,0.115286,0.115298,11.132623
-0.002394,0.112251,0.112276,11.100497
-0.003500,0.111289,0.111344,11.075699
0.000242,0.114630,0.114630,11.083800
0.003365,0.120534,0.120581,11.074401
-0.000904,0.117779,0.117782,11.055542
-0.001739,0.115830,0.115843,11.040960
-0.002370,0.128811,0.128833,11.041590
-0.006550,0.133188,0.133349,11.016547
0.000077,0.132483,0.132483,11.038733
0.002170,0.135486,0.135503,11.068730
0.000338,0.125133,0.125134,11.030925
0.001614,0.121908,0.121918,11.032743
0.000330,0.129534,0.129535,10.994015
-0.002798,0.132252,0.132282,10.956469
-0.000756,0.142545,0.142547,10.953871
-0.001082,0.147346,0.147350,10.925123
-0.004164,0.153063,0.153120,10.927521
-0.012738,0.157357,0.157871,10.977592
-0.014606,0.154076,0.154767,10.994983
-0.018129,0.151942,0.153020,10.986643
-0.011019,0.146363,0.146777,11.026828
-0.006418,0.149757,0.149895,11.063379
-0.006978,0.132260,0.132444,11.101390
-0.007559,0.124632,0.124861,11.102101
-0.002378,0.119090,0.119114,11.126545
-0.006410,0.114574,0.114753,11.084149
-0.001797,0.115326,0.115340,11.089537
0.002857,0.113659,0.113695,11.096183
-0.000776,0.114989,0.114992,11.081342
0.000812,0.113269,0.113271,11.046130
-0.000666,0.121273,0.121275,11.054094
-0.004433,0.126766,0.126844,11.018275
-0.004725,0.125308,0.125397,11.043079
0.001684,0.129758,0.129769,11.038070
0.002770,0.126249,0.126279,11.062896
0.002722,0.122900,0.122930,11.021617
0.000120,0.131075,0.131075,11.026045
-0.003468,0.132181,0.132226,10.974535
-0.002188,0.139753,0.139770,10.951423
-0.001501,0.138583,0.138591,10.957340
-0.003199,0.148216,0.148250,10.942099
-0.004075,0.147587,0.147643,10.943676
-0.010797,0.153145,0.153525,10.971742
-0.010269,0.156225,0.156562,10.968318
-0.011430,0.148284,0.148724,10.983372
-0.007986,0.147156,0.147372,10.991775
-0.006881,0.146289,0.146451,11.037387
-0.007967,0.142190,0.142413,11.086916
-0.007229,0.125089,0.125298,11.114176
-0.005454,0.120440,0.120564,11.108490
-0.001618,0.112562,0.112573,11.088040
0.001062,0.111820,0.111825,11.087485
-0.000983,0.119074,0.119078,11.079287
0.000152,0.113370,0.113370,11.065010
0.003031,0.118979,0.119017,11.053456
-0.001980,0.121847,0.121863,11.024621
-0.001872,0.129884,0.129898,11.020566
-0.003899,0.121601,0.121663,11.022322
0.002403,0.130611,0.130633,11.025190
-0.000204,0.130771,0.130771,11.034182
-0.003851,0.122043,0.122104,11.042773
-0.001688,0.124574,0.124585,11.014410
0.000285,0.130353,0.130354,10.991034
0.000157,0.128310,0.128310,10.960299
0.000064,0.144481,0.144481,10.942526
-0.004524,0.146019,0.146089,10.906872
-0.011214,0.158259,0.158656,10.929707
-0.016660,0.160071,0.160936,10.938645
-0.012824,0.154475,0.155007,10.977422
-0.011377,0.148673,0.149108,10.988941
-0.011284,0.151201,0.151621,11.000679
-0.010283,0.143750,0.144118,11.025341
-0.010333,0.135218,0.135612,11.101470
-0.008977,0.133728,0.134029,11.096606
-0.007327,0.120867,0.121089,11.108447
0.002247,0.118005,0.118027,11.103408
0.001518,0.117793,0.117803,11.092041
0.000991,0.113831,0.113835,11.061208
0.000287,0.117450,0.117450,11.075578
0.002917,0.120415,0.120450,11.045972
-0.001423,0.122908,0.122916,11.012954
0.002870,0.117399,0.117434,11.031692
0.002827,0.130395,0.130425,11.014010
-0.000382,0.130612,0.130613,11.018294
-0.005321,0.131895,0.132002,11.043114
-0.002652,0.131564,0.131591,11.063007
-0.001530,0.126261,0.126271,11.007192
0.001409,0.121260,0.121268,11.007949
0.003481,0.133810,0.133856,10.962558
-0.000695,0.135422,0.135424,10.930651
-0.005730,0.147748,0.147859,10.922416
-0.011059,0.152171,0.152572,10.912175
-0.011252,0.153107,0.153520,10.928280
-0.008456,0.156952,0.157180,10.979671
-0.007679,0.149632,0.149829,10.975295
-0.011260,0.148010,0.148437,10.968147
-0.012969,0.148181,0.148747,11.036360
-0.013445,0.147207,0.147819,11.075782
-0.010826,0.127433,0.127892,11.076131
-0.004888,0.120245,0.120345,11.122750
0.000121,0.115861,0.115861,11.102659
-0.000754,0.111961,0.111964,11.081665
-0.004357,0.115936,0.116018,11.062979
-0.004611,0.113862,0.113955,11.065082
-0.002239,0.119289,0.119310,11.044436
-0.000594,0.118400,0.118401,11.035530
0.000784,0.132162,0.132165,11.035341
-0.003465,0.132626,0.132672,11.004926
-0.004358,0.133898,0.133968,11.017667
-0.005107,0.135603,0.135699,11.046764
-0.005237,0.131677,0.131781,11.029530
0.001332,0.128050,0.128057,11.037012
0.002073,0.133678,0.133694,11.003565
0.000728,0.133984,0.133986,10.988005
-0.002831,0.138770,0.138798,10.953966
-0.005129,0.143636,0.143727,10.961453
-0.012053,0.148003,0.148493,10.924331
-0.007592,0.149322,0.149515,10.950275
-0.006162,0.154443,0.154566,10.964684
-0.008954,0.154400,0.154659,10.981439
-0.012368,0.146841,0.147361,10.978192
-0.016378,0.143258,0.144191,11.043797
-0.012467,0.133943,0.134522,11.065932
-0.006879,0.128477,0.128661,11.097893
-0.000764,0.118023,0.118025,11.106765
-0.001021,0.121489,0.121493,11.097405
-0.002806,0.115422,0.115456,11.064484
-0.001101,0.114979,0.114985,11.089482
-0.001601,0.118353,0.118364,11.065723
-0.001207,0.116749,0.116755,11.076439
0.002665,0.121859,0.121888,11.028745
0.002766,0.122040,0.122071,11.020326
-0.001185,0.135171,0.135177,11.010841
-0.002515,0.134083,0.134106,11.033667
-0.004281,0.132533,0.132602,11.033517
-0.002443,0.132010,0.132032,11.046666
0.004415,0.131317,0.131391,11.052224
0.002403,0.130109,0.130131,11.004538
0.002425,0.134956,0.134978,10.963156
-0.003205,0.138318,0.138355,10.964905
-0.011774,0.146812,0.147283,10.935328
-0.009075,0.150204,0.150478,10.920033
-0.005429,0.157460,0.157554,10.943257
-0.008481,0.163875,0.164094,10.985739
-0.010100,0.149845,0.150185,10.988640
-0.013586,0.146982,0.147608,11.007103
-0.017352,0.143794,0.144837,11.027741
-0.012341,0.146438,0.146958,11.086327
-0.007632,0.128444,0.128671,11.113212
-0.003144,0.126493,0.126533,11.126332
-0.000948,0.111689,0.111693,11.118369
0.001561,0.110318,0.110329,11.115692
-0.001446,0.114392,0.114401,11.085756
-0.001671,0.113923,0.113936,11.066127
0.002769,0.122563,0.122594,11.083870
0.002785,0.123996,0.124027,11.047898
0.000190,0.124923,0.124923,11.029380
-0.001328,0.125296,0.125303,11.048066
