theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
5.327170,5.597200,15.471619,0.180569
1.504069,1.774416,15.489748,0.167533
3.960795,4.231191,15.492509,0.162959
0.129830,0.400047,15.482283,0.158744
2.595784,2.866529,15.512524,0.149007
5.058196,5.329114,15.522492,0.152306
1.214454,1.484475,15.471085,0.158356
3.669503,3.939559,15.473059,0.160198
6.120234,0.106980,15.465957,0.163353
2.307429,2.578180,15.512877,0.159914
4.763296,5.033907,15.504920,0.155147
0.920688,1.190444,15.455872,0.154005
3.353087,3.621930,15.403547,0.166405
5.789219,6.057556,15.374558,0.170802
1.940006,2.207927,15.350739,0.180565
4.374482,4.642191,15.338623,0.183011
0.537894,0.806025,15.362773,0.186776
2.972327,3.240244,15.350497,0.186262
5.453612,5.723632,15.471020,0.180160
1.623233,1.893268,15.471871,0.169924
4.089461,4.360096,15.506251,0.164246
0.264747,0.535427,15.508847,0.156450
2.724448,2.995202,15.513054,0.151128
5.180401,5.450982,15.503145,0.152201
1.344945,1.615151,15.481671,0.158279
3.786719,4.056278,15.444600,0.156908
6.245081,0.231840,15.466626,0.165465
2.431563,2.702321,15.513249,0.165301
4.882627,5.152999,15.491179,0.160276
1.040042,1.309607,15.444923,0.152057
3.480620,3.749725,15.418543,0.162504
5.907839,6.175951,15.361662,0.169125
2.063072,2.331056,15.354389,0.178819
4.497988,4.765775,15.343055,0.179434
0.656829,0.924801,15.353681,0.186571
3.099692,3.367910,15.367763,0.187211
5.585612,5.856028,15.493694,0.179648
1.751880,2.022020,15.477900,0.169097
4.214709,4.485262,15.501544,0.163386
0.387559,0.658090,15.500263,0.156127
2.841561,3.111971,15.493315,0.151369
5.296881,5.567176,15.486748,0.154236
1.469102,1.739447,15.489625,0.155438
3.913833,4.183638,15.458708,0.154522
0.087583,0.357566,15.468901,0.158368
2.555154,2.825811,15.507528,0.156686
5.005967,5.276217,15.484203,0.153776
1.162625,1.432044,15.436547,0.151250
3.592486,3.860974,15.383214,0.167715
6.023146,0.007809,15.346609,0.173455
2.174813,2.442494,15.336983,0.183952
4.613546,4.881350,15.344008,0.188699
0.769011,1.036820,15.344315,0.189973
3.211432,3.479541,15.361506,0.191363
5.696265,5.966601,15.489156,0.179761
1.862655,2.132775,15.476762,0.165790
4.324309,4.594810,15.498544,0.156702
0.492358,0.762653,15.486760,0.156771
2.947070,3.217343,15.485486,0.154605
5.401261,5.671437,15.479943,0.152479
1.567714,1.837718,15.470121,0.154052
4.013724,4.283358,15.448864,0.158093
