omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep_active
150.089203,0.285167,0.254456,0.000000
148.965485,0.263895,0.247485,0.000000
150.124542,0.254687,0.247485,0.000000
149.852219,0.299859,0.245904,0.000000
150.597427,0.118997,0.245904,0.000000
150.080643,0.352679,0.238034,0.000000
150.027390,0.240462,0.238034,0.000000
150.803787,0.210359,0.243562,0.000000
150.174698,0.018234,0.243562,0.000000
150.088287,0.254286,0.248325,0.000000
149.659241,0.223886,0.248325,0.000000
149.967606,0.290005,0.254537,0.000000
150.988205,0.275198,0.254537,0.000000
149.606293,0.204453,0.245153,0.000000
151.485077,0.393977,0.245153,0.000000
150.355408,0.180238,0.233639,0.000000
150.888657,0.354582,0.233639,0.000000
149.083298,0.248222,0.241519,0.000000
149.270432,0.207212,0.241519,0.000000
148.682770,0.272224,0.254246,0.000000
148.926376,0.257278,0.254246,0.000000
148.754593,0.302425,0.257950,0.000000
148.706253,0.240554,0.257950,0.000000
149.177765,0.229907,0.260649,0.000000
149.502869,0.297167,0.260649,0.000000
148.694885,0.315143,0.257252,0.000000
149.523361,0.241625,0.257252,0.000000
149.497711,0.290749,0.254719,0.000000
150.765594,0.246116,0.254719,0.000000
148.685226,0.254961,0.245336,0.000000
150.102219,0.212669,0.245336,0.000000
149.356949,0.284652,0.245141,0.000000
150.339981,0.198648,0.245141,0.000000
149.491898,0.184816,0.242761,0.000000
149.758789,0.330198,0.242761,0.000000
149.885925,0.414891,0.247403,0.000000
149.855255,0.268247,0.247403,0.000000
149.364807,0.321811,0.254867,0.000000
149.208374,0.304765,0.254867,0.000000
149.557510,0.325566,0.256301,0.000000
150.325424,0.388358,0.256301,0.000000
148.706619,0.357122,0.252909,0.000000
150.154404,0.217937,0.252909,0.000000
149.130997,0.135019,0.249289,0.000000
150.620132,0.298977,0.249289,0.000000
148.880127,0.355910,0.242503,0.000000
150.404053,0.290413,0.242503,0.000000
150.325378,0.287987,0.241063,0.000000
150.462860,0.225670,0.241063,0.000000
150.033951,0.261849,0.248223,0.000000
149.754517,0.509064,0.248223,0.000000
150.342758,0.108882,0.250344,0.000000
149.712891,0.367325,0.250344,0.000000
148.933228,0.308486,0.258917,0.000000
149.590012,0.219721,0.258917,0.000000
149.193665,0.191453,0.252098,0.000000
151.242722,0.225532,0.252098,0.000000
149.169357,0.050921,0.242827,0.000000
150.482697,0.289677,0.242827,0.000000
149.675186,0.289474,0.243052,0.000000
150.268936,0.251487,0.243052,0.000000
149.318726,0.282643,0.250796,0.000000
149.048157,0.247533,0.250796,0.000000
149.418640,0.120175,0.254743,0.000000
149.032913,0.522188,0.254743,0.000000
148.643250,0.371580,0.262008,0.000000
148.571152,0.236692,0.262008,0.000000
149.114120,0.269079,0.261964,0.000000
150.341507,0.197435,0.261964,0.000000
148.864853,0.297334,0.255099,0.000000
150.468353,0.175722,0.255099,0.000000
148.931580,0.348759,0.248088,0.000000
150.918839,0.268126,0.248088,0.000000
149.230377,0.268792,0.244257,0.000000
150.637329,0.306261,0.244257,0.000000
150.693298,0.209541,0.240775,0.000000
150.745300,0.213396,0.240775,0.000000
150.080627,0.161753,0.240299,0.000000
149.565887,0.208761,0.240299,0.000000
149.861633,0.274106,0.251236,0.000000
149.730362,0.227560,0.251236,0.000000
149.036423,0.334173,0.254263,0.000000
149.414902,0.469508,0.254263,0.000000
148.734283,0.180239,0.257026,0.000000
150.199722,0.248513,0.257026,0.000000
148.640747,0.273772,0.255392,0.000000
150.378906,0.086512,0.255392,0.000000
149.971710,0.263422,0.238526,0.000000
151.012070,0.377659,0.238526,0.000000
150.205246,0.249677,0.237305,0.000000
150.106659,0.213601,0.237305,0.000000
150.411118,0.274857,0.242171,0.000000
150.085953,0.183310,0.242171,0.000000
149.700699,0.264097,0.253536,0.000000
149.034302,0.270029,0.253536,0.000000
149.577652,0.310545,0.258328,0.000000
150.959000,0.275294,0.258328,0.000000
149.740952,0.310712,0.249753,0.000000
150.938019,0.260395,0.249753,0.000000
149.319092,0.218204,0.239966,0.000000
151.026291,-0.023320,0.239966,0.000000
148.872757,0.271834,0.247797,0.000000
149.522308,0.196825,0.247797,0.000000
149.210159,0.315070,0.250653,0.000000
149.637177,0.165794,0.250653,0.000000
149.128296,0.211080,0.256836,0.000000
148.901581,0.158526,0.256836,0.000000
149.434113,0.315068,0.255358,0.000000
149.699142,0.276650,0.255358,0.000000
148.972229,0.130862,0.258861,0.000000
149.421143,0.258984,0.258861,0.000000
149.208160,0.282361,0.257974,0.000000
150.947876,0.466916,0.257974,0.000000
148.714462,0.342292,0.250229,0.000000
