dbg_id_a,dbg_iq_a,omega_diff,omega_pll
0.037408,0.321178,304.040924,298.972748
-0.274866,0.609946,303.921722,298.615845
-0.034576,0.374793,292.892456,298.957855
0.071439,0.470908,304.937378,299.171478
-0.065610,0.478884,299.663544,299.920532
-0.048679,0.114542,302.300476,299.321045
0.019193,0.278213,303.859711,299.676575
0.016701,0.260405,305.600189,299.336609
-0.045699,0.368381,297.327057,300.058990
-0.011074,0.382179,302.543640,300.116364
-0.079616,0.420276,297.570221,301.180725
0.047502,0.519714,305.476196,301.157745
0.027601,0.177505,305.175781,300.998169
0.019604,0.124209,310.149200,300.648438
-0.007772,0.146835,300.385956,300.464325
-0.002344,0.282314,303.738129,299.540436
0.089352,0.167805,295.290955,299.001862
0.007187,0.353318,301.342010,298.618958
0.026377,0.377602,294.570923,298.675690
-0.005029,0.382306,311.770447,298.718597
-0.009349,0.464542,305.057770,298.673370
-0.123290,0.453350,306.615845,298.245148
-0.140401,0.647177,304.578552,298.904419
0.057443,0.490901,304.758545,299.124634
0.054951,0.455036,298.886292,299.898712
0.136665,0.169587,304.578857,299.818665
-0.062850,0.292297,302.481812,300.482788
-0.284440,0.191199,308.122650,299.888519
0.101479,0.138086,303.802490,300.055939
0.019744,0.488601,309.486389,300.385956
-0.011429,0.293859,300.683990,300.686401
0.022275,0.205968,303.144470,301.183014
-0.115167,0.059304,296.964661,301.875427
-0.107267,0.177237,315.008179,301.489166
0.052107,0.099349,307.817474,301.236237
-0.032972,0.071022,307.874695,300.652771
0.097101,0.163444,299.606323,299.803192
-0.079104,0.236010,301.227570,299.143250
-0.041829,0.264976,294.504181,298.907410
-0.112094,0.389059,305.118561,298.960388
-0.024013,0.435309,301.046387,298.860229
-0.026447,0.188263,307.035461,298.611725
0.018333,0.417426,307.693481,298.777588
0.045049,0.393860,304.398560,298.756592
-0.056823,0.506184,302.958496,299.535767
-0.235559,0.479015,304.160126,299.823639
-0.067857,0.436241,296.969421,300.124817
0.006338,0.411555,301.585205,299.784576
-0.286481,0.299341,300.326355,300.020599
0.047699,0.292954,308.055878,300.427216
0.050923,0.504258,305.056580,301.180634
-0.330246,0.225824,308.232330,301.521179
-0.156167,0.473041,295.529358,301.721313
-0.007985,0.159466,303.916931,301.589325
0.026867,0.169245,301.642426,301.075775
-0.092320,0.329571,306.615845,300.724304
-0.164470,-0.078662,300.204773,299.917297
-0.024294,0.348874,306.496643,299.338287
-0.011373,0.401121,297.088623,299.138550
0.061109,0.373557,300.564758,298.834534
0.003798,0.406061,293.192871,298.528534
0.029756,0.445944,308.113098,298.899841
0.035043,0.610558,296.670197,298.488098
0.346264,0.507920,310.631989,298.793457
0.059353,0.373840,299.066315,299.377197
0.121381,0.488122,305.718201,299.789398
-0.042186,0.408647,293.374054,299.704681
0.098050,0.317919,308.533905,300.548401
-0.109183,0.389472,294.092987,299.910675
0.025371,0.410821,306.558624,299.956573
-0.024639,0.396476,298.166290,300.309174
0.058847,0.272594,311.231628,301.385529
0.005435,0.306392,299.367920,301.304810
-0.006402,0.254601,309.371948,301.924927
-0.164476,-0.007390,293.617249,301.350037
0.011560,0.193965,315.418243,302.360382
-0.032759,0.359131,303.258911,302.070496
0.109398,0.134325,310.268402,302.117401
0.137525,0.172669,297.508240,300.562164
0.231956,-0.141756,304.279327,300.296326
0.021540,0.370579,295.534149,299.457642
0.083098,0.303585,306.978241,299.871033
0.106659,0.229872,294.513702,298.966339
0.073098,0.174575,305.118561,299.433990
-0.026703,0.423882,301.399231,299.146393
0.112719,0.341137,316.801086,300.088867
-0.025172,0.471542,295.472137,299.576691
0.178996,0.385162,311.651245,300.404205
0.138878,0.218711,293.912903,299.792755
0.303809,0.598489,308.532715,300.492767
0.034095,0.387119,299.906738,300.194122
0.035504,0.244397,309.252747,300.424561
-0.034463,0.325993,298.705109,300.240875
-0.220752,0.307485,306.558624,300.633301
-0.047174,0.513183,297.026642,300.408630
0.109383,0.160596,299.186707,301.237823
0.020213,0.318692,306.077026,301.180359
0.256446,-0.070047,306.556244,301.638214
-0.151602,0.039267,301.403992,300.894928
0.131291,0.209172,307.214264,300.561584
0.073183,0.279685,298.466675,299.250183
