omega_ref,omega_pll,Iq_ref,Iq_meas
1199.969482,1205.631104,-0.115074,-0.187614
1199.969482,1201.096436,-0.115074,-0.398238
1199.969482,1198.442505,0.252721,0.074584
1199.969482,1194.647827,0.252721,0.202957
1199.969482,1194.537720,0.891057,0.897533
1199.969482,1202.376587,0.891057,1.081989
1199.969482,1200.495117,0.156536,-0.030877
1199.969482,1201.882935,0.156536,-0.033497
1199.969482,1200.213623,0.158797,-0.087832
1199.969482,1200.580444,0.158797,-0.041299
1199.969482,1206.914185,0.166135,0.167792
1199.969482,1202.573364,0.166135,-0.026128
1199.969482,1200.225830,0.017175,0.108066
1199.969482,1196.617554,0.017175,-0.030468
1199.969482,1196.458618,0.654614,0.813629
1199.969482,1198.403076,0.654614,0.530468
1199.969482,1201.314209,0.139037,0.099856
1199.969482,1201.611450,0.139037,0.049971
1199.969482,1201.345947,0.076881,0.081436
1199.969482,1200.732300,0.076881,0.328823
1199.969482,1202.147583,0.231033,0.311661
1199.969482,1205.680054,0.231033,0.098832
1199.969482,1199.741943,-0.119375,-0.397027
1199.969482,1199.488647,-0.119375,-0.106240
1199.969482,1194.281738,0.462775,0.298147
1199.969482,1194.251587,0.462775,0.497128
1199.969482,1201.267334,0.802112,0.962427
1199.969482,1200.167603,0.802112,0.848746
1199.969482,1200.811890,0.121788,0.321931
1199.969482,1199.725708,0.121788,-0.139276
1199.969482,1202.139038,0.136109,0.276158
1199.969482,1205.703857,0.136109,0.006349
1199.969482,1204.038208,-0.566346,-0.780786
1199.969482,1199.151123,-0.566346,-0.386322
1199.969482,1194.747070,0.286800,0.250231
1199.969482,1194.853638,0.286800,0.711765
1199.969482,1196.108154,0.837140,0.869099
1199.969482,1199.135254,0.837140,1.192033
1199.969482,1200.202515,0.397133,0.596471
1199.969482,1199.607300,0.397133,0.540989
1199.969482,1200.129883,0.362189,0.316151
1199.969482,1200.808960,0.362189,0.614264
1199.969482,1204.919922,-0.081660,-0.037017
1199.969482,1199.420166,-0.081660,-0.275211
1199.969482,1198.073975,0.270754,0.424416
1199.969482,1194.809082,0.270754,0.371871
1199.969482,1194.917847,0.657000,1.165777
1199.969482,1201.566040,0.657000,1.003677
1199.969482,1200.150269,0.108903,0.282797
1199.969482,1200.919312,0.108903,0.091560
1199.969482,1198.571777,0.092558,-0.018886
1199.969482,1201.844971,0.092558,0.170565
1199.969482,1203.885742,0.125356,-0.187506
1199.969482,1202.169312,0.125356,0.261775
1199.969482,1197.819824,0.256941,0.440404
1199.969482,1195.332886,0.256941,0.306752
1199.969482,1195.266968,0.899689,1.028963
1199.969482,1198.116211,0.899689,1.171538
1199.969482,1201.273315,0.131711,0.353822
1199.969482,1200.423462,0.131711,0.180605
1199.969482,1201.539673,0.120183,0.366563
1199.969482,1199.732544,0.120183,0.298316
1199.969482,1202.258179,0.188626,0.278462
1199.969482,1204.357300,0.188626,0.191511
1199.969482,1198.865112,-0.149029,-0.248714
1199.969482,1198.595825,-0.149029,0.011858
1199.969482,1193.581909,0.544763,0.750227
1199.969482,1195.475586,0.544763,0.943985
1199.969482,1200.304565,0.794249,1.035783
1199.969482,1199.943726,0.794249,1.063285
1199.969482,1200.245361,0.221196,0.593822
1199.969482,1198.266235,0.221196,0.240354
1199.969482,1200.982666,0.369474,0.526063
1199.969482,1205.460815,0.369474,0.494238
1199.969482,1204.179688,-0.331026,-0.295431
1199.969482,1198.740967,-0.331026,-0.138612
1199.969482,1196.161743,0.280121,0.384190
1199.969482,1194.807251,0.280121,0.331069
1199.969482,1198.731201,0.764907,0.802198
1199.969482,1200.363037,0.764907,0.849428
1199.969482,1200.289795,0.252701,0.577168
1199.969482,1201.599121,0.252701,0.427411
1199.969482,1200.132690,0.220510,0.324459
1199.969482,1204.041504,0.220510,0.411459
1199.969482,1204.330322,-0.211641,-0.469419
1199.969482,1199.657715,-0.211641,-0.231565
1199.969482,1197.105225,0.435015,0.348835
1199.969482,1195.229858,0.435015,0.619508
1199.969482,1195.608398,0.805393,0.902665
1199.969482,1201.235840,0.805393,1.002733
