raw21,omega_pll_rad_s,iq_ref_a,dbg_iq_a
1236488.000000,105.604858,0.210552,0.288295
1218663.000000,107.632393,0.169286,0.128323
1199342.000000,113.254234,0.169286,0.151764
1180952.000000,113.601547,0.084688,0.023824
1163745.000000,109.816566,0.084688,0.121263
1145209.000000,111.190269,0.131642,0.081202
1126861.000000,111.041565,0.131642,0.118588
1110832.000000,103.692528,0.125611,-0.121310
1094138.000000,100.902756,0.125611,0.047148
1076810.000000,101.020210,0.212627,0.033859
1060776.000000,97.441544,0.212627,0.093573
1045401.000000,93.385063,0.260194,0.139267
1028980.000000,94.290207,0.260194,0.270041
1012131.000000,96.569328,0.276828,0.206055
996648.000000,94.057816,0.276828,0.169100
980839.000000,93.745010,0.288442,0.268308
962954.000000,100.036400,0.288442,0.208470
946218.000000,100.633270,0.216190,0.372641
929536.000000,101.081100,0.216190,0.335049
911286.000000,105.939026,0.206148,0.172686
894095.000000,105.569008,0.206148,0.265673
878522.000000,100.108078,0.176924,0.213404
862767.000000,96.913155,0.176924,0.183802
846181.000000,97.377441,0.256544,0.131180
830401.000000,95.177818,0.256544,0.197207
816236.000000,89.015625,0.283749,0.262239
800564.000000,89.931885,0.283749,0.204922
784844.000000,90.823120,0.318789,0.296594
771044.000000,85.869576,0.318789,0.232154
756056.000000,86.661827,0.371021,0.220215
739741.000000,91.386955,0.371021,0.527100
724345.000000,91.959557,0.307153,0.330474
709280.000000,91.343269,0.307153,0.232004
692728.000000,95.585541,0.307673,0.327013
675124.000000,101.504608,0.307673,0.338383
658885.000000,100.983955,0.208351,0.251451
642181.000000,101.975288,0.208351,0.288990
623597.000000,107.909340,0.193396,0.178643
606823.000000,105.874039,0.193396,-0.051630
590425.000000,103.175140,0.175599,0.257735
572388.000000,106.075882,0.175599,0.215739
554737.000000,106.603561,0.158550,0.106871
538195.000000,103.377289,0.158550,0.234775
521340.000000,102.138916,0.196366,0.183094
503523.000000,104.247948,0.196366,0.041802
486631.000000,102.712379,0.178976,0.250544
470555.000000,99.326012,0.178976,0.060972
452377.000000,103.657013,0.228068,0.193317
434693.000000,104.903633,0.228068,0.130785
418645.000000,100.813141,0.182268,0.109304
400984.000000,103.158691,0.182268,0.195512
382204.000000,108.054306,0.181122,0.286326
365948.000000,103.349632,0.181122,0.143854
350398.000000,98.033287,0.204132,0.493798
333672.000000,98.178146,0.204132,0.185968
317330.000000,97.100250,0.239280,0.201348
302828.000000,90.989616,0.239280,0.198196
287129.000000,91.043228,0.322531,0.330744
270076.000000,95.417152,0.322531,0.344437
254711.000000,93.424232,0.269668,0.323929
238730.000000,94.344086,0.269668,0.574194
220659.000000,101.357651,0.267383,0.306189
202872.000000,105.168610,0.267383,0.087626
185576.000000,105.973076,0.169266,0.180601
166805.000000,110.798393,0.169266,0.212176
146939.000000,116.911797,0.097924,0.150918
128852.000000,114.955780,0.097924,0.109463
111217.000000,111.891541,0.084083,0.047199
91843.000000,114.708817,0.084083,0.089421
74120.000000,111.075951,0.075028,0.082126
57683.000000,104.743713,0.075028,-0.177046
40051.000000,104.144806,0.181294,0.197065
22985.000000,102.099106,0.181294,0.348927
7312.000000,96.680588,0.210467,0.117274
2088550.000000,94.271606,0.210467,0.248225
2071483.000000,96.582924,0.278816,0.298521
2054876.000000,97.042580,0.278816,0.194938
2039298.000000,94.529808,0.258999,0.435450
2022113.000000,98.140175,0.258999,0.288660
2004237.000000,102.611710,0.229405,0.225466
1987723.000000,101.381851,0.229405,0.227779
1970465.000000,102.938446,0.211735,0.082010
1952475.000000,105.978226,0.211735,0.128165
1935697.000000,103.950256,0.157918,0.189062
1920138.000000,98.787674,0.157918,0.070568
1903691.000000,98.058403,0.241539,0.089297
1887167.000000,97.790382,0.241539,0.294480
1872269.000000,92.723297,0.252764,0.259076
1857448.000000,89.497482,0.252764,0.232314
1841130.000000,92.146568,0.326114,0.379737
1826388.000000,89.282051,0.326114,0.267303
1812062.000000,86.571411,0.341404,0.075981
1795943.000000,90.510231,0.341404,0.490417
1779582.000000,94.125359,0.309546,0.464908
1764178.000000,93.668106,0.309546,0.297240
1747695.000000,96.682892,0.282830,0.306159
1729895.000000,102.736771,0.282830,0.341789
1712706.000000,104.422203,0.185598,0.118337
1696620.000000,101.923584,0.185598,0.222529
1678564.000000,106.073288,0.202410,0.306913
1660613.000000,108.000175,0.202410,0.252689
1644332.000000,103.960091,0.151264,0.133226
1626861.000000,104.752968,0.151264,0.112884
1608773.000000,106.919350,0.169620,0.126803
1591402.000000,106.197472,0.169620,0.268317
1574874.000000,102.953972,0.170700,0.187941
1557478.000000,103.401993,0.170700,0.392709
1539891.000000,104.174599,0.185623,0.178492
1523793.000000,100.168320,0.185623,0.168200
1506927.000000,100.108109,0.229715,0.188370
1488558.000000,104.640427,0.229715,0.342720
1471681.000000,103.167709,0.176599,0.305396
1455033.000000,101.537231,0.176599,0.166047
1437197.000000,104.065613,0.205831,0.247790
1420291.000000,102.773140,0.205831,0.139942
1404579.000000,98.233589,0.203423,0.218474
1388132.000000,97.569214,0.203423,0.212774
1371262.000000,98.545883,0.244808,0.358051
1355771.000000,95.003387,0.244808,0.180070
1341185.000000,90.219131,0.286964,0.275369
1324370.000000,94.172829,0.286964,0.260410
1307888.000000,95.858574,0.271890,0.238584
1292792.000000,93.074074,0.271890,0.345069
1275597.000000,97.888969,0.291886,0.376170
1257236.000000,104.508423,0.291886,0.297616
1239970.000000,105.504280,0.173810,0.096596
1222505.000000,106.524223,0.173810,0.230354
1203403.000000,111.993248,0.150075,0.142932
1184609.000000,114.124329,0.150075,0.216515
1167334.000000,110.496140,0.088563,0.153230
1149193.000000,110.541481,0.088563,0.023257
1130409.000000,112.056892,0.110820,0.059441
1114014.000000,105.495506,0.110820,0.026617
1097612.000000,101.228767,0.183460,0.209419
1080178.000000,101.551559,0.183460,0.284983
1063851.000000,98.600502,0.212205,0.159287
1048525.000000,93.859055,0.212205,0.064797
1032338.000000,93.753754,0.288670,0.331447
1015386.000000,96.336533,0.288670,0.228192
999454.000000,95.247459,0.259407,0.402628
983836.000000,93.886536,0.259407,0.363720
966247.000000,99.224182,0.279182,0.098479
949049.000000,101.472977,0.279182,0.249516
932699.000000,100.594566,0.213861,0.410842
914507.000000,105.464073,0.213861,-0.105508
896919.000000,106.523140,0.163087,0.107307
881173.000000,101.291832,0.163087,0.212637
865543.000000,97.282814,0.221801,0.236829
849019.000000,97.379807,0.221801,0.151149
832865.000000,96.298088,0.247680,0.278874
818628.000000,89.877640,0.247680,0.380152
803349.000000,89.223907,0.334547,0.290289
787335.000000,91.186661,0.334547,0.448770
773357.000000,86.575203,0.318658,0.268592
758838.000000,85.593872,0.318658,0.078703
742461.000000,90.779709,0.353925,0.460031
726949.000000,91.881935,0.353925,0.349509
711940.000000,91.098701,0.305360,0.289251
695760.000000,94.296349,0.305360,0.457645
678116.000000,100.801743,0.268803,0.445348
661667.000000,101.213364,0.268803,0.264600
645437.000000,100.690002,0.218218,0.305364
626922.000000,106.959694,0.218218,-0.064927
609688.000000,106.730980,0.147144,0.141787
593524.000000,103.099411,0.147144,0.163528
575682.000000,105.525871,0.193038,0.285460
557830.000000,106.941635,0.193038,0.135796
541175.000000,104.010735,0.158908,0.236076
524505.000000,102.022865,0.158908,0.013408
506834.000000,103.750305,0.203049,0.044213
489641.000000,103.295975,0.203049,-0.117148
473528.000000,99.791870,0.197158,0.290442
455777.000000,102.676804,0.197158,0.092792
437650.000000,105.622696,0.186173,0.136051
421518.000000,101.509972,0.186173,0.152825
404316.000000,102.195007,0.214646,0.171670
385536.000000,107.365852,0.214646,0.270466
368643.000000,104.790459,0.144634,0.170620
353229.000000,98.556129,0.144634,0.154336
336707.000000,97.873833,0.244383,0.476574
320116.000000,97.645653,0.244383,0.006899
305383.000000,91.959595,0.255213,0.159618
290136.000000,90.227776,0.255213,0.386228
273058.000000,94.937920,0.313525,0.340958
257361.000000,94.081917,0.313525,0.237685
241829.000000,93.365822,0.289880,0.356832
224001.000000,100.016479,0.289880,0.338003
206033.000000,104.877144,0.210640,0.294157
188823.000000,105.606674,0.210640,0.249525
170595.000000,108.967690,0.166403,0.339889
150795.000000,115.586502,0.166403,0.184714
132382.000000,115.212471,0.063060,0.058724
114990.000000,111.389893,0.063060,0.010827
95782.000000,114.059738,0.108854,0.140229
77514.000000,112.412529,0.108854,0.123424
61271.000000,105.046326,0.113750,-0.140056
43714.000000,104.114334,0.113750,0.106564
26318.000000,103.100357,0.181119,-0.035106
10464.000000,97.885376,0.181119,-0.088326
2091907.000000,94.341705,0.255658,0.215152
2075020.000000,95.978958,0.255658,0.323277
2058165.000000,97.287254,0.256362,0.216138
2042489.000000,94.884605,0.256362,0.258997
2025678.000000,97.241554,0.278917,0.277951
2007582.000000,102.731438,0.278917,0.152157
1990846.000000,102.141426,0.194363,0.279845
1973994.000000,102.195503,0.194363,0.223763
1955941.000000,105.676636,0.192973,-0.011596
1938861.000000,104.734428,0.192973,0.327080
1923242.000000,99.494888,0.186554,0.156321
1907036.000000,97.780464,0.186554,0.103285
1890178.000000,98.572876,0.240710,0.241396
1874975.000000,94.137665,0.240710,0.041228
1860328.000000,89.749519,0.294659,0.249304
1843993.000000,92.284027,0.294659,0.427456
1828812.000000,90.607956,0.297952,0.414405
1814703.000000,86.647469,0.297952,-0.121780
1798789.000000,89.825653,0.356484,0.433660
1782343.000000,93.847481,0.356484,0.423623
1766757.000000,93.956329,0.282372,0.279593
1750494.000000,96.216331,0.282372,0.197255
1732858.000000,101.928810,0.254294,0.477187
1715387.000000,104.774780,0.254294,0.296129
1699273.000000,102.219109,0.178762,0.130804
1681610.000000,105.095123,0.178762,0.288718
1663313.000000,108.447479,0.160446,0.195027
1646939.000000,104.539330,0.160446,0.290341
1629804.000000,104.126709,0.185249,0.138624
1611612.000000,106.836670,0.185249,0.100745
1594433.000000,105.464264,0.153660,0.215456
1577600.000000,103.203148,0.153660,0.117790
1560389.000000,103.008499,0.195765,0.140510
1542674.000000,104.346436,0.195765,0.324806
1526402.000000,100.788101,0.183972,0.059339
1509861.000000,99.480156,0.183972,0.155691
1491515.000000,104.180878,0.220115,0.284377
1474419.000000,103.514389,0.220115,0.241405
1457884.000000,101.426865,0.193642,0.158705
1440251.000000,103.423317,0.193642,0.199889
1423094.000000,103.159294,0.185725,0.201824
1407311.000000,98.759651,0.185725,0.108323
1391182.000000,97.000496,0.242720,0.162762
1374233.000000,98.414154,0.242720,0.264387
1358380.000000,96.067810,0.239431,0.138168
1343882.000000,90.645966,0.239431,0.182278
1327521.000000,93.106514,0.320397,0.250401
1310785.000000,95.949341,0.320397,0.232754
1295740.000000,92.930840,0.268712,0.217274
1279116.000000,96.034790,0.268712,0.371198
1260644.000000,103.687393,0.246119,0.202652
1243309.000000,105.229866,0.246119,0.394539
1225975.000000,106.093666,0.170710,0.141330
1207367.000000,110.307495,0.170710,0.083972
1188302.000000,113.913071,0.105787,0.182738
1170929.000000,110.743195,0.105787,0.117129
1153323.000000,109.073097,0.122969,0.061618
1134261.000000,112.010071,0.122969,0.188850
1117415.000000,106.953247,0.107649,0.050023
1101400.000000,101.068054,0.107649,-0.003922
1084169.000000,100.889595,0.216234,0.279921
1067760.000000,98.407066,0.216234,0.125730
1052409.000000,93.788170,0.248763,0.089216
1036551.000000,92.737556,0.248763,0.269346
1019745.000000,95.323410,0.293568,0.207941
1003751.000000,94.769363,0.293568,0.292381
988399.000000,92.689369,0.277217,0.322642
971322.000000,96.962524,0.277217,0.441175
953714.000000,101.406570,0.240419,0.486955
937731.000000,99.483665,0.240419,0.366997
920006.000000,103.443336,0.223846,0.098662
902085.000000,106.361313,0.223846,0.112240
885970.000000,102.473763,0.162254,0.278611
870584.000000,97.445740,0.162254,0.195754
854273.000000,96.872948,0.250131,0.138128
837800.000000,97.077797,0.250131,0.236313
823190.000000,91.547058,0.259956,0.205300
808746.000000,87.728981,0.259956,0.168070
792665.000000,90.437538,0.343612,0.290756
777966.000000,88.169655,0.343612,0.435551
764096.000000,84.627922,0.353440,0.273748
748123.000000,89.032120,0.353440,0.328410
732408.000000,91.316650,0.324543,0.203738
717313.000000,91.034760,0.324543,0.216592
701828.000000,92.235153,0.316887,0.309637
684570.000000,98.417755,0.316887,0.322560
667593.000000,101.370888,0.227153,0.468147
651747.000000,99.657936,0.227153,0.552940
634064.000000,104.023354,0.227019,0.391724
616106.000000,107.165298,0.227019,0.173070
600103.000000,103.006760,0.158093,0.288989
583073.000000,103.179047,0.158093,0.238464
565111.000000,105.828712,0.185055,0.182704
548082.000000,104.551521,0.185055,0.187995
531773.000000,101.430397,0.186160,0.160717
514644.000000,101.830429,0.186160,0.284813
497029.000000,103.525871,0.201096,0.160426
480845.000000,100.254005,0.201096,0.192513
464295.000000,99.396469,0.229204,0.176363
445964.000000,104.261009,0.229204,0.210869
429189.000000,102.663673,0.177076,0.197934
413123.000000,99.568222,0.177076,0.101291
394849.000000,104.318581,0.222769,0.223871
376688.000000,107.009888,0.222769,0.235110
361214.000000,100.492424,0.164891,-0.046467
345560.000000,96.604240,0.164891,0.276067
328806.000000,97.472572,0.257865,0.226024
313183.000000,94.631912,0.257865,0.059127
298905.000000,88.953323,0.290487,0.248117
282721.000000,91.439873,0.290487,0.372944
266155.000000,94.410728,0.298485,0.264260
251109.000000,92.017418,0.298485,0.256502
234736.000000,94.804977,0.305367,0.472311
216737.000000,101.612259,0.305367,0.249223
199227.000000,104.628227,0.200770,0.341717
181977.000000,105.655716,0.200770,0.271172
163059.000000,111.140610,0.158689,0.109789
143667.000000,115.672386,0.158689,0.177556
126007.000000,112.829475,0.065125,0.090457
108285.000000,110.860001,0.065125,0.041711
89025.000000,113.768959,0.108892,0.330601
71865.000000,108.903740,0.108892,0.017128
55422.000000,103.530670,0.151354,0.026294
37774.000000,103.645195,0.151354,0.116321
20950.000000,101.257759,0.187137,0.146638
5514.000000,95.645218,0.187137,-0.051000
2086761.000000,93.745094,0.275859,0.324668
2069817.000000,96.036911,0.275859,0.357380
2053488.000000,95.993706,0.260101,0.212471
2038036.000000,93.584663,0.260101,0.344144
2020846.000000,97.667267,0.285979,0.333222
2003117.000000,101.999107,0.285979,0.214068
1986877.000000,100.330963,0.202412,0.466144
1969732.000000,102.033730,0.202412,0.297088
1951972.000000,104.799576,0.196528,0.151311
1935390.000000,102.734497,0.196528,0.236228
1919940.000000,97.819733,0.206825,0.142368
1903519.000000,97.577812,0.206825,0.154522
1887117.000000,97.293839,0.246575,0.294664
1872333.000000,92.178337,0.246575,0.109198
1857689.000000,88.727943,0.315282,0.201385
1841504.000000,91.351845,0.315282,0.354947
1826792.000000,88.770187,0.308958,0.243805
1812669.000000,85.710289,0.308958,-0.018847
1796656.000000,89.739510,0.363236,0.369007
1780477.000000,93.166557,0.363236,0.599892
1765080.000000,93.088951,0.286315,0.279046
1748920.000000,95.432983,0.286315,0.304615
1731291.000000,101.469284,0.259815,0.354764
1714134.000000,103.646790,0.259815,0.231321
1698230.000000,100.977669,0.191244,0.163060
1680505.000000,104.594078,0.191244,0.247924
1662494.000000,107.388443,0.167226,0.176111
1646299.000000,103.439880,0.167226,0.035932
1629229.000000,103.344574,0.195269,0.219935
1611208.000000,105.942093,0.195269,0.139573
1594192.000000,104.510330,0.163663,0.256817
1577547.000000,102.199348,0.163663,0.233404
1560437.000000,102.200249,0.205748,0.231663
1542879.000000,103.481415,0.205748,0.229934
1526699.000000,100.081886,0.191465,0.119000
1510328.000000,98.651642,0.191465,0.091535
1492185.000000,103.167534,0.230112,0.283762
1475252.000000,102.468796,0.230112,0.224793
1458762.000000,100.689163,0.202984,0.190137
1441314.000000,102.522652,0.202984,0.347485
1424222.000000,102.507332,0.194534,0.147062
1408514.000000,98.243202,0.194534,0.202836
1392574.000000,96.196999,0.250068,0.260683
1375748.000000,97.650986,0.250068,0.182289
1359887.000000,95.706161,0.246456,0.202552
1345523.000000,90.048286,0.246456,0.110566
1329441.000000,91.957985,0.328143,0.361002
1312529.000000,95.835205,0.328143,0.235541
1297432.000000,93.123627,0.267974,0.312138
1281177.000000,95.138443,0.267974,0.286574
1262726.000000,103.145416,0.255041,0.177805
1245329.000000,105.184669,0.255041,0.315656
1228162.000000,105.641556,0.174521,0.240208
1209764.000000,109.388756,0.174521,-0.046038
1190511.000000,113.963409,0.112587,0.214025
1173014.000000,111.232201,0.112587,0.241765
1155533.000000,109.044739,0.118427,0.079969
1136476.000000,112.051041,0.118427,0.241935
1119409.000000,107.638351,0.104023,0.051482
1103520.000000,101.123947,0.104023,0.059774
1086272.000000,101.007813,0.217846,0.222587
1069554.000000,99.462349,0.217846,0.108547
1054129.000000,94.732399,0.238551,0.104644
1038623.000000,92.200531,0.238551,0.207168
1021835.000000,94.811150,0.300570,0.215930
1005582.000000,95.196274,0.300570,0.261675
990313.000000,92.651825,0.271113,0.481029
973545.000000,96.005463,0.271113,0.466195
955759.000000,101.339424,0.250194,0.342421
939702.000000,99.618576,0.250194,0.337009
922420.000000,102.238754,0.232051,0.424465
904362.000000,106.012680,0.232051,0.249205
887971.000000,103.137810,0.162986,0.175675
872594.000000,97.920082,0.162986,0.165805
856469.000000,96.666046,0.251941,0.153554
839910.000000,97.224030,0.251941,0.301144
825016.000000,92.507629,0.256242,0.165875
810804.000000,87.610466,0.256242,0.171548
794832.000000,90.031586,0.346913,0.652269
779912.000000,88.594437,0.346913,0.481880
766196.000000,84.398720,0.348024,0.264146
750553.000000,87.864502,0.348024,0.263768
734606.000000,91.226891,0.333675,0.357285
719455.000000,91.234085,0.333675,0.251273
704173.000000,91.778870,0.314120,0.360924
687224.000000,97.203552,0.314120,0.411919
670009.000000,101.354065,0.239633,0.217584
654169.000000,99.620193,0.239633,0.318531
636873.000000,102.832985,0.228667,0.441114
618609.000000,107.364441,0.228667,0.476836
602406.000000,103.766647,0.152402,0.315774
585641.000000,102.921021,0.152402,0.215758
567597.000000,105.933182,0.187864,0.180575
550365.000000,105.293854,0.187864,0.183111
534013.000000,102.016617,0.177896,0.204626
516966.000000,101.929466,0.177896,0.067980
499267.000000,103.820213,0.200660,0.341044
482861.000000,101.057411,0.200660,0.119520
466525.000000,99.202805,0.222095,0.317639
448259.000000,103.942902,0.222095,0.216388
431182.000000,103.334518,0.178446,0.184065
415210.000000,99.683304,0.178446,0.088261
397234.000000,103.457283,0.225965,0.216899
378870.000000,107.042557,0.225965,0.034585
363124.000000,101.275528,0.158259,0.216073
347563.000000,96.803520,0.158259,0.157047
330855.000000,97.429932,0.258497,0.271589
314973.000000,95.376030,0.258497,-0.005738
300673.000000,89.452522,0.281926,0.304639
284708.000000,91.059784,0.281926,0.370506
267943.000000,94.733002,0.302681,0.272645
252805.000000,92.452934,0.302681,0.181730
236669.000000,94.347229,0.303298,0.315018
218662.000000,101.292107,0.303298,0.402262
200975.000000,104.954376,0.202305,0.260708
183709.000000,105.881378,0.202305,0.442014
164994.000000,110.680870,0.160139,-0.020293
145505.000000,115.650261,0.160139,0.217553
127613.000000,113.548943,0.066548,0.077177
110079.000000,110.754074,0.066548,0.069342
90763.000000,113.870682,0.110881,0.124383
73332.000000,109.777916,0.110881,0.073558
56977.000000,103.834084,0.142030,0.192653
39467.000000,103.330200,0.142030,0.097658
22536.000000,101.303192,0.190798,0.107267
6993.000000,95.938278,0.190798,0.070548
2088271.000000,93.809639,0.273733,0.324843
2071325.000000,96.085190,0.273733,0.301769
2054940.000000,96.128624,0.258116,0.231573
2039472.000000,93.676682,0.258116,0.249730
2022408.000000,97.343742,0.286847,0.326544
2004663.000000,101.822769,0.286847,0.107690
1988284.000000,100.609612,0.201050,0.283339
1971203.000000,102.052078,0.201050,0.425112
1953358.000000,105.081055,0.195594,0.154513
1936633.000000,103.339600,0.195594,0.274268
1921138.000000,98.328552,0.199343,0.144652
1904755.000000,97.719505,0.199343,0.153011
1888126.000000,97.982208,0.239976,0.082280
1873339.000000,92.599426,0.239976,0.332323
1858702.000000,88.948952,0.312063,0.155432
1842494.000000,91.525299,0.312063,0.365947
1827672.000000,89.158852,0.305749,0.298443
1813539.000000,85.939613,0.305749,0.308430
1797597.000000,89.625786,0.360892,0.431384
1781374.000000,93.145927,0.360892,0.458205
1765851.000000,93.414543,0.287476,0.291484
1749627.000000,95.859909,0.287476,0.269851
1732005.000000,101.756073,0.257782,0.382176
1714623.000000,104.474258,0.257782,0.298758
1698680.000000,101.620377,0.184170,0.278398
1680888.000000,105.180275,0.184170,0.503926
1662737.000000,108.129875,0.161580,0.012312
1646458.000000,104.093956,0.161580,0.146920
1629348.000000,103.809830,0.189576,0.133114
1611281.000000,106.294273,0.189576,0.134587
1594251.000000,104.680336,0.161129,0.209511
1577546.000000,102.403442,0.161129,0.126609
1560253.000000,102.799332,0.204133,0.325322
1542594.000000,104.134384,0.204133,0.218693
1526413.000000,100.460098,0.186667,0.231154
1509968.000000,99.046761,0.186667,0.155565
1491673.000000,103.827629,0.225416,0.445544
1474660.000000,103.097336,0.225416,0.260601
1458130.000000,101.153458,0.194288,0.138562
1440613.000000,102.943336,0.194288,0.172077
1423464.000000,102.865898,0.190139,0.390703
1407677.000000,98.623138,0.190139,0.473062
1391651.000000,96.658974,0.247518,0.262085
1374770.000000,98.036499,0.247518,0.486542
1358943.000000,95.771225,0.243157,0.246785
1344566.000000,90.063484,0.243157,0.294799
1328339.000000,92.316200,0.326769,0.280626
1311500.000000,95.776566,0.326769,0.248119
1296457.000000,92.840958,0.269130,0.351085
1280041.000000,95.380531,0.269130,0.317466
1261691.000000,102.940010,0.252364,0.099438
1244346.000000,104.851112,0.252364,0.252329
1227113.000000,105.579262,0.176906,0.231685
1208635.000000,109.663025,0.176906,0.294245
1189485.000000,113.851997,0.112422,0.223670
1172033.000000,111.000282,0.112422,0.148783
1154467.000000,109.167618,0.120860,0.129696
1135412.000000,112.120338,0.120860,0.223939
1118473.000000,107.294312,0.104320,0.135121
1102485.000000,101.217422,0.104320,-0.005696
1085206.000000,101.158295,0.215613,0.071668
1068559.000000,99.355225,0.215613,0.247079
1053122.000000,94.681267,0.239308,0.312192
1037347.000000,93.084679,0.239308,0.147583
1020595.000000,95.353043,0.291979,0.180003
1004465.000000,95.184402,0.291979,0.218380
989117.000000,92.869331,0.271641,0.288998
972296.000000,96.247612,0.271641,0.208276
954597.000000,101.197784,0.248597,0.214692
938673.000000,99.120735,0.248597,0.437927
921168.000000,102.567665,0.232243,0.206149
903203.000000,105.959663,0.232243,0.189324
886959.000000,102.657562,0.165363,0.277773
871584.000000,97.607071,0.165363,0.185757
855360.000000,96.777016,0.253947,0.143292
838854.000000,97.132408,0.253947,0.268771
824048.000000,92.195045,0.257312,0.199737
809613.000000,88.118675,0.257312,0.201390
793542.000000,90.666405,0.341320,0.313569
778662.000000,88.871094,0.341320,0.328929
764875.000000,84.783638,0.346982,0.128826
749016.000000,88.698479,0.346982,0.349463
733185.000000,91.367790,0.326625,0.388082
718174.000000,90.795319,0.326625,0.249085
702792.000000,91.695374,0.318240,0.279997
685701.000000,97.552567,0.318240,0.413168
668576.000000,101.303307,0.233486,0.188023
652898.000000,99.109146,0.233486,0.154218
635401.000000,103.118591,0.232552,0.278121
617315.000000,107.018562,0.232552,0.069032
601162.000000,103.416435,0.156397,-0.019668
584269.000000,103.102760,0.156397,0.226912
566236.000000,106.054153,0.186489,0.239171
549134.000000,104.980034,0.186489,0.159806
532718.000000,102.022835,0.179864,0.256843
515642.000000,102.059753,0.179864,0.134563
497943.000000,103.908066,0.198453,0.317949
481692.000000,100.657425,0.198453,0.174122
465146.000000,99.583466,0.226062,0.262137
446769.000000,104.516464,0.226062,0.442641
429782.000000,103.431068,0.172768,0.201619
413687.000000,100.112572,0.172768,0.078165
395431.000000,104.600731,0.221041,0.217187
377125.000000,107.630753,0.221041,0.159106
361540.000000,101.195480,0.158724,-0.029935
345846.000000,97.122078,0.158724,0.275825
329127.000000,97.616104,0.255041,0.215305
313420.000000,94.899651,0.255041,0.172213
299046.000000,89.355156,0.287854,0.111393
282823.000000,91.778191,0.287854,0.341395
266141.000000,94.922966,0.295185,0.251289
251111.000000,92.255058,0.295185,0.161764
234589.000000,95.376640,0.303818,0.326120
216547.000000,102.052330,0.303818,0.065141
198962.000000,105.025871,0.195060,0.376824
181665.000000,105.979912,0.195060,0.235453
162531.000000,111.955421,0.155320,0.141510
143005.000000,116.573006,0.155320,0.257678
125319.000000,113.442909,0.059893,0.086542
107351.000000,111.936218,0.059893,0.089646
87953.000000,114.790604,0.098791,-0.050956
70815.000000,109.402931,0.098791,0.162643
54039.000000,104.705338,0.140977,0.100601
36374.000000,104.257637,0.140977,0.430921
19597.000000,101.347725,0.183821,0.202109
4111.000000,95.713219,0.183821,0.139726
2085134.000000,94.345039,0.273369,0.202446
2068074.000000,96.707840,0.273369,0.320690
2051959.000000,95.644081,0.254992,0.187338
2036285.000000,93.941193,0.254992,0.288645
2018674.000000,99.095650,0.280327,0.303496
2000939.000000,102.981316,0.280327,0.255384
1984720.000000,100.908203,0.195045,0.259624
1967307.000000,103.098419,0.195045,0.317737
1949403.000000,105.865669,0.185173,0.287932
1933126.000000,102.459785,0.185173,0.118646
1917564.000000,97.896904,0.211595,0.111112
1900929.000000,98.163300,0.211595,0.130460
1884597.000000,97.360733,0.239713,0.268319
1870014.000000,91.593483,0.239713,0.149824
1854793.000000,90.100449,0.319520,0.407438
1838562.000000,92.346001,0.319520,0.357700
1824153.000000,88.472679,0.302764,0.432934
1809629.000000,86.701630,0.302764,0.249279
1793387.000000,91.014900,0.351652,0.423087
1777238.000000,93.810341,0.351652,0.404552
1761729.000000,93.825142,0.284072,0.201691
1745227.000000,96.895508,0.284072,0.246759
1727272.000000,103.312332,0.244412,0.395530
1710430.000000,103.767532,0.244412,0.141072
1694286.000000,101.719345,0.192907,0.281137
1676103.000000,106.300888,0.192907,0.436292
1658414.000000,107.339302,0.150783,0.016072
1642195.000000,103.366501,0.150783,0.203886
1624604.000000,104.740578,0.193352,0.218866
1606635.000000,106.573380,0.193352,0.194252
1589481.000000,105.335442,0.162949,0.244219
1572988.000000,102.306694,0.162949,0.052633
1555459.000000,103.439529,0.201516,0.084297
1538069.000000,103.664185,0.201516,0.232876
1522086.000000,99.542740,0.193186,-0.074108
1504990.000000,100.453117,0.193186,0.153908
1486770.000000,104.441414,0.208130,0.205281
1470084.000000,102.524101,0.208130,0.229700
1453379.000000,101.333603,0.205240,0.135317
1435639.000000,103.646629,0.205240,0.269398
1418927.000000,101.938950,0.185478,0.132848
1403241.000000,97.700188,0.185478,-0.028417
1386786.000000,97.382820,0.252882,0.186403
1369999.000000,98.271820,0.252882,0.133095
1354733.000000,94.231140,0.244194,0.169246
1340107.000000,89.926842,0.244194,0.221406
1323179.000000,94.409653,0.321877,0.283942
1306907.000000,95.469780,0.321877,0.238928
1291837.000000,92.819168,0.276724,0.271111
1274490.000000,98.225143,0.276724,0.597417
1256265.000000,104.373169,0.223746,0.447934
1239083.000000,105.195023,0.223746,0.196845
1221539.000000,106.626953,0.172178,0.012980
1202430.000000,112.093224,0.172178,0.100910
1183792.000000,113.729736,0.093378,0.209222
1166555.000000,110.145157,0.093378,0.134260
1148325.000000,110.614403,0.129965,0.125417
1129668.000000,111.696274,0.129965,0.125125
1113438.000000,104.778435,0.115422,-0.231846
1097037.000000,100.767303,0.115422,0.103580
1079682.000000,101.049751,0.216573,0.167697
1063559.000000,97.712440,0.216573,0.257274
1048296.000000,93.138229,0.257760,0.142725
1032133.000000,93.317993,0.257760,0.171274
1015241.000000,95.954941,0.281571,0.211520
999441.000000,94.603394,0.281571,0.178999
983871.000000,93.360435,0.283469,0.297626
966252.000000,99.041748,0.283469,0.155748
949076.000000,101.359375,0.221934,0.314157
932637.000000,100.909676,0.221934,0.304904
