raw21,omega_pll_rad_s,iq_ref_a,dbg_iq_a
1351564.000000,297.661255,0.353805,0.153276
1303304.000000,292.192230,0.353805,0.284755
1252526.000000,297.240814,0.358037,0.284773
1198643.000000,310.679230,0.358037,0.448002
1144223.000000,320.877960,0.121457,0.499189
1093108.000000,316.343079,0.121457,0.013582
1044304.000000,305.193420,0.278250,0.135108
995122.000000,298.760895,0.278250,0.119892
944279.000000,300.174194,0.328441,0.359061
892166.000000,305.376007,0.328441,0.382387
843901.000000,297.606445,0.354142,0.337189
798195.000000,284.194733,0.354142,0.198834
753462.000000,272.386169,0.606621,0.196020
706941.000000,270.527832,0.606621,0.508807
657170.000000,280.588226,0.524795,0.642066
605631.000000,293.900238,0.524795,0.570313
553953.000000,303.999176,0.290645,0.569886
503236.000000,307.515442,0.290645,0.464021
452283.000000,309.856079,0.231978,0.410137
401125.000000,310.828156,0.231978,0.134533
350813.000000,307.094757,0.259520,0.289270
303284.000000,295.791046,0.259520,0.307810
255382.000000,289.729614,0.433274,0.232586
204511.000000,295.976379,0.433274,0.493958
149612.000000,313.314087,0.197296,0.466520
94710.000000,324.556671,0.197296,0.176141
42674.000000,322.005219,0.110165,0.109805
2090976.000000,309.153137,0.110165,0.172887
2041462.000000,301.941559,0.310782,0.115629
1989913.000000,303.810577,0.310782,0.260360
1938304.000000,305.729156,0.272849,0.192012
1889747.000000,298.188263,0.272849,0.231851
1843607.000000,285.752502,0.472758,0.398804
1798448.000000,274.700897,0.472758,0.457843
1750748.000000,275.711670,0.573409,0.380191
1700198.000000,285.915253,0.573409,0.604284
1648196.000000,298.175293,0.348791,0.702762
1595839.000000,308.072937,0.348791,0.451052
1544455.000000,311.473999,0.215689,0.421770
1493394.000000,312.292664,0.215689,0.317348
1442116.000000,312.213257,0.208174,0.280610
1392974.000000,304.481964,0.208174,0.141554
1345337.000000,293.797821,0.392391,0.093824
1296930.000000,289.446869,0.392391,0.463486
1245205.000000,297.947906,0.350910,0.402341
1190724.000000,313.138550,0.350910,0.241304
1136397.000000,322.711884,0.103044,0.449799
1086013.000000,315.871033,0.103044,0.232899
1037867.000000,303.082825,0.299303,0.007413
988912.000000,296.454956,0.299303,0.109855
938090.000000,298.189514,0.348254,0.450146
886302.000000,302.578003,0.348254,0.268807
838036.000000,295.805634,0.372135,0.365187
792511.000000,282.997620,0.372135,0.240117
747761.000000,272.426270,0.606205,0.342638
701452.000000,270.456818,0.606205,0.498604
651748.000000,280.332153,0.527342,0.542892
600238.000000,293.319153,0.527342,0.644007
548367.000000,303.910309,0.291522,0.607217
497575.000000,307.790161,0.291522,0.448435
446174.000000,311.759399,0.212913,0.441121
394886.000000,313.072205,0.212913,0.182058
345407.000000,306.312927,0.267315,0.005804
298437.000000,293.398499,0.267315,0.165850
250527.000000,287.745087,0.453116,0.188826
199215.000000,295.640717,0.453116,0.508251
143853.000000,314.508026,0.185341,0.575943
89027.000000,325.476685,0.185341,0.221719
37634.000000,321.041870,0.119793,0.180308
2086169.000000,308.011261,0.119793,0.049097
2036861.000000,300.597687,0.324228,0.239093
1985315.000000,302.692169,0.324228,0.360046
1933770.000000,304.561462,0.284545,0.313815
1885253.000000,297.322998,0.284545,0.223272
1839094.000000,285.484039,0.475464,0.285842
1793888.000000,275.127716,0.475464,0.424171
1746184.000000,276.362183,0.566919,0.508589
1695784.000000,285.928467,0.566919,0.689824
1643934.000000,297.467438,0.355892,0.658027
1591388.000000,307.881256,0.355892,0.331700
1540059.000000,311.162476,0.218830,0.703073
1488786.000000,312.877167,0.218830,0.188583
1437535.000000,312.835541,0.201971,0.280761
1388645.000000,304.444183,0.201971,-0.089513
1341522.000000,292.279999,0.407604,0.095617
1293050.000000,288.364868,0.407604,0.312384
1240867.000000,298.334991,0.347070,0.417703
1185983.000000,314.477600,0.347070,0.358539
1131651.000000,323.647217,0.093712,0.404270
1081555.000000,315.866974,0.093712,-0.013278
1033574.000000,302.806458,0.302091,0.149024
984629.000000,296.204529,0.302091,0.298995
933396.000000,299.128418,0.338880,0.267989
881757.000000,302.477814,0.338880,0.291317
833372.000000,295.869720,0.371509,0.375528
787927.000000,282.823761,0.371509,0.110789
743048.000000,272.838196,0.602095,0.293608
696683.000000,271.183990,0.602095,0.477415
647219.000000,280.109253,0.529584,0.565641
595760.000000,292.749390,0.529584,0.701857
543806.000000,303.389404,0.296748,0.698263
492675.000000,308.268097,0.296748,0.368854
440968.000000,313.056061,0.199951,0.349180
389512.000000,314.753632,0.199951,0.171335
340595.000000,306.011749,0.270334,0.131017
293844.000000,292.496521,0.270334,0.224884
245858.000000,287.127930,0.459301,0.169795
193852.000000,297.052643,0.459301,0.467958
138079.000000,316.449707,0.165919,0.566400
83285.000000,326.595795,0.165919,0.420921
32051.000000,321.494446,0.115257,0.148918
2080935.000000,307.522919,0.115257,0.051266
2031592.000000,300.415100,0.326046,0.067413
1979850.000000,302.942932,0.326046,0.181627
1928615.000000,303.382050,0.296343,0.282141
1880178.000000,295.907990,0.296343,0.263390
1833960.000000,284.751190,0.482804,0.116634
1788517.000000,275.634918,0.482804,0.391709
1740577.000000,277.761169,0.552926,0.417772
1690169.000000,287.042328,0.552926,0.539940
1638405.000000,297.806396,0.352496,0.631746
1585908.000000,307.668701,0.352496,0.553724
1534566.000000,310.809296,0.222359,0.404165
1482970.000000,313.527222,0.222359,0.332666
1431692.000000,313.404694,0.196271,0.328492
1382892.000000,304.819763,0.196271,0.126838
1335970.000000,292.111816,0.409279,0.110877
1287492.000000,288.220581,0.409279,0.274231
1234872.000000,299.186554,0.338539,0.359277
1179680.000000,315.582245,0.338539,0.452919
1125506.000000,323.604065,0.094128,0.435840
1075552.000000,315.385925,0.094128,-0.127459
1027429.000000,303.168335,0.298454,0.022975
978605.000000,296.331635,0.298454,0.095685
927226.000000,299.671356,0.333427,0.218700
876282.000000,300.431000,0.333427,0.341053
828182.000000,293.243256,0.397775,0.314877
782584.000000,281.490906,0.397775,0.408562
737380.000000,273.281342,0.597662,0.358830
690604.000000,273.283783,0.597662,0.504987
640835.000000,282.844299,0.502204,0.678703
589578.000000,294.044250,0.502204,0.817558
537882.000000,303.112823,0.299487,0.564690
486692.000000,307.808228,0.299487,0.485963
434807.000000,312.942291,0.201063,0.341208
382890.000000,316.200836,0.201063,0.295054
334575.000000,305.726410,0.273165,0.196485
288154.000000,291.745758,0.273165,0.197436
240136.000000,286.893982,0.461620,0.245499
187670.000000,298.128448,0.461620,0.522494
131442.000000,318.133881,0.149040,0.582288
76796.000000,326.920776,0.149040,0.295271
25704.000000,321.137207,0.118795,0.040281
2074462.000000,307.846924,0.118795,0.100621
2024929.000000,301.505310,0.315099,0.064840
1973434.000000,302.981262,0.315099,0.353445
1922813.000000,301.253876,0.317601,0.244656
1874575.000000,293.406158,0.317601,0.164252
1828474.000000,282.373688,0.506579,0.370966
1782443.000000,275.926270,0.506579,0.447684
1733739.000000,280.773071,0.522777,0.621158
1683136.000000,290.276672,0.522777,0.609075
1631549.000000,299.692505,0.333586,0.555205
1579276.000000,307.960052,0.333586,0.471048
1528049.000000,310.131531,0.229095,0.276981
1476136.000000,313.484680,0.229095,0.310939
1424828.000000,313.217712,0.198101,0.318752
1376100.000000,304.581909,0.198101,0.311595
1329209.000000,292.380249,0.406551,0.064124
1280675.000000,288.940338,0.406551,0.193585
1227993.000000,299.798248,0.332373,0.164682
1172672.000000,315.905792,0.332373,0.405940
1118817.000000,322.223969,0.107894,0.315754
1068913.000000,313.994843,0.107894,0.081402
1020564.000000,303.057526,0.299528,0.108278
971383.000000,297.807343,0.299528,-0.010176
919650.000000,302.195282,0.308128,0.288237
869773.000000,298.981201,0.308128,0.309177
822169.000000,290.242584,0.427753,0.293454
776768.000000,278.365936,0.427753,0.346938
730924.000000,272.993011,0.600519,0.361946
683380.000000,275.851044,0.600519,0.607112
633153.000000,286.682800,0.463754,0.427400
582209.000000,296.212433,0.463754,0.647211
531008.000000,302.955566,0.300997,0.552963
479947.000000,306.812317,0.300997,0.399884
427839.000000,312.274078,0.207689,0.357513
375255.000000,317.408051,0.207689,0.217046
327256.000000,305.944855,0.270922,0.199754
280772.000000,292.616638,0.270922,0.131614
232635.000000,288.359680,0.446890,0.428529
180154.000000,299.175751,0.446890,0.413726
124093.000000,317.729523,0.153014,0.516608
69664.000000,325.304443,0.153014,0.249893
18802.000000,318.830811,0.141813,0.499809
2067225.000000,307.414459,0.141813,0.078152
2017347.000000,302.870056,0.301392,0.052897
1965866.000000,304.376160,0.301392,0.300523
1916018.000000,300.000610,0.330086,0.294583
1868420.000000,290.233643,0.330086,0.187114
1822575.000000,278.976868,0.540534,0.510826
1775677.000000,276.173889,0.540534,0.423166
1726254.000000,283.576874,0.494698,0.529222
1675346.000000,293.800385,0.494698,0.611768
1624006.000000,301.886780,0.311580,0.542239
1572462.000000,307.264893,0.311580,0.137303
1521527.000000,308.367035,0.246694,0.284050
1469379.000000,312.510223,0.246694,0.238842
1418373.000000,311.282715,0.217424,0.486297
1369516.000000,303.686157,0.217424,0.236417
1322407.000000,293.089600,0.399425,0.136092
1273678.000000,290.827637,0.399425,0.297057
1221013.000000,301.395538,0.316351,0.509271
1165918.000000,316.066559,0.316351,0.358401
1112602.000000,320.157379,0.128531,0.224152
1062761.000000,311.987854,0.128531,0.189361
1014200.000000,302.408600,0.305995,0.148033
964607.000000,299.070251,0.305995,0.114150
912919.000000,303.431458,0.295732,0.326709
863946.000000,297.530334,0.295732,0.226506
817032.000000,286.976196,0.460415,0.348873
771763.000000,275.414551,0.460415,0.409134
725415.000000,272.373962,0.606714,0.432334
677182.000000,277.906433,0.606714,0.676196
626721.000000,289.453461,0.436024,0.882044
575964.000000,298.105499,0.436024,0.573147
525166.000000,303.221985,0.298307,0.561635
474403.000000,305.879791,0.298307,0.466042
422483.000000,310.566132,0.224759,0.396255
370067.000000,315.071350,0.224759,0.461994
322090.000000,304.178864,0.288590,0.327494
275309.000000,292.812195,0.288590,0.206559
227037.000000,289.590973,0.434573,0.240818
174450.000000,300.766235,0.434573,0.121864
118816.000000,317.411102,0.156198,0.528022
64992.000000,322.740906,0.156198,0.237733
14128.000000,316.775574,0.162385,0.187381
2062305.000000,306.842621,0.162385,0.097061
2012264.000000,303.328278,0.296825,0.449364
1960876.000000,304.763245,0.296825,0.350795
1911680.000000,298.563080,0.344491,0.294769
1864417.000000,288.296906,0.344491,0.244978
1818753.000000,276.988617,0.560466,0.114726
1771630.000000,275.362976,0.560466,0.425503
1721731.000000,284.546692,0.485040,0.540052
1670718.000000,295.157715,0.485040,0.805561
1619369.000000,303.260620,0.297868,0.530171
1568208.000000,307.203369,0.297868,0.591648
1517529.000000,307.493225,0.255467,0.222590
1465306.000000,311.879639,0.255467,0.292401
1414469.000000,310.103729,0.229261,0.395083
1365644.000000,302.734222,0.229261,0.143480
1318344.000000,293.291077,0.397455,0.263223
1269345.000000,292.257202,0.397455,0.208532
1216808.000000,302.352631,0.306816,0.591570
1162031.000000,315.704742,0.306816,0.345758
1109127.000000,318.407043,0.146087,0.670077
1059340.000000,310.402832,0.146087,0.170044
1010533.000000,302.084015,0.309297,0.079658
960743.000000,299.704285,0.309297,0.249601
909235.000000,303.605469,0.294046,0.280791
860681.000000,296.601746,0.294046,0.247710
814168.000000,285.148163,0.478768,0.349557
769081.000000,273.503082,0.478768,0.310721
722651.000000,271.183075,0.618707,0.427557
674117.000000,277.986237,0.618707,0.705011
623328.000000,290.695343,0.423677,0.936676
572649.000000,299.017456,0.423677,0.497242
522197.000000,302.937378,0.301227,0.816577
471449.000000,305.694336,0.301227,0.316405
419666.000000,309.843964,0.232063,0.403604
367452.000000,313.613708,0.232063,0.076007
319480.000000,303.086060,0.299611,0.305131
272648.000000,292.344177,0.299611,0.207323
224204.000000,290.116943,0.429401,0.333438
171577.000000,301.544891,0.429401,0.237712
116052.000000,317.647278,0.153922,0.471476
62323.000000,322.499603,0.153922,0.185108
11762.000000,315.574158,0.174497,0.389546
2059737.000000,306.585571,0.174497,0.133373
2009516.000000,303.806274,0.292138,0.265068
1958213.000000,305.004120,0.292138,0.247548
1909207.000000,298.260101,0.347617,0.249399
1862408.000000,286.607147,0.347617,0.393643
1816576.000000,276.161560,0.568841,0.382799
1769393.000000,274.866333,0.568841,0.454320
1719257.000000,284.912170,0.481485,0.930085
1668091.000000,295.989197,0.481485,0.403189
1616815.000000,303.761719,0.292952,0.561707
1565703.000000,307.411621,0.292952,0.263189
1515118.000000,307.320099,0.257295,0.350408
1463001.000000,311.280060,0.257295,0.279317
1412351.000000,308.965424,0.240752,0.467996
1363353.000000,302.400909,0.240752,0.246975
1315946.000000,293.516296,0.395309,0.270356
1266763.000000,293.184631,0.395309,0.294050
1214136.000000,303.421936,0.296218,0.458094
1159493.000000,316.015564,0.296218,0.357502
1106890.000000,317.504211,0.155220,0.121780
1056979.000000,310.002289,0.155220,0.244791
1007948.000000,302.435181,0.305886,0.179888
958169.000000,299.956787,0.305886,0.309248
906775.000000,303.462616,0.295577,0.290050
858455.000000,295.901855,0.295577,0.227622
812031.000000,284.466766,0.485691,0.284545
766854.000000,273.267334,0.485691,0.310734
720366.000000,271.054871,0.620099,0.542046
671565.000000,278.676147,0.620099,0.439958
620568.000000,291.805206,0.412678,0.629889
569720.000000,300.376190,0.412678,0.485274
519343.000000,303.685120,0.293842,0.408703
468649.000000,305.926453,0.293842,0.274021
416927.000000,309.582825,0.234769,0.328892
364827.000000,312.672607,0.234769,0.320781
316652.000000,302.852448,0.302044,0.337953
269591.000000,292.878998,0.302044,0.256418
220776.000000,291.750824,0.413143,0.455403
167769.000000,303.931244,0.413143,0.334801
112477.000000,318.486847,0.145598,0.435889
58938.000000,322.236664,0.145598,0.271327
8513.000000,314.545013,0.184871,0.395604
2056430.000000,305.789856,0.184871,0.108323
2005905.000000,304.118988,0.289090,0.200189
1954475.000000,305.642853,0.289090,0.215179
1905664.000000,298.279419,0.347503,0.242184
1859026.000000,286.244659,0.347503,0.186636
1813468.000000,275.081451,0.579732,0.205488
1766072.000000,274.602997,0.579732,0.441596
1715525.000000,285.768494,0.473004,0.467136
1664052.000000,297.466248,0.473004,0.700310
1612734.000000,304.969238,0.280946,0.487998
1561815.000000,307.754608,0.280946,0.467033
1511283.000000,307.386353,0.256702,0.265282
1459278.000000,310.804108,0.256702,0.264892
1408691.000000,308.192047,0.248563,0.278864
1359851.000000,301.099274,0.248563,0.202435
1312125.000000,293.536835,0.395179,0.275329
1262391.000000,295.151917,0.395179,0.272163
1209504.000000,305.870087,0.271788,0.357717
1154947.000000,317.523834,0.271788,0.366978
1102767.000000,317.104034,0.159278,0.502387
1053229.000000,308.287598,0.159278,0.260397
1004109.000000,301.241119,0.317894,0.097691
953932.000000,300.297913,0.317894,0.372532
902343.000000,304.336517,0.286897,0.407804
854212.000000,296.151245,0.286897,0.201976
808255.000000,283.272583,0.497704,0.099970
763270.000000,271.847626,0.497704,0.261819
716432.000000,271.028656,0.620433,0.538770
667077.000000,280.241760,0.620433,0.517552
615857.000000,293.461273,0.396172,0.677602
564824.000000,302.104797,0.396172,0.496077
514347.000000,305.261597,0.278116,0.532759
463701.000000,306.865906,0.278116,0.285763
412230.000000,309.229858,0.238341,0.282208
360542.000000,310.630646,0.238341,0.202957
312411.000000,300.900085,0.321630,0.360281
265033.000000,292.396606,0.321630,0.250510
215679.000000,293.274994,0.397948,0.435581
161996.000000,307.366486,0.397948,0.360042
106958.000000,320.251129,0.127984,0.457250
53999.000000,321.520264,0.127984,0.282543
4084.000000,312.180725,0.208566,0.206855
2051646.000000,304.907898,0.208566,0.125105
2000421.000000,305.618713,0.274130,-0.028556
1948798.000000,307.485260,0.274130,0.298286
1900243.000000,299.024811,0.340079,0.233809
1853786.000000,286.409912,0.340079,0.230940
1808427.000000,274.712585,0.583454,0.231881
1760909.000000,274.600403,0.583454,0.429134
1710334.000000,285.538116,0.475343,0.563145
1658616.000000,297.775330,0.475343,0.497773
1606871.000000,306.420959,0.266451,0.520754
1555749.000000,309.469269,0.266451,0.384828
1505069.000000,309.200562,0.238563,0.396463
1453255.000000,311.349243,0.238563,0.268169
1402909.000000,307.512939,0.255364,0.197505
1354416.000000,299.067017,0.255364,0.160606
1306301.000000,292.987610,0.400687,0.282883
1256074.000000,296.195160,0.400687,0.338312
1202684.000000,308.358002,0.246900,0.587062
1148266.000000,319.084961,0.246900,0.346029
1096739.000000,316.229370,0.168024,0.318740
1047694.000000,305.894501,0.168024,0.158539
998295.000000,300.181244,0.328503,0.028716
947696.000000,300.731201,0.328503,0.367358
895741.000000,305.565521,0.274605,0.487035
847831.000000,296.559113,0.274605,0.283855
802152.000000,283.034821,0.500082,0.193212
757327.000000,271.478516,0.500082,0.251123
710517.000000,270.549072,0.625234,0.435791
660804.000000,280.636017,0.625234,0.435953
609477.000000,293.688019,0.393907,0.486189
558044.000000,303.348816,0.393907,0.504991
507528.000000,306.417572,0.266547,0.471883
456703.000000,308.518860,0.266547,0.215046
405402.000000,310.060089,0.230022,0.261173
354402.000000,308.704590,0.230022,0.255863
306683.000000,297.767181,0.352973,0.219041
259022.000000,290.663879,0.352973,0.323278
208810.000000,294.679474,0.383903,0.421813
154459.000000,310.657684,0.383903,0.412080
99562.000000,322.503784,0.105435,0.514292
47083.000000,321.753906,0.105435,0.406970
2094975.000000,310.192719,0.228444,0.043815
2045428.000000,303.006012,0.228444,0.044899
1993817.000000,305.118805,0.279132,0.193335
1942231.000000,306.836182,0.279132,0.416919
1893621.000000,299.050751,0.339822,0.350969
1847510.000000,285.916077,0.339822,0.276096
1802349.000000,274.343872,0.587147,0.397861
1754738.000000,274.889954,0.587147,0.389306
1704165.000000,285.483521,0.475896,0.867051
1652237.000000,297.954193,0.475896,0.520878
1600300.000000,306.865112,0.262011,0.587313
1549001.000000,310.431122,0.262011,0.284470
1498119.000000,310.881622,0.221738,0.353589
1446590.000000,311.889923,0.221738,0.221388
1396901.000000,305.801270,0.272483,0.303321
1348846.000000,296.087952,0.272483,0.179088
1300479.000000,291.182465,0.418759,0.275139
1249452.000000,297.178436,0.418759,0.255463
1195239.000000,311.743103,0.213035,0.452023
1140962.000000,321.384735,0.213035,0.357231
1090089.000000,316.139771,0.168907,0.500248
1041468.000000,304.666992,0.168907,0.147993
992291.000000,298.265564,0.347667,0.135551
941671.000000,298.954193,0.347667,0.125891
889825.000000,303.547607,0.294811,0.435052
841571.000000,296.371735,0.294811,0.474946
795942.000000,283.399170,0.496461,0.458651
751144.000000,272.437866,0.496461,0.312150
704735.000000,270.497864,0.625769,0.323033
655056.000000,280.322021,0.625769,0.579437
603558.000000,293.515015,0.395663,0.586102
551767.000000,304.011841,0.395663,0.529536
501052.000000,307.618011,0.254557,0.505671
449993.000000,310.426788,0.254557,0.313604
398760.000000,311.665710,0.213963,0.280906
348778.000000,306.719940,0.213963,0.278383
301459.000000,294.798950,0.382683,0.121558
253620.000000,288.694672,0.382683,0.203614
202512.000000,295.894897,0.371764,0.522798
147491.000000,313.640656,0.371764,0.419519
92647.000000,324.744141,0.083024,0.160888
41011.000000,321.092438,0.083024,0.014968
2089444.000000,308.245819,0.247925,0.057212
2040035.000000,301.051208,0.247925,0.135608
1988433.000000,303.329803,0.297052,0.196706
1936836.000000,305.351257,0.297052,0.375517
1888332.000000,297.816711,0.352205,0.290108
1842307.000000,285.314850,0.352205,0.201709
1797189.000000,274.449066,0.586137,0.276760
1749559.000000,275.469879,0.586137,0.476229
1699089.000000,285.559601,0.475176,0.720311
1647178.000000,297.662506,0.475176,0.533160
1595083.000000,306.856049,0.262143,0.530266
1543704.000000,310.662170,0.262143,0.334974
1492497.000000,312.363770,0.206942,0.259458
1441125.000000,312.721313,0.206942,0.271188
1392080.000000,304.636902,0.284164,0.182288
1344614.000000,293.390961,0.284164,0.121528
1296242.000000,289.039124,0.440251,0.261406
1244536.000000,297.597931,0.440251,0.333816
1190044.000000,312.971893,0.200794,0.471026
1135980.000000,321.875275,0.200794,0.385231
1085642.000000,315.289124,0.177469,0.197243
1037541.000000,302.669586,0.177469,0.059437
988542.000000,296.301575,0.367381,0.081719
937738.000000,298.079102,0.367381,0.613144
885896.000000,302.712708,0.303243,0.332480
837636.000000,295.912354,0.303243,0.323009
792111.000000,283.094543,0.499594,0.246630
747355.000000,272.531311,0.499594,0.268412
701111.000000,270.336243,0.627473,0.450350
651360.000000,280.415924,0.627473,0.526741
600057.000000,292.788605,0.403022,0.796691
548136.000000,303.690216,0.403022,0.656754
497241.000000,307.919495,0.251634,0.532781
445941.000000,311.561340,0.251634,0.442878
394716.000000,312.772675,0.202974,0.223667
345357.000000,305.801880,0.202974,0.246797
298350.000000,293.174316,0.399026,0.158142
250461.000000,287.560760,0.399026,0.279879
198931.000000,296.245850,0.368348,0.559756
143508.000000,315.135864,0.368348,0.565290
88667.000000,325.948334,0.071064,0.409858
37294.000000,321.354553,0.071064,0.153417
2085832.000000,308.208740,0.248378,-0.053678
2036541.000000,300.652649,0.248378,0.155105
1984845.000000,303.123962,0.299194,0.152974
1933382.000000,304.545135,0.299194,0.277856
1884843.000000,297.297424,0.357487,0.241142
1838732.000000,285.344086,0.357487,0.242877
1793489.000000,275.156433,0.579145,0.371091
1745707.000000,276.634918,0.579145,0.543433
1695242.000000,286.281097,0.468035,0.705738
1643334.000000,297.843872,0.468035,0.552778
1590593.000000,308.808197,0.242676,0.550459
1539311.000000,311.664429,0.242676,0.342711
1487937.000000,313.471924,0.195904,0.260924
1436871.000000,312.629944,0.195904,0.303592
1388039.000000,304.087433,0.289708,0.061632
1340965.000000,291.864960,0.289708,0.182155
1292447.000000,288.215302,0.448548,0.342789
1240268.000000,298.213409,0.448548,0.299769
1185254.000000,314.768616,0.182867,0.530016
1130935.000000,323.804749,0.182867,0.286356
1080846.000000,315.980896,0.170584,0.123246
1032840.000000,302.970856,0.170584,0.078453
983716.000000,296.896545,0.361459,0.046384
932525.000000,299.484680,0.361459,0.311102
881069.000000,302.121246,0.309190,0.322028
832844.000000,295.075531,0.309190,0.348923
787346.000000,282.448273,0.506096,0.144798
742291.000000,273.214020,0.506096,0.377878
696028.000000,271.211182,0.618754,0.509783
646691.000000,279.791962,0.618754,0.666537
595253.000000,292.447937,0.406462,0.717909
543268.000000,303.293427,0.406462,0.513022
492213.000000,307.987396,0.250988,0.408140
440647.000000,312.448059,0.250988,0.309997
389203.000000,314.357391,0.187144,0.207160
340428.000000,305.416351,0.187144,0.123297
293738.000000,291.998718,0.410811,0.038514
245866.000000,286.512268,0.410811,0.286229
193840.000000,296.745575,0.363375,0.121089
137980.000000,316.588196,0.363375,0.380336
83150.000000,326.858734,0.061975,0.268036
31951.000000,321.601288,0.061975,0.160928
2080787.000000,307.774780,0.252737,-0.058172
2031654.000000,299.937225,0.252737,0.129640
1979965.000000,302.448517,0.305975,0.580569
1928756.000000,302.986908,0.305975,0.224907
1880257.000000,295.882599,0.371675,0.061805
1833959.000000,284.997681,0.371675,0.260343
1788617.000000,275.536743,0.575379,0.201328
1740775.000000,277.372833,0.575379,0.426314
1690381.000000,286.770355,0.463175,0.565220
1638663.000000,297.540710,0.463175,0.602463
1586305.000000,307.112122,0.259686,0.532579
1534900.000000,310.619476,0.259686,0.358743
1483284.000000,313.512085,0.195551,0.376266
1431919.000000,313.751129,0.195551,0.231379
1383141.000000,305.018463,0.280437,0.154140
1336286.000000,292.066284,0.280437,0.174029
1287822.000000,288.161255,0.449128,0.189224
1235520.000000,298.294067,0.449128,0.404353
1180357.000000,314.975983,0.180831,0.512665
1126306.000000,322.908081,0.180831,0.387605
1076299.000000,315.165649,0.178782,0.069872
1028355.000000,302.469360,0.178782,-0.006703
979498.000000,295.897400,0.371506,-0.014529
928415.000000,298.548492,0.371506,0.097853
877553.000000,299.571533,0.334769,0.317922
829308.000000,293.250336,0.334769,0.367207
783793.000000,281.407379,0.516596,0.518362
738576.000000,273.366547,0.516596,0.386251
691887.000000,273.084137,0.600098,0.559003
642171.000000,282.525909,0.600098,0.531386
590840.000000,294.049042,0.390508,0.608052
539045.000000,303.514801,0.390508,0.527709
487944.000000,307.896881,0.251951,0.396168
436193.000000,312.675354,0.251951,0.314430
384446.000000,315.467621,0.176089,0.109855
336132.000000,305.070435,0.176089,0.323355
289609.000000,291.465912,0.416191,0.179066
241715.000000,286.286072,0.416191,0.403371
189320.000000,297.587189,0.355003,0.561634
133265.000000,317.415710,0.355003,0.493961
78554.000000,326.791229,0.062694,0.301190
27697.000000,320.387909,0.062694,0.346708
2076477.000000,307.243164,0.258103,0.106530
2027204.000000,300.265106,0.258103,0.397002
1975523.000000,302.699188,0.303515,0.033287
1924685.000000,301.846893,0.303515,0.240947
1876466.000000,293.953186,0.391036,0.263077
1830329.000000,283.026062,0.391036,0.342704
1784606.000000,275.455780,0.576255,0.349844
1736088.000000,279.746826,0.576255,0.406911
1685482.000000,289.411163,0.436807,0.515292
1633829.000000,299.225861,0.436807,0.451514
1581547.000000,307.727631,0.253565,0.569530
1530266.000000,310.285217,0.253565,0.649669
1478316.000000,313.929993,0.191402,0.269675
1426878.000000,314.040985,0.191402,0.079857
1378188.000000,304.973938,0.280913,-0.076267
1331424.000000,292.022552,0.280913,0.122393
1282916.000000,288.390778,0.446861,0.299299
1230515.000000,298.557343,0.446861,0.557380
1175162.000000,315.288086,0.177735,0.556355
1121297.000000,322.158325,0.177735,0.419407
1071447.000000,313.995941,0.190517,0.095309
1023290.000000,302.590851,0.190517,0.078828
974373.000000,296.580597,0.364704,0.168125
922995.000000,300.184631,0.364704,0.301731
872736.000000,298.820343,0.342318,0.340076
824794.000000,291.437012,0.342318,0.582263
779341.000000,279.687592,0.533849,0.327538
733768.000000,273.240204,0.533849,0.349448
686496.000000,275.140900,0.579565,0.540482
636612.000000,284.867126,0.579565,0.618772
585512.000000,295.186127,0.379160,0.718001
534040.000000,303.105499,0.379160,0.467906
482910.000000,307.298737,0.257961,0.246941
430975.000000,312.377838,0.257961,0.309469
378765.000000,316.547546,0.165308,0.246792
330783.000000,305.159546,0.165308,-0.117998
284389.000000,291.588593,0.414981,0.154351
236446.000000,286.828674,0.414981,0.430771
183892.000000,298.375732,0.347126,0.411037
127740.000000,317.835663,0.347126,0.442117
73257.000000,325.944580,0.071178,0.362080
22306.000000,319.912445,0.071178,0.195131
2070820.000000,307.969391,0.250851,0.072447
2021345.000000,301.749420,0.250851,0.126118
1969951.000000,303.111176,0.299402,0.396372
1919799.000000,300.000183,0.299402,0.214289
1871874.000000,291.458954,0.416009,0.153380
1825743.000000,280.986786,0.416009,0.293868
1779509.000000,275.676453,0.574077,0.356513
1730598.000000,281.490997,0.574077,0.577911
1680114.000000,290.748718,0.423447,0.669691
1628561.000000,300.233582,0.423447,0.541427
1576678.000000,307.216003,0.258702,0.521540
1525605.000000,309.082703,0.258702,0.352534
1473506.000000,313.254425,0.198186,0.304358
1422315.000000,312.662537,0.198186,0.572280
1373605.000000,304.266205,0.288025,0.199451
1326723.000000,292.422394,0.288025,0.143854
1278212.000000,289.196686,0.438828,0.089502
1225638.000000,299.781036,0.438828,0.405995
1170527.000000,315.153870,0.179105,0.444698
1116992.000000,320.619110,0.179105,0.546388
1067089.000000,312.915863,0.201356,0.080873
1018670.000000,302.725891,0.201356,0.178489
969551.000000,297.639984,0.354138,0.129054
918129.000000,301.399261,0.354138,0.296036
868573.000000,297.725342,0.353307,0.315852
821125.000000,288.978699,0.353307,0.411613
775673.000000,277.701813,0.553766,-0.045593
729771.000000,272.781311,0.553766,0.479785
682059.000000,276.418793,0.566832,0.558398
631838.000000,287.310455,0.566832,0.634244
580961.000000,296.613953,0.364914,0.665400
529671.000000,303.655304,0.364914,0.620025
478690.000000,307.014984,0.260834,0.359853
426712.000000,311.933838,0.260834,0.347118
