raw21,omega_pll_rad_s,iq_ref_a,dbg_iq_a
1372418.000000,199.589218,0.287308,-0.055141
1342147.000000,188.847336,0.287308,0.196927
1308789.000000,191.667145,0.365875,0.248858
1276837.000000,190.510483,0.365875,0.467713
1241379.000000,200.068481,0.293188,0.349178
1205363.000000,209.337402,0.293188,0.331223
1168875.000000,215.906921,0.120144,0.273826
1132045.000000,221.548386,0.120144,0.302827
1099183.000000,212.018143,0.137771,0.316592
1065177.000000,208.214401,0.137771,0.116810
1033870.000000,197.548920,0.288103,0.184709
1000709.000000,195.707230,0.288103,0.222113
967838.000000,194.956757,0.358985,0.131637
934193.000000,196.478806,0.358985,0.358447
898657.000000,203.937332,0.254564,0.379986
867201.000000,196.551407,0.254564,0.229724
834403.000000,195.547623,0.316008,0.294625
805038.000000,184.778442,0.316008,0.199902
774596.000000,180.329620,0.439787,0.329033
744011.000000,179.548950,0.439787,0.457874
713450.000000,178.973648,0.486596,0.364113
680295.000000,187.753311,0.486596,0.539006
647750.000000,191.585938,0.373412,0.464856
612126.000000,203.532440,0.373412,0.309464
578699.000000,205.220810,0.257916,0.453360
544067.000000,208.558823,0.257916,0.370810
510386.000000,207.930634,0.215776,0.217408
476761.000000,206.016464,0.215776,0.064687
441230.000000,210.874008,0.196487,0.221089
408170.000000,206.040756,0.196487,0.098490
372116.000000,211.124817,0.159412,0.128640
340808.000000,200.428970,0.159412,0.220627
308905.000000,194.088303,0.300937,0.221805
277507.000000,189.663574,0.300937,0.317996
246246.000000,185.818939,0.404606,0.304269
211458.000000,195.217056,0.404606,0.295736
176591.000000,202.272415,0.289579,0.539662
138246.000000,217.527390,0.289579,0.461952
102438.000000,220.071793,0.106814,0.298519
66497.000000,220.289337,0.106814,0.007516
32063.000000,215.827133,0.117943,0.420498
140.000000,203.965012,0.117943,0.068418
2063777.000000,201.128769,0.270565,0.171131
2031829.000000,194.548615,0.270565,0.260898
1996394.000000,201.094925,0.278859,0.329644
1962481.000000,202.004730,0.278859,0.210384
1928913.000000,200.777939,0.248086,0.258812
1896371.000000,197.639954,0.248086,0.183452
1866044.000000,188.056793,0.356575,0.169638
1834240.000000,186.881790,0.356575,0.395394
1805173.000000,178.538742,0.494909,0.373577
1773023.000000,182.550537,0.494909,0.590052
1741015.000000,186.145996,0.450648,0.560205
1706764.000000,195.030670,0.450648,0.403931
1672066.000000,203.536484,0.295375,0.338040
1638470.000000,204.701981,0.295375,0.360622
1602909.000000,211.072968,0.180470,0.322890
1569201.000000,209.103500,0.180470,0.170551
1534490.000000,210.064011,0.170916,-0.062877
1500910.000000,207.446686,0.170916,0.178122
1466366.000000,207.389420,0.190215,0.151145
1431640.000000,208.368713,0.190215,0.229163
1399621.000000,200.198242,0.252136,0.220134
1366359.000000,198.587952,0.252136,0.157316
1336307.000000,187.982788,0.386354,0.313242
1303215.000000,189.985031,0.386354,0.311329
1269990.000000,193.649582,0.394882,0.364846
1235109.000000,200.641388,0.394882,0.332658
1198114.000000,212.747589,0.208313,0.307449
1162530.000000,215.592300,0.208313,0.224142
1125662.000000,220.865677,0.070773,0.300123
1092936.000000,211.337799,0.070773,0.027749
1059607.000000,205.441681,0.195704,0.030303
1027905.000000,197.043152,0.195704,0.149818
995255.000000,193.819138,0.319197,0.192324
961476.000000,196.555511,0.319197,0.112245
928052.000000,197.397797,0.322275,0.450416
892764.000000,203.542725,0.322275,0.466271
861298.000000,196.559860,0.308393,0.247542
829027.000000,193.739395,0.308393,0.323054
799116.000000,185.526413,0.428987,0.168140
769637.000000,178.011078,0.428987,0.437993
738253.000000,180.228455,0.494048,0.391106
707946.000000,178.879883,0.494048,0.407876
674093.000000,189.695328,0.421434,0.281530
641473.000000,193.533234,0.421434,0.557021
606207.000000,203.350510,0.246352,0.403412
571970.000000,207.469696,0.246352,0.309866
538069.000000,207.728348,0.188417,0.239052
503737.000000,209.159897,0.188417,0.253557
470657.000000,205.222763,0.213790,0.185024
434810.000000,210.748337,0.213790,0.197542
401414.000000,207.235077,0.225202,0.245760
366292.000000,208.627182,0.225202,0.131537
334377.000000,200.642853,0.274518,-0.054997
303436.000000,191.247879,0.274518,0.243925
271029.000000,190.659958,0.390766,0.337590
240099.000000,186.012543,0.390766,0.499062
204729.000000,196.964325,0.339686,0.448741
169332.000000,205.378220,0.339686,0.382306
131351.000000,218.150269,0.112601,0.361978
94796.000000,222.833435,0.112601,0.236117
60129.000000,218.200912,0.068618,0.188675
25411.000000,214.788605,0.068618,0.064767
2090979.000000,202.375839,0.227762,0.014674
2057357.000000,200.099197,0.227762,0.175633
2024900.000000,195.856583,0.336184,0.223809
1990128.000000,199.806274,0.336184,0.384952
1955515.000000,203.216232,0.271101,0.289057
1922813.000000,199.065399,0.271101,0.306270
1889830.000000,197.676575,0.306266,0.289073
1859981.000000,187.010773,0.306266,0.482008
1828513.000000,184.833679,0.408680,0.371027
1798649.000000,179.921463,0.408680,0.401113
1766847.000000,182.469650,0.451685,0.405460
1733512.000000,190.310013,0.451685,0.483566
1700186.000000,195.028046,0.326833,0.512629
1664449.000000,206.204102,0.326833,0.439759
1631026.000000,206.273148,0.233378,0.307649
1595757.000000,210.800644,0.233378,0.399886
1561818.000000,209.454971,0.190610,0.067467
1527581.000000,208.451340,0.190610,0.277763
1492821.000000,209.911911,0.210235,0.342382
1458900.000000,207.302658,0.210235,0.222271
1424132.000000,208.033447,0.194875,0.281909
1392344.000000,199.395752,0.194875,0.343325
1359380.000000,196.730988,0.289838,-0.061823
1328628.000000,189.311188,0.289838,0.248323
1296471.000000,188.013489,0.376002,0.423171
1261908.000000,196.250732,0.376002,0.135074
1227454.000000,201.433075,0.282700,0.395230
1189780.000000,215.045792,0.282700,0.390069
1154566.000000,216.282745,0.128826,0.243092
1118334.000000,218.755463,0.128826,0.086062
1085021.000000,211.743301,0.164058,0.161791
1052733.000000,202.494461,0.164058,0.030739
1019958.000000,198.397690,0.303544,0.170564
988138.000000,192.416046,0.303544,0.263304
953402.000000,198.230179,0.316947,0.300360
919659.000000,200.026321,0.316947,0.537167
885518.000000,201.630981,0.243845,0.359276
853714.000000,196.338959,0.243845,0.208103
822459.000000,190.251160,0.337178,0.276821
791789.000000,185.532898,0.337178,0.006864
762960.000000,176.521942,0.492123,0.229315
731163.000000,180.219925,0.492123,0.490442
700554.000000,180.162064,0.494072,0.461844
666470.000000,191.030457,0.494072,0.419761
632988.000000,197.575180,0.359758,0.554183
599055.000000,201.977615,0.359758,0.603648
563963.000000,208.755280,0.218411,0.317563
530598.000000,206.993027,0.218411,0.303530
495830.000000,209.692215,0.194333,0.181356
462812.000000,205.746902,0.194333,0.270906
427473.000000,209.031738,0.171344,0.238067
392843.000000,210.029449,0.171344,0.124477
359413.000000,205.387024,0.186539,0.064089
326897.000000,200.172394,0.186539,0.170462
296859.000000,188.453186,0.358894,0.196396
264013.000000,189.750824,0.358894,0.272931
232470.000000,187.874527,0.428042,0.615957
197287.000000,197.670197,0.428042,0.425453
160857.000000,209.286423,0.246715,0.187440
123970.000000,217.365250,0.246715,0.339832
86778.000000,223.959564,0.069824,0.134624
53168.000000,216.061813,0.069824,0.295095
18852.000000,211.790955,0.137741,0.123008
2084340.000000,200.887878,0.137741,0.152108
2050968.000000,198.326691,0.278755,0.119854
2017621.000000,197.812683,0.278755,0.165566
1983696.000000,198.752335,0.281660,0.484894
1948405.000000,204.489716,0.281660,0.258605
1916573.000000,197.616852,0.285018,0.254590
1883681.000000,196.212845,0.285018,0.215561
1853759.000000,186.737518,0.409280,0.018450
1823137.000000,181.955383,0.409280,0.509144
1792429.000000,180.675858,0.494470,0.417709
1761061.000000,181.884293,0.494470,0.396011
1726792.000000,192.818207,0.405261,0.525917
1694080.000000,195.242615,0.405261,0.265237
1658260.000000,206.177948,0.234890,0.480335
1624464.000000,207.574905,0.234890,0.281248
1589421.000000,211.066833,0.174589,0.171348
1555592.000000,209.584381,0.174589,0.073687
1522105.000000,206.194626,0.193022,0.107478
1486743.000000,210.031952,0.193022,0.126785
1453229.000000,206.446976,0.209876,0.128135
1418897.000000,205.945816,0.209876,0.271626
1386872.000000,198.984909,0.288056,0.151828
1354760.000000,193.882233,0.288056,0.187541
1323214.000000,190.141785,0.405069,0.269049
1291746.000000,186.872253,0.405069,0.371139
1256564.000000,197.252533,0.344234,0.284337
1221984.000000,202.806870,0.344234,0.448714
1184353.000000,215.663330,0.147833,0.386393
1149024.000000,217.226166,0.147833,0.266160
1113820.000000,216.054550,0.083496,0.215720
1080160.000000,210.818390,0.083496,0.127422
1048400.000000,200.405991,0.238843,0.094906
1015344.000000,197.783936,0.238843,0.163384
983599.000000,192.044479,0.344996,0.187971
948869.000000,197.824738,0.344996,0.486847
914609.000000,201.570847,0.305827,0.194221
881351.000000,200.127396,0.305827,0.386157
849270.000000,196.197311,0.321120,0.309861
818715.000000,188.065277,0.321120,0.308164
787737.000000,184.911957,0.432860,0.298254
759151.000000,175.817261,0.432860,0.289921
727465.000000,179.420486,0.485027,0.460304
696517.000000,180.961227,0.485027,0.446452
662867.000000,190.222412,0.390687,0.455202
628785.000000,199.009460,0.390687,0.595567
595380.000000,201.579163,0.261219,0.351508
560172.000000,208.687958,0.261219,0.267264
526949.000000,206.591827,0.209646,0.083109
492199.000000,209.235886,0.209646,0.249319
458943.000000,206.369766,0.233260,0.003035
424239.000000,207.475296,0.233260,0.266228
389118.000000,210.447952,0.212103,0.173297
356516.000000,203.303299,0.212103,0.203045
323754.000000,199.437393,0.281599,0.350543
293886.000000,187.782166,0.281599,0.207771
261030.000000,189.250702,0.378069,0.185259
228903.000000,189.582748,0.378069,0.367972
193679.000000,199.088699,0.310716,0.374123
156747.000000,211.835510,0.310716,0.137050
120404.000000,217.380692,0.101014,0.254601
82968.000000,224.325546,0.101014,0.104237
49459.000000,216.068466,0.110840,0.130778
15524.000000,210.428696,0.110840,-0.050232
2080779.000000,200.675537,0.266736,0.157246
2047734.000000,197.060181,0.266736,0.058523
2013852.000000,198.598007,0.325630,0.560743
1980156.000000,198.776520,0.325630,0.176219
1944818.000000,204.500000,0.249090,0.330709
1913164.000000,197.239471,0.249090,0.245809
1880460.000000,195.248306,0.308591,0.253116
1850395.000000,186.655167,0.308591,0.182920
1820266.000000,180.457901,0.436882,0.353173
1788959.000000,181.428009,0.436882,0.361708
1757623.000000,182.503983,0.462589,0.367839
1723050.000000,194.104080,0.462589,0.303064
1690261.000000,196.552063,0.333060,0.492880
1654663.000000,206.069656,0.333060,0.314361
1620385.000000,208.934250,0.222549,0.392392
1585658.000000,210.896591,0.222549,0.111746
1551386.000000,210.689117,0.188127,0.206547
1518022.000000,206.576736,0.188127,0.133030
1482448.000000,210.560303,0.183342,0.189141
1448855.000000,207.046249,0.183342,0.215870
1414874.000000,205.059906,0.204660,0.273661
1382592.000000,199.125610,0.204660,0.216732
1350993.000000,192.275864,0.316150,0.091223
1318680.000000,191.313919,0.316150,0.271209
1287391.000000,187.390518,0.401019,0.313085
1251736.000000,198.771866,0.401019,0.170013
1216836.000000,204.894440,0.266699,0.404284
1179332.000000,216.319763,0.266699,0.428647
1143307.000000,219.777252,0.116176,0.314735
1109043.000000,214.784088,0.116176,0.107512
1075028.000000,210.618713,0.163651,0.381899
1043483.000000,199.636993,0.163651,0.118453
1010228.000000,197.688919,0.301138,0.124530
978372.000000,192.609741,0.301138,0.451399
943827.000000,197.368149,0.299424,0.483941
908817.000000,203.287781,0.299424,0.382675
876312.000000,198.947632,0.263017,0.323408
843732.000000,196.757111,0.263017,0.307728
813937.000000,186.229248,0.378306,0.137131
782641.000000,184.232529,0.378306,0.147201
753541.000000,177.381271,0.521306,0.268197
722214.000000,179.445679,0.521306,0.466039
690696.000000,182.882248,0.486473,0.711254
657317.000000,190.548004,0.486473,0.433582
622268.000000,201.963364,0.311411,0.582470
589254.000000,202.600388,0.311411,0.434513
553826.000000,209.687912,0.195623,0.261053
520729.000000,206.982925,0.195623,0.286465
486236.000000,208.322617,0.185883,-0.054501
452058.000000,208.645187,0.185883,0.148964
418277.000000,206.191193,0.194324,0.154857
382223.000000,212.030334,0.194324,0.176357
350505.000000,201.850113,0.228413,0.075199
317702.000000,198.204758,0.228413,0.171305
287656.000000,187.857086,0.398311,0.181384
255341.000000,187.432007,0.398311,0.217198
221992.000000,192.182800,0.402735,0.464645
187233.000000,199.561615,0.402735,0.719603
149350.000000,214.850128,0.188495,0.363410
113577.000000,217.802658,0.188495,0.249263
76287.000000,223.466919,0.038177,-0.001110
42613.000000,216.043289,0.038177,0.081179
9463.000000,207.844376,0.161806,-0.114822
2074006.000000,201.160965,0.161806,0.085034
2041572.000000,195.599792,0.298735,0.141817
2006862.000000,200.008926,0.298735,0.307867
1973413.000000,199.319839,0.295444,0.300856
1938469.000000,203.330048,0.295444,0.283197
1906751.000000,196.787781,0.307654,0.182261
1874750.000000,192.540390,0.307654,0.311864
1843865.000000,187.515106,0.416035,0.233567
1814477.000000,179.153122,0.416035,0.335708
1782476.000000,182.577728,0.469753,0.513299
1751043.000000,183.928040,0.469753,0.421560
1716397.000000,195.052994,0.355184,0.468878
1683133.000000,198.945007,0.355184,0.502838
1648339.000000,205.018280,0.223682,0.422518
1613268.000000,210.392426,0.223682,0.246423
1579177.000000,209.817337,0.167328,0.213887
1544496.000000,211.008804,0.167328,0.227490
1511640.000000,205.463745,0.217601,0.158593
1476171.000000,209.072693,0.217601,0.183764
1442177.000000,207.441727,0.219581,0.355968
1408971.000000,202.965057,0.219581,0.059853
1376240.000000,199.127167,0.291843,0.140853
1345605.000000,189.498093,0.291843,0.201255
1312528.000000,191.539383,0.377087,0.263528
1281168.000000,188.353943,0.377087,0.391062
1245634.000000,199.006073,0.310781,0.390531
1210240.000000,206.786896,0.310781,0.280249
1173305.000000,215.685104,0.125620,0.247083
1136751.000000,220.929901,0.125620,0.261981
1103532.000000,212.646667,0.122376,0.142950
1069487.000000,209.044846,0.122376,0.013032
1038287.000000,197.721817,0.279570,0.159304
1004881.000000,196.692108,0.279570,0.195542
972583.000000,193.754318,0.363501,0.267176
938671.000000,196.274307,0.363501,0.394225
903199.000000,203.822311,0.264090,0.326435
871371.000000,197.479935,0.264090,0.354548
838563.000000,196.382095,0.316896,0.334668
809116.000000,185.300095,0.316896,0.197782
778117.000000,182.519196,0.426748,0.371047
748352.000000,178.446884,0.426748,0.320059
717565.000000,178.657227,0.487046,0.412697
685156.000000,185.259872,0.487046,0.601595
652485.000000,190.124985,0.378892,0.630152
616885.000000,202.941422,0.378892,0.408057
583803.000000,203.739578,0.263508,0.444266
548666.000000,209.345612,0.263508,0.362907
515268.000000,207.674347,0.212750,0.257748
481220.000000,207.210220,0.212750,0.371065
446256.000000,210.195572,0.210755,0.199688
413074.000000,205.647949,0.210755,0.138728
376741.000000,212.159531,0.172765,0.182513
345537.000000,200.696091,0.172765,0.176152
313094.000000,196.099701,0.292210,0.188716
282472.000000,188.543060,0.292210,0.236753
250643.000000,186.619797,0.396900,0.282361
216440.000000,194.173096,0.396900,0.274542
181816.000000,200.659058,0.293616,0.488735
143492.000000,216.641098,0.293616,0.433629
107905.000000,218.641830,0.108671,0.210320
71228.000000,221.726074,0.108671,0.135291
37140.000000,215.993286,0.120668,0.206765
4699.000000,205.623184,0.120668,0.239966
2068640.000000,201.443359,0.271237,0.168943
2036429.000000,195.314880,0.271237,0.215244
2001063.000000,201.614792,0.282036,0.338422
1967376.000000,201.472229,0.282036,0.203825
1933007.000000,202.838959,0.232118,0.268164
1900832.000000,197.876266,0.232118,0.188513
1869725.000000,190.431503,0.333404,0.228313
1838344.000000,187.379776,0.333404,0.268388
1809337.000000,178.233200,0.484312,0.311614
1777038.000000,182.753601,0.484312,0.576943
1745463.000000,184.715866,0.457702,0.494194
1710980.000000,194.854355,0.457702,0.439846
1676907.000000,201.494614,0.315590,0.329079
1642852.000000,204.543991,0.315590,0.428677
1607336.000000,211.122421,0.188822,0.270050
1573664.000000,209.098724,0.188822,0.042162
1538720.000000,211.066040,0.174311,0.163792
1505514.000000,206.877350,0.174311,0.152375
1470238.000000,209.333725,0.176760,0.216378
1435765.000000,209.078812,0.176760,0.320311
1403265.000000,201.982925,0.231921,0.168604
1370090.000000,199.598053,0.231921,0.218778
1339937.000000,188.582916,0.365975,0.327145
1306649.000000,191.104370,0.365975,0.257875
1274275.000000,191.568161,0.404973,0.262871
1239092.000000,200.005295,0.404973,0.360622
1202662.000000,210.590454,0.227260,0.340304
1166536.000000,215.694565,0.227260,0.273029
1129451.000000,221.980316,0.077006,0.296188
1096706.000000,212.059631,0.077006,-0.102231
1063110.000000,206.771301,0.180932,0.048256
1031215.000000,198.490494,0.180932,0.132882
998301.000000,195.641144,0.304081,0.160562
964770.000000,196.957870,0.304081,0.391429
931040.000000,198.312103,0.308640,0.140349
895531.000000,204.899826,0.308640,0.391778
863992.000000,197.455826,0.293333,0.246868
831393.000000,195.336777,0.293333,0.493845
801763.000000,185.453156,0.420595,0.566456
771829.000000,179.149368,0.420595,0.447946
740909.000000,179.584030,0.502812,0.339188
710638.000000,178.120071,0.502812,0.357869
677159.000000,188.053131,0.441149,0.483432
644863.000000,191.263824,0.441149,0.452725
609334.000000,202.861023,0.261243,0.420659
575549.000000,205.927353,0.261243,0.380667
541310.000000,207.837418,0.188197,0.210470
507268.000000,208.552277,0.188197,0.178133
474009.000000,205.386124,0.207721,0.484527
438258.000000,210.906235,0.207721,0.311590
405128.000000,206.451569,0.223572,0.169746
369467.000000,210.014633,0.223572,0.190092
337961.000000,200.343369,0.269583,0.615104
306522.000000,192.581085,0.269583,0.084621
274648.000000,190.081772,0.400427,0.328793
243675.000000,185.496964,0.400427,0.414652
208548.000000,195.992081,0.351705,0.408989
173511.000000,203.460815,0.351705,0.467599
135279.000000,217.826828,0.124968,0.316838
99137.000000,221.377563,0.124968,0.225333
63959.000000,218.722046,0.055911,0.062146
29373.000000,215.002792,0.055911,0.190722
2094775.000000,202.952393,0.215043,0.126916
2061139.000000,200.726334,0.215043,0.119879
2029103.000000,194.801987,0.333391,0.093137
1994049.000000,200.055664,0.333391,0.398337
1959773.000000,202.471130,0.283018,0.188896
1926647.000000,199.819427,0.283018,0.289296
1893801.000000,197.962357,0.310409,0.351045
1863571.000000,188.215866,0.310409,0.349212
1831936.000000,186.398712,0.404803,0.499659
1802583.000000,179.244125,0.404803,0.306324
1770627.000000,182.383408,0.455669,0.456903
1738103.000000,187.652344,0.455669,0.462880
1704126.000000,195.115799,0.329105,0.397297
1668934.000000,204.910477,0.329105,0.296858
1635558.000000,205.047729,0.233311,0.287332
1599921.000000,211.264465,0.233311,0.316370
1566222.000000,209.114639,0.186554,0.174306
1531640.000000,209.452347,0.186554,-0.099556
1497604.000000,208.438324,0.222731,0.379537
1463170.000000,207.753342,0.222731,0.190193
1428480.000000,208.369980,0.201248,0.241390
1396659.000000,199.585556,0.201248,0.093814
1363456.000000,197.802521,0.290256,0.185304
1333318.000000,187.880203,0.290256,0.162548
1300501.000000,189.016006,0.370514,0.281681
1266831.000000,194.348206,0.370514,0.333957
1232236.000000,200.350555,0.286536,0.536328
1194889.000000,213.540314,0.286536,0.404270
1159620.000000,215.257889,0.126356,0.236058
1122898.000000,219.984741,0.126356,0.216451
1090050.000000,211.201828,0.162552,0.186890
1057220.000000,203.835709,0.162552,0.057708
1024961.000000,197.798294,0.307145,0.149066
992750.000000,193.129211,0.307145,0.290302
958521.000000,197.398376,0.334246,0.247420
925031.000000,198.351151,0.334246,0.350955
890024.000000,203.198959,0.237502,0.351526
858509.000000,196.473785,0.237502,0.182947
826580.000000,192.524353,0.323636,0.300313
796451.000000,185.407959,0.323636,0.297392
767378.000000,176.828537,0.475727,0.288679
735840.000000,179.836502,0.475727,0.386633
705607.000000,178.565125,0.498846,0.477881
671835.000000,189.186630,0.498846,0.672513
639173.000000,193.561661,0.379889,0.536423
604305.000000,202.163696,0.379889,0.365777
569841.000000,207.412079,0.239928,0.342747
535976.000000,207.779312,0.239928,0.529502
501471.000000,209.781509,0.201084,0.336822
468559.000000,205.326645,0.201084,0.148543
432899.000000,210.140060,0.176957,0.179261
399408.000000,207.183609,0.176957,0.194314
364741.000000,207.213211,0.169805,0.143037
332701.000000,200.118729,0.169805,0.200466
302073.000000,190.048615,0.332960,0.166446
269539.000000,190.249435,0.332960,0.277091
238572.000000,186.073959,0.426773,0.363374
203212.000000,197.049164,0.426773,0.514941
167769.000000,205.703430,0.270400,0.265917
129992.000000,217.777420,0.270400,0.405277
93382.000000,222.731445,0.088978,0.381637
59175.000000,216.767853,0.088978,0.033704
24526.000000,213.562790,0.128819,-0.111095
2090176.000000,201.395905,0.128819,0.249217
2056460.000000,199.776535,0.271884,0.103948
2023939.000000,196.027695,0.271884,0.126199
1989379.000000,199.329483,0.275627,0.274810
1954612.000000,203.421280,0.275627,0.375174
1922060.000000,198.822861,0.266783,0.283862
1889046.000000,197.666595,0.266783,0.221669
1859345.000000,186.611389,0.385607,0.171718
1827975.000000,184.264465,0.385607,0.501789
1798182.000000,179.368027,0.501692,0.370067
1766454.000000,181.882751,0.501692,0.435223
1733288.000000,189.398209,0.432534,0.518395
1700002.000000,194.370224,0.432534,0.590795
1664394.000000,205.459045,0.262027,0.308201
1631042.000000,205.631073,0.262027,0.407045
1595791.000000,210.417603,0.173675,0.153849
1561934.000000,209.108353,0.173675,0.126149
1527805.000000,208.012817,0.179758,0.337954
1493261.000000,209.069153,0.179758,0.242056
1459439.000000,206.546066,0.202163,0.155693
1424709.000000,207.568268,0.202163,0.287646
1392955.000000,199.124329,0.273058,0.072405
1360065.000000,196.498947,0.273058,0.281750
1329504.000000,188.671097,0.405107,0.286725
1297276.000000,187.884369,0.405107,0.343199
1263048.000000,195.275040,0.375741,0.321211
1228639.000000,200.657822,0.375741,0.463031
1190980.000000,214.586182,0.176847,0.388166
1155758.000000,216.029510,0.176847,0.233230
1119446.000000,218.996948,0.068370,0.193615
1086356.000000,211.226578,0.068370,0.167754
1053865.000000,202.836243,0.215444,0.011884
1021279.000000,198.097855,0.215444,0.112244
989367.000000,192.520966,0.330681,0.225053
954782.000000,197.974747,0.330681,0.162759
921316.000000,198.872864,0.314077,0.379109
886845.000000,201.870453,0.314077,0.339243
855221.000000,195.982254,0.318023,0.229044
823726.000000,190.801407,0.318023,0.468531
793291.000000,185.297943,0.439246,0.330449
764537.000000,176.086960,0.439246,0.348809
732864.000000,179.681320,0.490753,0.477136
702468.000000,179.169052,0.490753,0.458333
668647.000000,189.717819,0.408085,0.393138
635531.000000,195.542007,0.408085,0.502860
601232.000000,201.799408,0.253993,0.556053
566423.000000,208.049561,0.253993,0.278438
533017.000000,206.737747,0.199499,0.283209
498321.000000,209.484360,0.199499,0.546162
465433.000000,205.201202,0.228642,0.170038
429966.000000,209.304016,0.228642,0.234696
395926.000000,208.466156,0.225682,0.227750
361981.000000,205.921280,0.225682,0.170932
329785.000000,199.671539,0.283539,0.291722
299545.000000,188.685211,0.283539,0.358150
266661.000000,190.301895,0.387042,0.238992
235350.000000,187.422165,0.387042,0.283199
200026.000000,197.842209,0.325101,0.470163
164228.000000,207.448700,0.325101,0.365255
126907.000000,217.414658,0.107535,0.294051
89934.000000,223.480072,0.107535,0.232743
56043.000000,216.484100,0.091929,0.236891
21604.000000,212.612000,0.091929,-0.140476
2087193.000000,201.069626,0.250437,0.180283
2053754.000000,198.684341,0.250437,0.156598
2020903.000000,196.455933,0.342645,0.259628
1986696.000000,198.619751,0.342645,0.352434
1951712.000000,203.530807,0.266186,0.245580
1919509.000000,197.960999,0.266186,0.257181
1886561.000000,196.809570,0.308580,0.244650
1856824.000000,186.418350,0.308580,0.148666
1825783.000000,183.116287,0.417116,0.454589
1795390.000000,180.508560,0.417116,0.598794
1763954.000000,181.906265,0.456188,0.347449
1730146.000000,191.413376,0.456188,0.449747
1697131.000000,194.971298,0.328781,0.349325
1661376.000000,206.012436,0.328781,0.314709
1627750.000000,206.960403,0.237902,0.385827
1592427.000000,211.577225,0.237902,0.198956
1558728.000000,209.519501,0.194769,0.142083
1524956.000000,207.036484,0.194769,0.369709
1490019.000000,209.436096,0.211990,0.071636
1456414.000000,206.192261,0.211990,0.107378
1421746.000000,206.963272,0.200346,0.271789
1389982.000000,198.813538,0.200346,0.139394
1357426.000000,195.183044,0.300872,0.198088
1326383.000000,189.444366,0.300872,0.254408
1294571.000000,187.287430,0.385499,0.334893
1259893.000000,196.136063,0.385499,0.233429
1225478.000000,201.410080,0.286347,0.458320
1187752.000000,215.201569,0.286347,0.374790
1152564.000000,216.428421,0.129455,0.254262
1116706.000000,217.649002,0.129455,0.263164
1083328.000000,211.191574,0.169436,0.173444
1051228.000000,201.690765,0.169436,0.071420
1018400.000000,198.055023,0.304123,0.177840
986677.000000,192.019226,0.304123,0.138870
951930.000000,197.985291,0.316056,0.191984
918096.000000,200.267426,0.316056,0.254354
884234.000000,201.000488,0.247689,0.306795
852407.000000,196.032654,0.247689,0.188887
821402.000000,189.318909,0.345060,0.305340
790648.000000,185.189438,0.345060,0.617264
762095.000000,175.643356,0.503875,0.272766
730358.000000,179.498856,0.503875,0.489757
699706.000000,179.981766,0.499607,0.445506
665875.000000,190.196487,0.499607,0.475659
632328.000000,197.309677,0.363268,0.790622
598460.000000,201.710663,0.363268,0.636381
563334.000000,208.751785,0.218662,0.313549
530115.000000,206.633850,0.218662,0.292389
495340.000000,209.536163,0.196744,0.223236
462239.000000,206.003845,0.196744,0.047861
427023.000000,208.895065,0.172830,0.247058
392289.000000,210.305344,0.172830,0.356584
358907.000000,205.473282,0.187210,0.106727
326344.000000,200.377563,0.187210,0.344686
296381.000000,188.403320,0.360218,0.232585
263494.000000,189.799606,0.360218,0.239491
231818.000000,188.323242,0.424740,0.384800
196539.000000,198.296204,0.424740,0.507003
160099.000000,209.769028,0.242778,0.340706
123319.000000,217.339676,0.242778,0.333855
86068.000000,224.013550,0.067030,0.208007
52298.000000,216.575653,0.067030,-0.081037
18061.000000,211.834503,0.132925,0.373229
2083482.000000,201.097092,0.132925,0.161672
2050164.000000,198.205963,0.277254,0.128128
2016648.000000,198.228790,0.277254,0.321611
1982735.000000,198.992538,0.280185,0.037424
1947507.000000,204.367950,0.280185,0.275895
1915698.000000,197.451889,0.288166,0.275711
1882817.000000,196.018585,0.288166,0.224082
1852860.000000,186.663666,0.407710,0.059374
1822340.000000,181.582291,0.407710,0.271583
1791494.000000,180.815918,0.492240,0.284443
1760108.000000,182.076080,0.492240,0.408884
1725879.000000,192.777542,0.400932,0.564625
1693204.000000,195.122787,0.400932,0.417380
1657489.000000,205.704300,0.235044,0.375868
1623412.000000,208.175522,0.235044,0.285514
1588340.000000,211.562271,0.166639,0.225068
1554339.000000,210.429764,0.166639,0.297691
1520897.000000,206.614975,0.189647,0.232847
1485451.000000,210.414429,0.189647,0.176726
1451914.000000,206.733398,0.209436,0.159827
1417562.000000,206.075516,0.209436,0.129611
1385420.000000,199.384933,0.285597,0.188365
1353361.000000,193.878677,0.285597,0.180379
1321432.000000,191.258514,0.393770,0.306441
1290025.000000,187.477676,0.393770,0.425693
1254456.000000,198.636765,0.327431,0.589030
1219809.000000,203.863174,0.327431,0.427690
1182133.000000,216.257584,0.136728,0.358013
1146526.000000,218.454376,0.136728,0.271899
1111679.000000,215.696564,0.085270,0.079855
1077847.000000,210.873093,0.085270,0.102943
1046210.000000,200.005035,0.243393,0.207310
1012871.000000,198.247986,0.243393,0.115239
981050.000000,192.708801,0.347637,0.171363
946407.000000,197.802094,0.347637,0.338383
911777.000000,202.546310,0.293044,0.249341
878863.000000,199.636948,0.293044,0.339832
846449.000000,196.801529,0.318732,0.260392
816318.000000,187.172150,0.318732,0.367199
785050.000000,184.965164,0.426114,0.314200
756233.000000,176.753204,0.426114,0.347413
