dbg_id_a,dbg_iq_a,omega_diff_rad_s,omega_pll_rad_s
0.055453,0.075086,15.525818,15.903806
0.113151,0.108268,16.241074,15.701356
0.120406,0.313249,16.059875,15.962469
0.041126,0.250052,16.059875,16.226917
-0.085649,0.174414,18.281937,16.957478
-0.030755,0.278335,20.017624,17.964323
-0.114143,0.150967,18.215179,19.076599
-0.058743,0.141797,20.132065,20.066334
0.053133,0.338585,22.287369,21.120710
-0.101862,0.144658,22.048950,21.682154
-0.087695,0.199365,22.354126,22.170979
-0.072502,0.205379,21.867752,22.298330
-0.272324,0.048164,21.095276,22.158985
0.188766,0.287747,22.115707,21.911732
0.005065,0.179567,19.645691,21.967035
-0.045538,0.167145,19.531250,21.546564
0.014190,0.170776,19.235611,21.131752
-0.086022,0.169536,20.132065,20.540112
-0.068027,0.192355,18.577576,20.398870
-0.054253,0.196685,20.608902,20.165613
0.006133,0.187448,20.494461,20.425245
0.011524,0.202114,22.048950,21.043983
0.052432,0.182738,23.307800,21.603977
-0.087766,0.235683,21.209717,22.109165
0.010700,0.189810,21.572113,22.590219
0.032710,0.153151,22.764206,22.825413
-0.175846,0.295819,21.810532,23.174351
0.153025,0.077129,21.991730,23.703606
0.186490,-0.008545,23.069382,23.533855
-0.175487,0.348132,26.359558,23.373795
0.038634,0.111281,20.847321,22.568905
0.096722,0.056834,19.350052,21.402033
0.083275,0.094221,19.416809,20.411213
-0.017586,0.389464,18.033981,19.186043
0.137160,0.131642,18.157959,18.071568
0.039898,0.404114,16.117096,17.121029
0.106203,0.101695,17.023087,16.551807
0.019051,0.075950,16.956329,16.352001
-0.046662,0.278441,17.013550,16.389385
-0.023946,0.086568,18.033981,16.758556
-0.049811,-0.065541,16.241074,17.150938
-0.053884,0.155574,18.281937,17.644199
-0.042394,0.140797,18.396378,18.023703
-0.063793,0.106865,18.930435,18.363085
-0.068301,0.192258,19.474030,18.534582
-0.143931,-0.164449,18.758774,18.442215
-0.037439,0.234672,17.795563,18.183781
-0.120657,-0.035414,18.033981,18.098724
0.012991,0.306165,16.117096,17.758574
-0.078665,0.144632,18.453598,17.365778
-0.005325,0.218475,15.287399,16.851496
-0.033842,0.138509,14.734268,16.394390
-0.053250,0.093710,16.469955,16.021729
0.001965,0.171353,15.821457,15.928732
0.051035,0.197544,16.002655,15.853613
0.021509,0.170009,15.039444,16.040806
0.036478,0.151235,17.557144,16.301628
0.329843,0.370707,17.976761,16.879005
-0.204639,0.093739,17.557144,17.496906
0.112268,0.290738,18.091202,18.348602
0.148689,0.237971,19.178391,19.235662
0.147659,0.182698,19.359589,20.066380
0.094663,0.142845,21.505356,20.913534
-0.091921,0.099721,21.629333,21.444742
-0.122414,0.144342,20.675659,21.764719
0.217746,0.152505,21.333694,21.740202
-0.114294,0.127681,20.618439,21.639374
0.175393,0.101096,20.427704,21.300976
-0.076797,0.142271,20.904541,21.081553
-0.374339,0.225630,24.986267,20.969181
0.222233,0.071756,19.826889,20.695534
0.047473,0.116441,19.836426,20.425604
-0.104218,0.198695,21.095276,21.293064
-0.106704,0.212336,20.608902,20.717525
0.009445,0.099571,20.313263,20.411627
0.017013,0.152537,19.960403,20.293398
-0.064819,0.158632,20.675659,20.591982
-0.022310,0.158100,20.847321,20.747671
-0.049709,0.196244,20.370483,21.075436
0.118679,-0.037480,19.531250,21.294106
-0.061834,0.179775,21.390915,21.682196
-0.059957,0.229951,21.266937,21.874914
0.028111,0.108605,21.333694,21.884754
-0.014843,0.141809,20.732880,21.769009
0.009902,0.061436,20.971298,21.494783
0.023392,0.138338,19.950867,20.965748
0.015680,0.141719,19.292831,20.165146
0.044605,0.116190,18.272400,19.282101
0.038911,0.084846,17.080307,18.330687
0.004067,-0.125681,15.878677,17.449276
0.082390,0.168482,16.241074,16.702242
0.127050,0.385692,17.080307,16.270155
0.121933,0.300016,18.215179,15.862600
0.151512,0.198306,16.174316,15.716897
0.191403,0.358140,15.220642,15.804790
0.037296,0.261983,16.775131,16.228308
0.106858,0.518348,17.614365,16.864616
-0.030330,0.262880,18.930435,17.347105
-0.225309,0.042849,17.557144,17.927828
-0.117962,0.161554,19.598007,18.598156
-0.067742,0.195781,19.235611,19.039171
-0.282280,0.004990,18.749237,19.593533
-0.086252,0.134365,18.033981,19.502811
-0.030862,0.222961,18.453598,19.577986
0.012374,0.246652,19.779205,19.482533
0.013606,0.235201,18.453598,19.164612
-0.064054,0.178996,17.862320,18.788879
-0.080239,0.238350,18.453598,18.759336
-0.000791,0.253410,18.339157,18.550844
-0.001093,0.246960,20.561218,18.654232
0.067852,0.260775,20.608902,19.168390
-0.061071,0.209833,19.416809,19.424284
0.121237,0.251142,21.333694,20.067966
0.114795,0.193613,20.256042,20.555641
0.003893,0.217765,21.562576,21.349403
-0.043299,0.207317,23.488998,22.130491
0.044835,0.150050,23.727417,22.911354
-0.235211,0.270986,23.193359,23.604034
0.015276,0.176263,24.089813,24.567692
-0.217313,0.303614,24.509430,24.652328
0.092186,0.073334,23.784637,24.392376
0.113911,0.073608,22.706985,23.977642
0.034802,0.131083,24.805069,23.494755
-0.052864,0.260532,22.172928,22.765682
0.103287,0.071723,20.914078,21.949997
0.231953,-0.090314,21.038055,21.331110
0.163825,0.091300,20.799637,20.572758
0.106226,0.187576,20.790100,20.277225
0.045655,0.153000,21.572113,20.009598
-0.018769,0.128172,19.359589,20.075397
-0.008564,0.176716,19.836426,20.199974
-0.017149,0.134536,21.629333,20.496262
-0.018685,-0.076041,20.971298,20.811571
-0.020417,0.214597,20.732880,20.820732
-0.020361,0.206166,20.074844,20.646599
-0.026009,0.109128,20.017624,20.342621
-0.057676,0.042857,19.416809,19.860369
-0.009148,0.293939,18.577576,19.286930
0.005232,0.276501,17.614365,18.511726
-0.056201,0.131040,17.137527,17.878973
-0.061336,0.100568,16.717911,16.924171
-0.000830,0.187546,15.516281,16.017551
0.093398,0.315759,15.525818,15.257412
0.128171,0.372546,15.583038,14.584587
-0.028766,0.126305,14.381409,14.013027
0.090619,0.256294,14.266968,13.569908
0.075752,0.192823,15.392303,13.380983
0.140362,0.368127,13.484955,13.202900
0.033787,0.344823,16.117096,13.446711
0.067282,0.272419,16.298294,14.050850
0.089801,0.315270,16.651154,14.676330
-0.062826,0.146786,16.593933,15.473228
0.049693,0.254268,17.557144,16.308300
0.095691,0.250610,17.256737,16.923492
0.016315,0.232959,17.619133,17.479853
-0.033432,0.221864,17.137527,17.906097
-0.015941,0.241153,18.038750,18.310036
-0.122464,0.208353,17.437935,18.194439
0.190079,0.230777,17.018318,17.994944
0.098859,0.250668,14.081001,17.605305
-0.211130,0.246874,17.018318,17.382671
-0.276524,0.241041,16.660690,17.113560
-0.028423,0.249883,16.775131,16.906481
-0.034222,0.221743,17.075539,16.853207
-0.082591,0.295647,19.235611,16.967846
-0.140760,0.284942,17.914772,17.401867
-0.022533,0.281424,19.173622,18.142618
-0.085389,0.212858,21.510124,19.216028
-0.005792,0.207088,21.152496,20.473656
-0.036070,0.196758,22.711754,21.913700
-0.034810,0.208911,23.488998,23.369057
-0.083390,0.184470,25.887489,24.800503
0.147897,-0.118094,30.379295,26.024157
-0.036226,0.087882,24.743080,26.744318
-0.074284,0.179549,24.151802,26.923206
-0.123330,0.261474,24.089813,26.356968
-0.090787,0.285991,23.908615,25.641809
-0.031167,0.161665,22.530556,24.775345
-0.023150,0.180837,23.307800,23.979719
0.018791,0.059324,22.950172,23.454863
0.037073,0.304189,24.266243,23.141848
0.005054,-0.089677,23.608208,22.625822
0.102560,0.410978,22.830963,22.279966
0.016406,0.007318,21.991730,22.554964
0.087565,0.129837,22.830963,22.666233
0.104215,0.027502,23.131371,22.786161
0.099994,0.002202,22.530556,22.755499
0.132536,0.028776,23.012161,22.680115
-0.080056,-0.047999,22.230148,23.036446
-0.043807,0.018436,22.172928,23.120722
0.017721,0.123189,21.748543,22.711685
-0.152423,0.018007,22.053719,22.176996
-0.050070,0.145087,20.012856,21.435114
-0.106692,0.173911,18.458366,20.662485
-0.092694,0.163040,20.494461,19.944159
-0.035676,0.214858,19.598007,19.303247
0.136318,0.263656,20.313263,18.634508
-0.019998,0.246151,17.557144,18.079947
-0.237596,0.177892,17.976761,17.520273
0.002398,0.276540,18.095970,17.479034
0.009512,0.241492,17.914772,17.578005
0.155412,0.277222,17.857552,17.668295
-0.076807,0.242824,18.334389,18.249680
-0.078510,0.246896,19.354820,18.614113
-0.053196,0.235752,19.292831,19.104210
-0.190159,0.318798,20.494461,19.780029
-0.053852,0.247623,20.613670,20.788195
-0.009083,0.211596,20.909309,21.056057
0.315505,0.088971,20.613670,21.214918
0.027845,0.157219,19.173622,21.049194
0.184630,0.045325,19.893646,20.789047
0.019165,0.170289,25.706291,20.771301
0.055275,0.094258,19.235611,20.122225
0.072534,0.161372,18.634796,19.450914
0.131804,0.090116,18.458366,18.818640
0.105243,0.137605,17.733574,18.426542
0.321536,-0.117282,18.339157,18.132215
0.004880,0.203972,19.893646,18.141384
-0.024543,0.154670,19.116402,18.350885
-0.030853,0.187591,20.556450,19.037926
-0.083935,0.336633,20.313263,19.850601
0.000835,-0.047521,21.328926,20.674110
-0.035488,-0.103346,23.732185,21.510729
-0.077863,0.387459,22.354126,22.127644
-0.027342,0.096209,23.007393,22.553185
-0.019672,0.098065,22.287369,22.896851
-0.056650,0.163713,22.530556,22.645353
-0.054055,0.078190,21.872520,22.173229
-0.098293,-0.018500,20.432472,21.512192
-0.005850,0.224292,28.705597,21.254393
-0.059882,0.114868,19.650459,20.390162
0.013714,0.237243,18.215179,19.535965
0.019873,0.250708,18.811226,19.161495
-0.008735,0.171141,19.831657,18.646618
-0.023423,0.188663,19.116402,18.302288
0.013590,0.170825,18.572807,18.159107
0.036538,0.183075,17.795563,18.125477
0.027695,0.137542,18.815994,18.244385
0.077589,0.170746,18.577576,18.654856
0.048019,0.114821,18.992424,18.653316
0.132416,0.125316,19.235611,18.540970
0.140523,0.188242,18.811226,18.574259
0.104302,0.154831,19.955635,18.780022
0.231237,0.194560,20.012856,19.257429
0.015570,0.152691,19.178391,19.009031
-0.056908,0.145899,17.800331,18.588011
0.022669,0.210574,18.157959,18.189669
-0.028840,0.215882,17.676353,17.718952
0.148223,0.197536,18.334389,17.665453
-0.155878,0.262607,13.961792,16.929417
-0.052036,0.236010,17.495155,16.542259
-0.443283,0.342764,17.557144,16.057722
0.034729,0.215014,17.795563,15.975981
-0.057569,0.283311,16.837120,15.630836
-0.049644,0.256174,18.992424,15.769193
-0.089381,0.293665,15.702248,15.906702
-0.021835,0.278018,17.380714,16.412987
0.078687,0.203882,18.277168,17.012884
-0.268912,0.455486,17.676353,17.689009
-0.167103,0.351316,19.474030,18.567894
-0.087468,0.300749,19.774437,19.507458
-0.018916,0.223570,21.934509,20.347399
-0.048263,0.292861,20.613670,21.054358
-0.190085,0.439668,21.810532,21.494566
-0.126313,0.330534,19.774437,21.579905
-0.082781,0.308416,20.432472,21.549652
-0.005119,0.109150,19.178391,21.109219
0.027155,0.169199,19.173622,20.806688
0.033180,0.136322,19.412041,20.121838
0.030085,0.120766,19.474030,19.868261
0.036144,0.053747,19.354820,19.343588
0.046201,0.115564,18.634796,19.389065
0.055540,0.094102,20.132065,19.620409
0.063333,0.179252,22.110939,21.010431
0.094518,0.199484,25.644302,21.674391
0.114994,0.127052,22.587776,22.186094
0.211393,0.271559,22.768974,23.242624
-0.005187,-0.064562,23.608208,23.551676
-0.096022,-0.105404,23.665428,23.947607
0.062564,0.251411,23.851395,23.928026
-0.200063,-0.053795,23.007393,23.582397
0.065424,0.242835,21.634102,22.964458
-0.058276,0.122466,21.033287,22.100533
0.092145,0.200592,20.971298,21.245241
0.205232,0.340118,19.354820,20.442661
0.199729,0.303468,20.194054,19.862980
-0.147781,0.163977,19.474030,19.405445
0.224788,0.318531,18.935204,19.070633
0.022792,0.250459,20.494461,19.055748
-0.035695,0.269489,18.639565,18.958105
-0.128231,0.204855,18.935204,19.122450
-0.043590,0.229426,19.178391,19.413885
0.144313,0.242654,20.070076,20.098297
-0.135403,0.223060,20.074844,20.361568
0.168990,0.172774,21.028519,20.582897
-0.299073,0.252662,21.991730,20.804268
-0.251263,0.285371,21.872520,20.874016
0.003076,0.190087,19.354820,20.713720
0.012115,0.206815,19.831657,20.494545
0.032656,0.170131,19.474030,20.052452
0.011053,0.181978,18.396378,19.471172
0.039572,0.154685,18.215179,18.771643
0.048776,0.133981,17.256737,17.932859
0.040554,0.123027,16.841888,17.190933
0.052391,0.156083,15.697479,16.442081
0.135958,0.129189,17.318726,16.012190
0.066323,0.326018,16.837120,15.615396
0.183552,0.168128,16.717911,15.775933
0.155977,0.104142,16.236305,15.788500
-0.060062,0.322260,17.976761,16.175348
0.003338,0.140262,15.940666,16.827980
-0.048079,0.250102,18.095970,17.565083
-0.057571,0.270491,15.282631,18.060606
-0.137524,0.524776,19.173622,18.618046
-0.047414,0.201671,18.572807,18.888988
-0.089215,0.366540,18.515587,19.326857
-0.059439,0.336098,17.795563,19.027203
-0.069883,0.064436,17.495155,18.611557
-0.029473,0.277312,18.157959,18.201637
-0.044545,0.242912,17.619133,17.446688
-0.029554,0.488106,16.298294,16.874327
-0.030434,0.257284,16.956329,16.448992
-0.029165,0.270273,16.179085,16.246988
-0.047756,0.196729,16.298294,16.239702
0.072603,0.494794,18.453598,16.661470
-0.015173,0.265407,18.577576,17.326185
0.106086,0.415942,18.696785,18.350605
0.021593,0.233913,19.235611,19.297092
0.048854,0.246703,20.017624,20.795153
0.052597,0.197134,21.452904,21.827198
0.025074,0.121905,21.452904,22.173555
0.120564,0.159621,20.976067,22.545479
0.052179,0.063672,20.790100,22.223089
0.230051,0.203235,20.375252,21.672146
-0.032637,0.052983,20.613670,20.930319
0.334916,0.192981,19.297600,20.336498
0.287823,0.193714,19.955635,20.071077
0.066853,0.106504,23.546219,19.720314
-0.141813,0.137608,17.676353,19.147369
0.149429,0.206237,19.950867,19.277496
-0.090324,0.191564,19.054413,19.163887
-0.056698,0.167592,20.189285,19.406731
-0.053720,0.217842,19.598007,19.719040
-0.059999,0.160517,23.188591,20.536678
-0.231802,0.208328,21.810532,21.277029
-0.057473,0.189060,22.172928,21.982218
-0.055551,0.180925,20.914078,22.694443
-0.105039,0.194150,22.892952,23.124043
-0.037614,0.123958,22.950172,23.854053
-0.027909,0.108657,27.379990,24.023106
-0.104265,0.192063,25.649071,23.623817
0.091754,-0.017149,20.670891,22.840525
-0.044065,0.197588,20.790100,22.085070
-0.093975,0.203740,23.908615,21.520840
-0.129517,0.329292,19.533634,20.748659
-0.104594,0.306493,18.815994,20.067530
0.088565,-0.064001,19.354820,19.332813
0.041949,0.168081,18.396378,19.036320
0.076279,0.192615,20.792484,19.198647
0.039609,0.406133,20.613670,19.558344
0.020671,0.335917,22.051334,20.328856
0.038410,0.168926,21.991730,21.057827
0.078570,0.221378,22.711754,21.616096
0.079040,0.115920,21.872520,22.259111
0.120542,0.124422,24.387836,22.722382
0.161378,0.209721,22.468567,22.587797
0.060313,0.049936,22.230148,22.123163
0.150065,0.414033,19.235611,21.336081
-0.046301,0.134857,19.354820,20.620705
-0.072822,0.135107,17.378330,19.839561
-0.242347,-0.047520,20.852089,19.451002
-0.047624,0.236940,19.354820,19.204336
-0.093016,0.185114,18.036366,19.102901
-0.091429,0.177920,20.673275,19.627068
-0.064978,0.196715,21.512508,20.467642
0.150398,0.325788,23.248196,21.470444
-0.032941,0.204534,23.610592,22.720011
-0.124457,0.125747,25.224686,23.914822
-0.015576,0.181647,25.408268,24.809914
-0.016421,0.176160,26.485920,25.569971
0.089237,0.152770,25.765896,25.897259
-0.033225,0.136311,24.387836,25.844702
0.014295,0.141865,23.250580,25.451208
-0.090227,0.155335,23.849010,25.336226
0.009970,0.124057,24.147034,24.602678
0.061906,0.100218,24.206638,23.959614
-0.044915,0.155310,22.110939,23.217413
0.001888,0.147028,21.870136,22.931152
-0.120787,0.220589,22.947788,22.596424
-0.006584,0.161540,23.069382,22.482122
-0.008079,0.189089,22.890568,22.521509
0.242806,-0.065533,23.128986,22.645174
0.032261,0.158423,22.411346,22.757343
0.179288,-0.052031,23.727417,22.986378
0.046068,0.165056,22.830963,23.015459
0.128071,0.088319,23.429394,22.995129
0.188606,0.015736,22.590160,22.812531
0.168297,0.080795,21.812916,22.349689
0.065545,0.131623,22.349358,21.841742
0.026002,0.073859,20.132065,20.978559
-0.023021,0.234466,20.194054,20.126457
-0.057023,0.154451,18.754005,19.203079
-0.030960,-0.003099,17.077923,18.229944
-0.002235,0.476291,17.375946,17.478252
-0.041320,0.225594,17.795563,16.932014
-0.036612,0.309503,17.917156,16.467106
-0.052708,0.179989,16.896725,16.280800
-0.069787,0.124338,16.958714,16.265942
-0.043471,0.197720,18.336773,16.504553
-0.066037,0.145370,16.896725,16.858194
-0.036406,0.199142,17.137527,17.373472
-0.013506,0.186197,19.173622,17.903040
-0.099429,0.076982,18.095970,18.276155
0.191154,0.347297,18.756390,18.764696
0.058677,0.180830,17.976761,18.959723
0.129176,0.244527,18.455982,19.067396
0.073823,0.141575,18.515587,18.878460
0.091185,0.248417,18.873215,18.694075
0.214164,0.366774,18.994808,18.235411
0.103447,0.260840,17.917156,17.857998
0.151829,0.182812,17.557144,17.568785
-0.039758,0.172398,16.899109,17.349903
-0.045626,0.167121,16.837120,17.181713
-0.015577,0.193683,17.497540,17.236271
0.086620,0.238148,17.917156,17.603523
-0.149948,0.204286,18.875599,18.125351
0.082051,0.218641,20.492077,18.916346
0.146513,0.169926,21.393299,19.920437
-0.273461,0.212752,20.971298,20.983091
-0.062222,0.159669,23.131371,22.360411
-0.091365,0.185934,23.429394,23.361954
-0.001641,0.112172,23.846626,24.561306
-0.179878,0.172988,23.128986,25.307829
-0.344309,0.246722,24.027824,25.422310
-0.099301,0.158085,23.310184,25.628651
-0.087926,0.112246,28.820038,25.631075
-0.229916,0.275492,26.605129,25.152737
0.137226,-0.102638,21.572113,23.589823
-0.178579,0.276653,21.212101,22.215006
-0.095407,0.189084,20.613670,21.259747
-0.070880,0.180920,21.331310,20.664858
0.015015,0.155884,19.714832,20.363516
-0.020908,0.110219,21.753311,20.361694
0.021816,0.028546,21.390915,20.444841
0.026432,0.216935,21.450520,20.677238
0.042961,0.084794,22.170544,21.002325
0.090615,0.115801,21.750927,21.177031
0.066163,-0.201191,21.331310,21.247396
0.033586,-0.107039,20.313263,21.000572
0.125946,0.344534,20.133257,20.760077
0.072549,0.081710,19.832850,20.460457
0.098421,0.017802,19.234419,19.861902
0.139271,0.103028,18.216372,19.088871
0.027154,0.132878,16.537905,18.149996
-0.014222,0.218076,16.658306,17.176239
-0.095596,0.163344,17.737150,16.562140
0.007031,0.342656,14.141798,15.828966
0.119522,0.463847,15.100241,15.558700
-0.138170,0.183055,15.099049,15.445014
-0.123003,0.221557,17.436743,15.680662
-0.145444,0.187932,17.737150,16.019476
-0.133847,0.196361,17.077923,16.563755
-0.040631,0.275898,18.635988,17.301250
-0.282856,0.115120,18.515587,18.110279
-0.048422,0.248742,18.395185,19.043083
0.031108,0.251495,19.474030,19.790417
-0.079191,0.203687,19.115210,20.401587
-0.064736,0.208732,20.972490,20.648668
-0.088041,0.184057,19.953251,20.582174
0.318285,0.208001,20.012856,20.309532
0.243581,0.217904,18.695593,19.803263
0.150346,0.189221,19.115210,19.356152
0.151337,0.225106,18.035173,18.996523
-0.193114,0.252412,18.216372,18.579674
0.161346,0.205078,19.414425,18.470371
-0.324373,0.316768,20.253658,18.722536
0.053002,0.195381,20.194054,19.304741
0.105825,0.162963,22.289753,20.387060
0.056645,0.144893,22.890568,21.596682
0.023631,0.109667,23.908615,22.981625
0.033412,0.143194,25.346279,24.209007
-0.016276,0.146137,25.286674,25.111135
-0.034323,0.235148,23.849010,25.534960
0.053543,0.190210,24.207830,25.586781
0.172294,0.059605,24.267435,25.724430
0.021620,0.298196,23.488998,25.074915
-0.025348,0.202449,25.225878,25.046183
0.043350,-0.019486,23.369789,24.180420
-0.042008,0.338718,23.788214,23.581814
0.005927,-0.194218,21.752119,23.040796
0.009589,0.111774,21.930933,22.350090
0.036918,0.085732,23.310184,22.080597
0.032890,0.351857,21.752119,21.868446
-0.008619,0.171147,21.691322,22.076090
-0.007845,0.064293,22.350550,22.421352
-0.008794,0.111839,23.009777,22.814461
0.000292,0.112184,22.770166,23.067566
-0.051756,0.038942,22.709370,23.100014
-0.022869,0.060598,21.511913,23.007414
-0.062981,0.046527,21.631718,22.589172
-0.046825,0.097081,22.709967,22.154537
0.029511,0.137163,20.972490,21.472872
-0.188895,-0.021473,20.013453,20.837812
0.166356,0.242507,19.593836,20.160311
-0.200987,-0.024233,18.875004,19.467398
0.083904,0.098694,17.197132,18.499546
-0.003239,0.089761,17.017723,17.900993
0.033205,0.089068,16.178490,16.945127
-0.296803,-0.002219,16.298891,16.516689
-0.070613,0.055510,19.354225,16.264097
-0.038624,0.200341,16.717911,16.014553
-0.129837,0.238832,17.856359,16.017841
-0.174526,0.265604,17.377138,16.231991
0.103991,0.219636,15.220046,16.482342
-0.092048,0.242175,17.496944,17.208706
-0.013766,0.264266,17.316938,17.874155
0.028400,0.216686,19.474627,18.604967
0.085745,0.193657,20.073652,19.221178
0.270038,0.076276,19.055010,19.774565
-0.035145,0.185969,20.792484,20.263771
-0.124110,0.222395,21.451712,20.575581
0.126195,0.115934,19.474030,20.594305
0.105128,0.068995,19.893646,20.725199
-0.121918,0.234866,19.534231,20.277508
0.073333,0.138374,20.373167,19.901665
-0.072485,0.255768,20.492971,19.535324
-0.036227,0.200788,19.654036,19.218695
-0.002749,0.271828,19.654335,19.132166
0.055204,0.151958,20.073652,19.234964
-0.100069,0.349243,21.930933,19.595879
0.003347,0.171331,20.493269,20.168524
0.024961,0.154603,21.631420,21.352579
0.030892,0.246990,22.650064,22.340759
0.064025,-0.045078,24.388136,23.109550
0.017903,0.124466,22.590160,23.648365
0.022564,0.158064,24.447741,24.058550
0.063731,0.193821,22.710115,24.056208
0.062751,0.089455,22.350698,23.638702
0.082756,0.056171,23.189486,23.040682
0.236655,0.389218,21.931082,22.641340
0.137239,0.105719,20.433069,21.714306
0.079877,0.097119,19.893946,21.087835
-0.020158,0.075663,20.253361,20.260839
-0.001764,0.140291,19.474329,19.568291
-0.019475,0.186534,19.414425,19.161848
-0.040383,0.220704,20.552948,19.176773
-0.021179,0.253799,20.433105,19.088579
-0.056943,0.217765,19.474365,19.140160
-0.088317,0.153304,21.038055,19.314528
-0.250794,0.072057,23.546219,19.838707
-0.007699,0.207026,21.266937,20.224003
-0.008068,0.197438,19.712448,20.421139
-0.102858,0.191982,21.572113,20.683228
0.055487,0.228966,20.074844,20.948784
-0.158322,0.174466,21.924973,20.973591
-0.076462,0.204727,20.074844,20.676014
0.014570,0.193762,18.100739,20.221897
-0.012192,0.218199,18.568039,19.716198
0.020115,0.219825,19.054413,19.110489
-0.028557,0.233166,17.194748,18.652559
-0.298986,0.281744,18.043518,18.088247
0.150624,0.201399,18.272400,17.641836
-0.002492,0.237626,16.536713,17.240683
0.000276,0.224368,17.080307,17.524708
0.021937,0.188842,18.100739,17.456161
-0.186789,0.289034,18.215179,17.611946
0.112625,0.136446,19.054413,17.969639
0.152099,0.147381,17.852783,18.483313
0.052615,0.132521,19.540787,19.120928
0.148428,0.064091,20.132065,19.954082
0.118120,0.206204,21.457672,20.392530
0.097881,0.187815,19.950867,20.725777
0.176046,0.129489,21.696091,21.008312
0.056216,0.132260,20.008087,20.932133
-0.004709,0.093224,20.074844,20.823154
-0.103767,0.219742,19.712448,20.332884
-0.115833,0.322561,19.721985,20.162535
-0.059648,0.198397,18.453598,19.789621
-0.078034,0.464681,19.588470,19.523043
-0.054226,0.227147,17.375946,18.836557
-0.049772,0.201102,18.215179,18.743610
-0.046913,0.157816,22.888184,19.024551
-0.071765,0.339436,18.396378,19.547560
-0.034359,0.262384,22.525787,20.607132
-0.060946,0.143137,21.448135,21.117125
-0.018322,0.223619,22.649765,22.016096
-0.064953,0.112078,23.012161,22.817389
-0.068579,0.083151,20.790100,22.985600
-0.011385,0.233252,21.686554,23.080196
-0.037097,0.155297,20.856857,23.176151
-0.035218,0.142761,22.230148,22.644148
0.005020,0.156525,24.213791,22.649151
0.239088,0.329214,23.488998,21.727411
-0.129390,0.006209,19.588470,20.876743
0.018865,0.075996,20.074844,19.860727
0.038620,0.084979,19.712448,19.321533
0.228718,0.159558,19.350052,18.905846
0.175171,0.110609,18.510818,18.405146
0.150916,0.102286,17.910004,17.962559
0.196708,0.140409,18.453598,17.854557
0.097311,0.143324,18.873215,17.937614
0.022454,0.180925,18.749237,18.210871
-0.123775,0.200460,19.836426,18.534365
0.181844,0.173729,17.557144,18.704521
-0.032635,0.201403,20.856857,19.025501
0.024199,0.154724,18.758774,19.357687
-0.115167,0.184860,17.614365,19.713388
-0.085511,0.236510,20.914078,19.563663
-0.054757,0.189864,19.950867,19.310017
0.081327,0.137402,17.490387,18.883177
-0.068842,0.243881,17.738342,18.498276
-0.069624,0.255300,19.483566,18.123444
-0.053579,0.241080,16.775131,17.504055
-0.040212,0.207938,16.059875,17.032608
-0.070548,0.258815,15.516281,16.526787
-0.184333,0.445744,16.412735,16.682243
-0.022853,0.270880,16.002655,16.136539
-0.062506,0.305329,16.775131,16.085169
-0.002390,0.285157,16.956329,16.552628
0.102440,0.045732,16.536713,16.735224
0.057516,0.191590,16.412735,17.361555
0.034490,0.124863,18.520355,17.973091
0.038008,0.200459,20.132065,18.704330
0.008282,0.140058,20.370483,19.397202
0.076503,0.064428,20.551682,19.759649
0.060457,0.193204,18.815994,19.871622
0.049720,0.147412,20.189285,19.667803
0.042459,0.150740,19.893646,19.147839
0.034484,0.173530,17.557144,18.622149
0.074666,0.333046,16.479492,17.991806
0.086948,0.184576,17.309189,17.149807
0.120270,0.239786,17.490387,16.905838
0.133044,0.132188,17.023087,16.710373
0.057176,0.244908,16.593933,16.745743
0.081841,0.434949,17.671585,17.117138
0.001485,0.315772,19.111633,17.838169
-0.085326,0.226115,18.815994,18.926472
-0.094710,0.184253,20.437241,19.956963
-0.073864,0.143815,22.592545,21.187075
-0.043879,0.225110,22.525787,22.156143
-0.080291,0.143737,21.572113,22.835598
0.190197,0.333615,22.344589,23.085445
-0.101635,0.137971,21.753311,23.109898
-0.241029,0.078246,22.592545,22.916943
-0.094696,0.142823,22.048950,22.736805
-0.036299,0.155485,22.945404,22.437254
-0.016439,0.211152,22.716522,22.283190
0.025444,0.187543,20.856857,21.508114
-0.043245,0.181608,21.209717,20.998743
-0.352228,0.211442,20.732880,21.028486
0.299069,0.196646,21.448135,21.195036
0.025913,0.202378,20.914078,21.707706
0.129295,0.161870,28.457642,22.462517
0.041838,0.150913,22.525787,22.901661
-0.073314,0.193763,22.888184,23.327553
-0.050036,0.163897,23.546219,23.509367
0.079581,0.118309,23.965836,23.922682
-0.086041,0.221516,25.463104,24.299351
0.037028,0.124134,24.566650,24.442966
0.044806,0.102848,25.110245,24.245979
0.236205,-0.086350,21.877289,23.254677
0.077184,0.099272,20.313263,22.002037
0.004933,0.285125,21.095276,20.693110
0.175416,0.049671,19.474030,19.611670
0.130406,0.114040,18.510818,18.607491
0.038378,0.092362,18.634796,18.004248
-0.034088,0.221764,17.805099,17.531086
-0.029008,-0.011252,18.510818,17.333084
-0.056658,0.076325,18.758774,17.529251
-0.098392,0.336553,18.224716,17.797054
-0.066164,0.289343,17.976761,18.415112
-0.028287,0.421489,19.960403,19.001524
-0.042589,0.340072,19.474030,19.640167
-0.021663,0.252484,19.292831,20.186300
-0.042220,0.185364,18.701553,20.618233
-0.118345,-0.042506,21.638870,20.463253
0.019217,0.393509,18.930435,20.207859
-0.088735,0.028966,19.054413,19.878021
