dbg_id_a,dbg_iq_a,omega_diff_rad_s,omega_pll_rad_s
0.097951,0.171617,199.413300,207.002594
-0.108002,0.406814,200.977325,207.878418
-0.058000,-0.028828,198.402405,199.442551
0.079042,0.141035,182.161331,196.844299
0.137807,0.265324,207.266815,189.100098
-0.043031,0.397753,178.923615,188.264053
0.190558,0.386734,217.752457,196.001907
0.055116,0.291649,214.638718,201.428848
-0.091130,0.359845,224.165924,215.213699
-0.100229,0.181310,221.767426,216.495132
0.022891,0.210550,195.760727,219.013885
-0.124805,0.015365,207.567215,211.436081
0.004200,0.030829,183.358200,202.667084
0.069524,0.176029,202.889450,197.689850
-0.035634,0.240384,186.471939,192.329453
-0.014927,0.550266,209.002502,198.017883
0.167046,0.691207,219.488144,199.595428
-0.070425,0.321664,188.336380,201.789368
-0.103278,0.278263,198.159225,196.154602
0.165493,0.208046,169.038773,190.480576
-0.013235,0.288798,192.465790,185.792191
0.188444,0.248237,175.089844,176.324722
0.152262,0.422115,181.980133,179.763702
-0.051186,0.468054,191.807755,179.541870
0.140394,0.446546,200.257309,190.499695
0.061936,0.582404,222.008240,197.240768
-0.106046,0.437504,190.730103,202.140320
0.115620,0.292747,211.040985,208.472778
-0.002335,0.378515,198.037628,206.529892
-0.064882,0.391082,206.909180,209.293594
0.111153,0.195726,209.186081,205.138062
-0.000551,0.217799,191.507339,208.672119
-0.110970,0.253309,223.445892,208.987106
0.017580,0.124512,183.596619,205.506638
-0.016742,-0.006511,199.177277,199.992050
-0.095545,0.234709,177.007919,188.493439
0.121902,0.230715,188.632019,190.048904
0.137806,0.354371,208.106049,187.563507
0.012823,0.478827,204.031479,197.769104
-0.067321,0.137931,240.343811,209.005249
-0.010857,0.371046,206.608185,218.202545
-0.278246,0.302243,226.142410,224.229675
-0.203324,0.295663,203.851471,216.552979
-0.005616,0.078101,192.526581,212.276825
-0.084781,0.148923,198.335648,201.111847
-0.113895,0.234771,189.228058,198.657425
0.044394,0.296753,217.514038,197.530502
0.011422,0.153058,195.817947,199.066650
-0.029512,0.274971,216.617584,204.710709
0.100828,0.240673,190.486908,198.164749
-0.019600,0.188243,189.476013,196.441971
0.043485,-0.019182,189.886093,186.695007
0.037572,0.258221,166.940689,182.428711
-0.051866,0.411079,196.781158,180.735428
0.234126,0.405337,184.259415,181.874237
-0.013332,0.635486,213.079453,192.378998
0.049005,0.537584,198.764801,195.282272
0.087851,0.404918,201.091766,206.108734
0.107598,0.418648,218.172073,207.395447
-0.015659,0.242505,215.530396,211.590836
-0.030446,0.095272,213.680267,210.041672
-0.034787,0.119497,191.144943,207.004700
-0.016795,0.250933,213.861465,210.324554
0.042609,0.136068,204.992294,206.700531
-0.073512,0.429728,189.952850,206.532776
0.000336,0.503949,203.676224,199.541977
0.001054,0.109265,173.950195,194.667328
0.043940,0.257214,207.805634,190.409271
0.036965,0.269317,186.414719,187.572845
-0.109546,0.396758,210.800171,198.158325
0.130727,0.774332,216.493607,203.420013
-0.121035,0.396266,214.400299,215.979462
-0.252234,0.299434,233.092316,218.286057
0.128294,0.087996,190.429688,216.558594
-0.101595,0.074099,204.329498,211.289856
0.220941,0.248739,182.337769,200.674988
-0.204709,0.151515,200.371750,198.541687
-0.036775,0.226379,195.941925,192.744171
-0.088349,0.199076,195.341110,198.218521
0.089613,0.365561,216.193207,202.310364
-0.048542,0.302571,185.036667,200.283661
-0.159505,0.281843,200.796127,196.811813
0.123733,0.193107,168.919571,187.889374
0.000000,0.000000,183.777817,185.352448
0.131602,0.289285,184.974670,176.428070
0.075210,0.470321,178.985596,179.649918
-0.185866,0.667798,202.889450,181.488129
-0.036597,0.450477,189.771652,190.507996
-0.115358,0.239508,223.026276,200.037354
-0.047715,0.365486,198.159225,202.001450
-0.102270,0.300908,206.487183,209.670914
0.253189,0.063127,202.171814,206.974396
-0.046875,0.157827,198.159225,209.339355
-0.068740,0.146334,221.347809,207.769272
0.324253,0.223783,190.968521,207.481705
-0.113444,0.222287,216.794022,211.262787
-0.233885,0.409042,184.438232,203.276382
0.080291,0.257218,192.526581,199.551056
-0.101474,0.196038,191.807755,188.001938
0.039014,0.262962,181.200516,188.866837
0.011967,0.511436,216.734421,190.914429
0.012184,0.471030,202.174194,199.186508
-0.167942,0.435822,235.310196,213.427551
0.302237,0.244946,208.705078,217.707733
0.128051,0.019581,211.761307,224.523560
-0.121895,0.267629,210.562943,216.362030
-0.034923,-0.032238,186.115067,209.628113
-0.242600,0.066291,208.225250,201.552582
-0.261490,0.223727,189.409256,197.040756
0.093886,0.377106,212.535858,200.006516
0.001841,0.335587,206.060410,199.652802
-0.155498,0.274836,196.294785,204.541046
-0.139584,0.230486,195.827484,197.454559
-0.072417,0.272878,177.907944,194.430557
-0.171469,0.269391,197.858810,187.555908
0.030301,0.352547,170.116425,179.825134
-0.304722,0.323975,191.688538,182.286102
0.012705,0.358602,198.640823,183.891220
0.067401,0.459721,201.873779,195.046661
-0.002216,0.494246,217.514038,198.732849
-0.121948,0.385665,194.921494,206.116562
-0.120801,0.281625,215.711594,210.352493
-0.019247,0.216948,198.698044,209.964462
-0.086814,0.023039,213.565826,211.207031
0.104373,0.228813,201.635361,205.929733
-0.190257,0.224245,201.454163,210.295670
0.137712,0.101986,214.090347,208.025635
0.142068,0.065893,186.777115,204.144653
-0.034000,0.204360,204.153061,200.242340
-0.068023,0.195683,173.768997,190.820450
0.095421,0.242867,197.200775,192.327408
-0.225788,0.513785,204.391479,188.783478
-0.115624,0.387608,205.469131,199.829956
0.044339,0.281699,227.460861,206.974976
0.137624,0.401807,203.490265,216.072021
-0.033560,0.312958,225.725174,221.526642
-0.046686,-0.088454,195.341110,213.276688
-0.032743,0.152087,202.174194,209.810959
-0.206554,0.046806,197.563171,198.602798
0.069070,0.149453,192.646988,197.406052
-0.038968,0.279622,212.898254,194.719269
-0.038325,0.294327,193.185806,196.996048
-0.072023,0.309545,210.981369,204.741440
-0.016747,0.267734,186.891556,198.144226
0.002472,0.207155,193.243027,197.095215
0.090603,0.324128,182.218552,185.556046
-0.006193,0.364574,167.541504,182.230042
-0.119764,0.321122,191.626556,178.465210
0.356673,0.427667,177.664764,179.036942
0.027484,0.565408,210.442551,186.302200
-0.150425,0.423155,192.048553,190.699692
0.066688,0.430840,203.011047,203.271576
-0.128844,0.492798,212.957870,204.184494
-0.415632,0.420398,197.381973,209.442078
0.253134,-0.011858,211.882599,208.099182
-0.043694,0.167636,190.548904,207.157623
0.028983,0.253027,219.850540,210.789490
-0.048380,0.138853,201.573380,205.935181
-0.071835,0.254687,205.650330,212.349838
-0.023241,0.041458,195.283890,200.896469
-0.020469,0.124070,178.804398,196.165543
0.146928,0.354804,205.888748,189.546402
-0.039686,0.250285,180.301666,186.376068
0.187804,0.358244,211.941010,194.913147
-0.033077,0.357300,217.692856,201.564575
0.318477,0.506087,225.063568,217.747711
-0.210972,0.290255,228.898529,219.913010
0.023879,0.019947,194.084656,221.221313
0.017881,0.098407,211.641342,216.144760
-0.142085,0.072837,185.815399,205.226166
-0.098280,0.093461,204.868317,201.303589
0.073960,0.172349,197.916031,194.958084
-0.104789,0.116381,206.842422,201.705811
0.075001,0.308836,214.033127,202.111694
0.059473,0.239694,186.710358,202.326538
-0.159729,0.287948,202.713013,197.912720
0.057797,0.170087,170.660019,189.231659
0.003939,0.207132,188.207626,187.206543
0.061247,0.247207,187.253952,178.456253
0.062664,0.600334,186.176300,182.543930
0.133297,0.447635,204.572678,185.833420
0.145067,0.279329,194.139481,195.652222
0.047090,0.458035,221.052170,203.192703
0.032877,0.339726,200.080872,205.080856
0.170659,0.187331,209.064484,211.852707
0.019232,0.181296,212.478638,209.907745
0.042713,0.100576,198.640823,210.958389
-0.149755,0.162176,219.554901,207.519257
-0.039170,0.166828,200.252533,208.335571
0.022944,0.295923,210.084915,208.784470
-0.090717,0.158141,194.149017,200.579178
-0.059160,-0.026367,194.616318,198.616974
0.078245,0.221494,190.496445,187.987015
-0.250502,0.370135,180.602081,190.358658
0.040007,0.380240,220.389374,192.538177
0.063406,0.335372,202.054977,200.429504
-0.110767,0.389024,233.573914,212.398087
0.098327,0.211821,208.649643,215.928284
0.065692,0.207657,207.986832,221.560745
-0.160037,0.087327,206.065186,212.054871
0.105978,0.095388,189.352036,206.114365
0.044449,0.103003,200.796127,198.072205
-0.282348,0.311122,182.342529,194.720871
0.163556,0.148247,218.176849,197.227249
0.032612,0.131645,203.733444,197.617645
0.010482,0.476181,197.739609,204.179077
0.133579,0.254495,194.745071,196.635712
0.043558,0.374718,178.685196,194.137146
-0.024726,0.180629,195.465088,185.205368
0.104742,0.372074,164.542206,178.258759
0.049043,0.390914,188.512802,180.449783
0.014134,0.373104,182.042130,178.926559
0.097530,0.502835,201.334961,189.318802
0.023263,0.711179,212.781433,192.980652
-0.116808,0.382642,191.209320,202.768005
-0.083007,0.348169,217.633255,206.979065
0.219672,0.204395,192.527771,207.787857
-0.076391,0.182239,214.335922,209.242157
0.159572,0.308065,197.379593,205.417358
0.156353,0.269005,202.472214,211.062500
-0.120113,0.243205,217.993271,207.475571
-0.048848,0.166208,185.334686,209.032669
0.082458,0.349225,201.096542,200.489990
-0.051513,0.337403,169.097183,191.567902
0.247095,0.328201,199.657684,190.765762
0.055270,0.384667,196.421158,186.168991
-0.063283,0.305169,210.561752,197.026276
0.183035,0.335681,229.437363,205.236832
0.033744,0.393762,209.903717,218.134171
0.056902,0.112136,234.771378,222.472580
-0.179007,0.187291,195.822418,217.507721
0.049664,0.310809,200.855591,214.313126
-0.407664,-0.017971,191.392899,202.102509
0.261553,0.137991,196.418762,200.375122
0.110850,0.190893,217.638016,196.260834
-0.072360,0.061641,190.973282,200.135071
0.104869,0.274748,215.063095,203.929901
0.101567,0.244357,186.119080,199.518585
-0.063771,0.226798,195.999146,197.539734
0.046517,0.219493,187.311172,187.735992
0.060001,0.282806,171.852112,185.154816
0.082290,0.491309,197.019577,179.814163
0.032807,0.369752,180.721283,181.923859
0.088733,0.503822,221.347809,189.338577
-0.042328,0.559322,189.285278,194.491241
0.073429,0.261120,211.467743,205.355164
0.077209,0.356358,211.400986,205.540497
-0.271068,0.410938,206.489563,211.055710
0.199444,-0.015392,208.826065,208.993576
0.002517,0.289090,191.688538,208.425903
-0.102518,0.263053,221.652985,209.411301
0.024680,0.140432,197.381973,207.244324
0.118964,0.123342,201.873779,208.408096
-0.088286,0.211674,195.341110,199.555725
0.149720,0.143189,183.839798,197.146729
0.080708,0.190802,204.329498,188.797134
-0.013152,0.276237,178.923615,188.110229
0.152185,0.245803,223.326691,195.838470
0.052338,0.681328,213.255890,201.171356
-0.130384,0.371778,224.285126,214.444778
-0.016707,0.250938,217.933655,215.917618
0.055613,0.170813,194.444656,218.859253
-0.088216,0.293468,214.934357,211.679871
0.029743,0.168763,183.897018,203.111801
0.211643,0.116688,203.371048,198.048386
-0.062599,0.165479,188.393600,192.937149
-0.090146,0.166413,210.022934,198.572693
0.043901,0.521580,219.907761,200.159271
-0.227173,0.280073,188.093185,202.398529
0.259601,0.143891,198.397644,196.529053
0.060964,0.308792,170.831680,190.947525
-0.023439,0.341926,193.786621,186.028229
0.203080,0.281293,173.115738,176.673096
0.123770,0.478165,181.798935,180.108246
0.176596,0.426754,190.849304,179.301605
0.096633,0.472577,195.765503,189.805176
0.006986,0.538870,222.666275,195.884949
0.104102,0.582211,190.191269,201.777832
0.138230,0.312069,211.162567,208.399719
0.035273,0.276634,196.900375,207.030640
-0.074726,0.360933,207.626831,209.941513
0.028506,0.095870,209.243301,205.775818
0.125163,0.218136,191.867355,209.364502
-0.036282,0.194243,227.639679,209.623352
0.008902,0.077795,183.298599,205.983856
0.061442,0.290382,200.077301,200.427383
-0.103585,0.269906,178.085571,188.933716
-0.054058,0.291847,188.992035,190.284683
0.112383,0.408401,209.004883,188.249420
0.001382,0.418598,207.028397,198.336487
0.188754,0.408690,237.587097,209.355560
-0.046116,0.278532,205.768951,217.873337
-0.101419,0.230138,226.022614,224.329498
-0.144777,-0.056941,209.603912,216.548889
0.020225,0.193253,194.084503,212.333725
-0.098971,0.158292,199.232101,201.316345
-0.004296,0.094959,190.792084,199.082108
0.145977,0.093283,218.181610,198.474930
-0.031857,0.089559,193.843842,199.823853
-0.088820,0.273354,216.550827,205.277313
0.300400,0.271462,191.202164,198.480560
-0.031431,0.269421,186.300278,196.600052
0.035091,0.074467,195.827484,187.488907
0.023972,0.381587,164.422989,182.471512
-0.281320,0.251336,195.941925,181.219742
0.325864,0.386929,187.196732,182.108459
-0.001931,0.600108,212.659836,192.608826
0.042010,0.559346,202.951431,195.317551
-0.212865,0.129023,201.044083,206.111603
-0.051779,0.277535,217.866898,208.279236
-0.039394,0.239796,197.496414,211.799973
0.056476,0.026131,213.794708,210.477646
0.074877,0.212267,193.548203,206.895615
-0.362805,0.140423,212.116241,210.575974
-0.030730,0.161748,205.535889,206.802780
0.153457,0.059646,189.294815,206.147949
-0.037596,0.214531,201.807022,199.380127
-0.042169,0.177369,174.188614,193.883408
0.013050,0.228976,207.028397,190.809387
-0.009137,0.324714,188.989639,187.499146
-0.244942,0.648463,209.546097,198.204163
-0.004736,0.302162,216.555603,203.630188
-0.027969,0.441698,216.374405,216.319717
-0.015464,0.181656,230.693817,218.749008
-0.072329,0.370242,190.186508,215.849976
-0.164295,-0.167895,202.651031,210.931747
-0.026365,0.104509,185.456284,200.109818
0.112097,0.195188,198.998459,198.335098
0.011253,0.161283,198.278427,192.333862
-0.219111,0.351663,192.465790,197.381149
0.086928,0.409475,214.214325,201.998093
-0.043294,0.303367,183.000565,199.201111
-0.326951,0.333055,201.992996,196.526245
-0.018920,0.452992,170.111664,187.551025
-0.061804,-0.054378,182.757385,185.481583
0.123464,0.209310,190.367706,177.197861
0.257781,0.459073,178.685196,179.899292
0.072884,0.469657,203.313828,182.299179
-0.052803,0.404630,187.373169,190.985962
-0.012645,0.470675,219.850540,201.206512
-0.107638,0.410857,200.495728,202.217087
0.097885,0.226735,207.026016,209.650085
0.073680,0.296364,203.611862,206.735870
-0.032690,0.222700,196.959976,208.781006
0.076266,0.289087,221.889023,207.519089
0.210819,0.207381,190.370087,206.580353
-0.062092,0.179686,220.210556,211.198471
-0.205499,0.440439,184.435852,202.405655
0.051242,0.106068,191.148529,199.061264
-0.096857,0.179574,193.126205,187.678223
0.148078,0.225123,181.740524,188.477203
0.083642,0.367852,221.709015,191.424850
0.054139,0.762759,202.114594,199.248291
-0.119997,0.367438,234.291565,213.169571
0.019253,0.284517,208.346252,217.495193
-0.096123,0.212830,208.226151,223.844879
-0.101053,-0.048721,210.503052,215.753159
0.060751,0.079455,187.493271,208.858704
-0.064423,0.107991,210.208893,201.276489
-0.105840,0.178093,188.751221,196.638626
0.165971,0.145538,216.016769,199.915527
-0.034707,0.304469,203.905106,198.817902
-0.053301,0.318926,198.097229,203.937347
-0.113411,0.214924,194.444656,196.814560
0.156585,-0.002517,181.560516,194.053604
-0.173419,0.268140,197.381973,187.178894
0.068701,0.376116,170.421600,179.470581
-0.034472,0.475047,191.268921,181.649811
-0.420364,0.509178,197.982788,183.095734
0.003832,0.543671,202.169418,194.408630
0.010257,0.360476,213.251114,197.553131
-0.175445,0.327127,194.320679,205.525208
0.267079,0.312155,218.048096,209.572769
-0.145773,0.310182,196.905136,209.948334
-0.131866,0.223009,211.524963,210.713501
0.027990,0.066180,198.822021,205.537766
-0.153267,0.186863,204.029083,209.809219
-0.103179,0.159676,211.343765,207.065109
0.106320,0.177807,186.710358,203.815643
-0.042562,0.356295,202.827454,199.216827
-0.015801,0.211200,171.499252,190.676315
0.105198,0.296652,202.355392,191.550354
-0.265423,0.601370,199.179657,187.767456
-0.186742,0.393542,208.945282,199.158325
-0.095402,0.163457,222.663879,205.932190
-0.085601,0.416007,205.407150,216.351624
-0.087746,0.360685,233.454712,220.856995
-0.093823,0.334013,194.325455,213.739319
-0.148896,-0.137160,196.661957,209.628830
0.009963,0.164340,187.673569,198.648193
0.113758,0.119021,195.941925,197.702927
-0.130618,0.300663,209.722519,193.250656
-0.119000,0.419031,190.186508,196.802246
0.039084,0.246482,214.996338,203.987961
-0.261176,0.311981,186.233521,198.366699
-0.122903,0.355753,196.485519,196.932098
0.066816,0.484413,176.587112,185.670151
-0.007101,0.388968,169.277191,183.489685
-0.056643,0.312725,193.486221,178.205170
-0.009042,0.410719,180.602081,179.401154
0.034551,0.577168,211.462982,184.760178
-0.170573,0.239559,189.111237,190.347534
0.025095,0.448035,209.243301,202.620758
0.007543,0.440325,209.124100,203.100662
-0.021472,0.258187,200.376511,209.379959
0.187390,0.139360,208.766464,206.875519
-0.051538,0.271705,190.129288,207.226715
0.090278,0.362293,221.827042,209.554352
-0.108314,0.176599,196.840775,205.902191
-0.114611,0.306069,217.273239,212.718689
-0.115331,0.322741,190.429688,201.354965
0.108398,0.197266,182.579758,197.360397
-0.072662,0.226258,201.754578,188.419113
-0.112001,0.303332,177.186737,186.820740
0.068889,0.453492,212.180618,193.153610
0.008666,0.709690,206.549179,199.751358
-0.025841,0.417029,227.700485,215.809464
-0.006921,0.171224,222.906479,218.118576
-0.049491,0.115598,199.357880,222.269669
-0.037766,0.087231,210.682602,215.693771
-0.083927,0.069973,187.193604,206.542892
-0.227567,0.114350,204.458237,200.719208
-0.103600,0.213868,189.590454,194.981293
0.054371,0.291789,205.345154,200.426605
-0.063316,0.176537,216.856003,200.376465
0.046817,0.343766,192.050934,203.180801
0.054152,0.182236,199.174881,197.040054
-0.014737,0.271443,171.136856,191.181580
-0.076057,0.378979,192.823410,187.348740
0.291689,0.597238,177.726746,178.630737
0.087990,0.506507,194.091797,182.614151
-0.059011,0.395698,202.474594,184.543045
-0.034274,0.762853,197.496414,195.014160
-0.009906,0.478222,221.834183,200.023026
0.164497,0.551683,194.082260,204.462891
-0.125048,0.229025,212.841034,210.131897
-0.035173,0.286953,197.734833,208.928070
-0.030307,0.277222,206.489563,210.955978
0.090208,0.311031,207.929611,205.665680
-0.130012,0.203729,199.899673,208.777374
-0.030607,0.267714,217.571259,207.547989
-0.059362,0.252186,184.850693,201.747879
-0.037506,0.118671,201.759338,198.976730
0.080107,0.317871,178.089142,188.514084
-0.239168,0.275229,192.704208,191.389954
-0.019223,0.364119,209.484100,189.228592
-0.060051,0.153299,200.796127,199.518707
0.276323,0.579982,232.195862,208.193756
-0.028069,0.345335,204.391479,215.568893
0.017600,0.260346,221.409805,220.956161
-0.087172,0.331457,197.019577,211.921661
0.054227,0.229268,190.486908,208.217651
0.151595,0.147899,192.885406,197.354385
0.116821,0.171090,191.445358,196.598724
0.041435,0.231922,213.856705,194.529770
0.029097,0.549111,194.563873,196.115768
-0.082057,0.332760,206.432343,203.937698
-0.006715,0.268173,188.212402,196.967422
-0.023568,0.277876,188.927658,195.932861
0.131433,0.225422,185.155869,184.997025
-0.091770,0.017062,164.241791,181.287125
-0.095075,0.337505,197.920807,179.019241
0.086845,0.432488,176.944733,178.620651
-0.001817,0.593620,207.805634,186.055466
-0.224068,0.682725,192.227371,190.124725
0.150339,0.514080,204.153061,202.861664
0.136690,0.547853,214.698318,203.988556
0.117859,0.240980,196.182739,208.709442
0.058989,0.221631,209.364899,207.475861
0.000985,0.253409,190.367706,206.335007
-0.182222,0.130906,218.234070,210.315414
0.006904,0.171225,203.251846,205.488449
0.019026,0.152300,200.974945,211.864090
-0.040912,0.147930,195.643906,200.413681
0.210085,0.438270,177.905563,195.684143
0.147266,0.335974,205.409531,189.178635
-0.265085,0.307619,181.201706,185.871597
0.201093,0.312017,210.323334,194.355667
-0.006628,0.435550,217.154037,201.261856
0.175452,0.517411,223.445892,217.096039
-0.147892,0.298017,228.359711,219.256622
-0.056141,0.211206,193.845032,220.693436
0.053217,0.403377,210.023529,215.570633
-0.062329,0.168479,184.736847,204.849976
-0.352030,0.078251,204.572678,201.132935
-0.200587,0.424843,194.625854,194.595505
-0.059823,0.264569,211.400986,201.201294
-0.075775,0.019736,213.918686,201.407394
-0.101330,0.210401,188.398361,201.834778
-0.065503,0.234016,203.790665,197.127457
0.181038,0.055181,173.177719,189.278397
0.012246,0.442413,187.616348,186.787064
0.073736,0.279539,186.347961,178.045364
0.052003,0.519283,192.165375,182.579681
-0.166286,0.524137,199.298859,185.259628
0.063309,0.405911,194.864273,195.478149
0.047734,0.547806,220.270157,202.229172
-0.132844,0.233055,196.962357,204.826508
-0.047227,0.267709,210.981369,211.253174
-0.186625,0.350673,200.729370,208.835739
0.020096,0.145661,203.666687,210.597992
-0.268172,0.026296,217.456818,206.754959
-0.045413,0.213013,200.376511,209.150772
0.012767,0.260627,212.068558,208.938416
-0.084560,0.169320,184.974670,201.231567
-0.099876,-0.005330,198.345184,198.976715
0.263865,0.324964,185.394287,188.063293
-0.105278,0.288348,183.596619,190.697311
0.024571,0.381549,215.172775,191.393738
0.028161,0.606142,203.371048,199.844666
-0.118107,0.397149,233.812332,210.695679
0.031221,0.239654,208.106049,215.322037
0.006349,0.324781,213.441849,220.992599
-0.155436,0.044478,202.355392,211.457275
-0.107387,-0.147330,189.228058,206.249268
0.087302,0.128767,198.755264,196.966492
-0.296572,0.297594,181.803711,195.105560
0.029635,0.331373,215.358734,196.886963
0.071449,0.291424,206.308365,198.547684
-0.142257,0.354889,200.433731,205.180756
0.089955,0.225748,192.284592,197.634598
0.086092,0.299534,181.684494,195.350937
0.015648,0.139427,193.481445,185.390427
0.072169,0.418546,163.044937,179.210190
0.225883,0.461810,191.626556,179.134186
0.032884,0.373652,181.498535,178.079117
-0.056045,0.592879,208.406448,188.043503
-0.038564,0.505353,204.689514,191.361343
0.017987,0.450888,194.983490,202.582932
0.002599,0.393969,216.555603,205.810089
0.078524,0.253979,192.286972,208.034912
-0.038800,0.220988,213.320267,208.778580
0.026162,0.104560,193.727020,205.921921
-0.209287,0.123504,207.808029,210.928604
-0.046022,0.224682,214.278702,206.448273
-0.087101,0.411011,186.293137,209.300858
0.070149,0.156348,201.334961,199.969757
0.037836,0.324626,170.595657,192.633118
0.002534,0.276538,205.049515,190.545090
-0.124623,0.380169,190.309296,185.983780
0.028320,0.185398,215.476761,196.774918
0.073434,0.324490,224.285126,204.387421
-0.178713,0.310119,215.416550,218.705383
-0.339598,0.364458,232.793701,222.007492
-0.023900,0.123455,193.904648,219.182495
0.071705,0.261599,203.312347,215.038940
-0.066991,0.150396,189.228058,202.887695
0.028779,0.157051,198.221207,200.798126
0.128080,0.176160,206.727982,195.188156
-0.059855,0.363695,190.067291,200.402908
0.267341,0.374890,220.146179,203.292007
0.149932,0.239222,185.995102,200.091705
0.073305,0.188704,200.309753,197.555389
0.036570,0.299978,182.104111,187.682693
0.098719,0.102882,177.307129,185.868637
-0.105610,0.267316,193.481445,179.531769
0.393669,0.444312,178.861618,182.354996
0.238610,0.385519,211.343765,188.200195
-0.113519,0.733679,185.813904,194.822937
0.076360,0.173173,218.534470,205.040512
0.118422,0.414938,206.069946,205.142517
-0.017278,0.305953,205.707550,211.506500
0.178148,0.023092,207.862854,209.453079
0.119421,0.576751,195.217133,209.507858
-0.167248,0.206638,222.425461,208.946915
0.027777,0.126526,201.206207,207.405792
0.041838,0.184579,201.997757,208.301483
-0.111547,0.130088,195.341110,199.861435
-0.031694,-0.064488,185.995102,197.681458
0.182827,0.252402,200.910568,188.463089
-0.088383,0.320741,178.985596,189.069290
0.142926,0.300430,220.446594,195.323349
0.026191,0.565469,205.469131,200.791977
-0.144305,0.347623,228.719711,214.445175
-0.107949,0.268191,215.115555,216.268860
0.031703,0.168406,197.620392,220.085434
-0.120494,0.143721,207.629211,211.642975
0.061859,0.088265,184.135437,204.228485
0.103765,0.094433,203.313828,198.607925
-0.029836,0.231616,185.337067,193.417831
0.100657,0.148789,208.463669,198.167023
-0.020626,0.107305,218.353271,199.114304
-0.056719,0.374248,190.429688,202.664841
0.477049,0.121540,198.340424,196.487946
0.131144,0.238117,172.333725,191.702728
-0.051682,0.575888,191.626556,185.517029
0.308792,0.551205,172.748566,176.936462
0.187092,0.524511,185.518265,180.383896
0.076584,0.397576,192.885406,179.781601
0.258173,0.414514,196.418762,190.070679
0.035732,0.584596,221.409805,195.898163
-0.127267,0.402810,191.805374,202.488739
0.211137,0.311587,214.037903,208.483704
0.209624,0.161504,196.421158,207.509567
-0.073072,0.259361,209.543716,210.019028
-0.018465,-0.080223,208.466064,205.623672
-0.059983,0.160523,193.004608,209.565277
-0.174546,0.283231,224.764359,208.654419
0.050292,0.125955,184.857849,206.230881
0.062447,0.245597,200.077301,200.271606
-0.113152,0.219515,175.089844,189.219574
0.073433,0.290931,191.687347,190.463913
-0.055106,0.503818,208.165649,187.692291
-0.049154,0.491472,207.147598,198.321671
0.324886,0.640912,233.811737,208.883560
0.117363,0.333333,207.027802,218.538376
-0.089338,0.183432,230.516800,224.633347
-0.117026,0.077393,203.492050,217.122223
-0.103980,-0.211406,195.522537,213.037445
-0.146551,0.108447,202.236176,201.620880
-0.024168,0.097055,189.113617,199.397797
0.067753,0.223485,216.913223,197.623489
-0.026737,0.295605,196.475983,198.983734
-0.015213,0.271416,214.815140,204.391632
0.127077,0.279428,189.952850,197.967453
0.168089,0.103888,187.854767,196.746552
0.049264,0.183618,188.035965,186.605621
0.047501,0.475960,168.199539,182.803268
-0.041037,0.422735,197.315216,181.068634
0.188495,0.387743,187.978745,182.291504
0.010768,0.595967,216.979980,192.835327
-0.012193,0.652793,197.677612,195.654053
-0.090709,0.123810,201.749802,206.440857
-0.010306,0.293900,216.856003,207.685440
0.002005,0.217791,209.484100,211.014450
0.027768,0.014037,212.783813,209.954895
0.021211,0.087279,192.041397,207.002762
-0.121432,0.180807,213.317871,210.442596
-0.071731,0.164696,205.173492,206.828568
-0.006581,0.332630,190.486908,206.786423
-0.007582,0.125518,203.552246,199.715042
-0.050781,0.035968,175.275803,194.745834
0.140050,0.252914,212.540634,191.041168
-0.307869,0.470941,187.253952,187.759644
-0.051155,0.315208,209.665298,198.165436
-0.004155,0.336527,214.400299,203.409271
-0.291492,0.318167,214.939117,216.245132
-0.178457,0.218769,232.672699,218.273376
0.083208,0.209142,189.051636,216.339661
-0.102662,-0.078999,204.930313,211.403229
-0.132561,-0.045959,186.595917,200.893311
0.117109,0.183636,200.376511,198.137054
-0.083432,0.219592,199.055679,192.664856
-0.201002,0.261435,198.340424,198.817581
0.037021,0.392235,216.555603,203.166168
-0.096842,0.263364,182.938583,200.943237
-0.303269,0.290766,201.034546,197.396240
0.092332,0.233931,169.997223,188.227188
0.011066,0.350466,182.461746,186.025894
0.221229,0.359877,185.813904,176.723785
0.233583,0.437789,178.923615,179.637985
-0.004512,0.511556,202.593811,181.277527
0.022976,0.358091,191.986572,190.131653
-0.055046,0.376217,221.049789,199.983658
0.044298,0.498774,198.757660,201.651947
0.008417,0.295603,205.171112,209.560364
-0.114837,0.534144,203.611862,206.919189
-0.026211,-0.056439,198.159225,209.287537
-0.005035,0.234854,221.648224,207.715225
0.044118,0.202417,190.370087,207.156342
-0.095299,0.178608,218.772888,211.440384
-0.137877,0.177006,184.676651,203.026840
0.046053,0.041852,193.125015,199.536835
-0.315204,0.018991,192.407379,187.966171
0.108950,0.196962,182.520157,188.697052
0.026374,0.416995,215.655563,190.934845
0.029333,0.481462,203.012238,199.228256
-0.145272,0.338752,234.950790,213.370728
-0.071927,0.273008,209.244492,217.592926
-0.099841,0.194400,210.083435,224.088516
-0.098826,0.015398,212.061111,215.948288
-0.130194,-0.144241,188.451935,209.187607
-0.147953,0.072227,204.992294,200.921799
-0.248732,0.235786,192.594528,196.948563
0.098240,0.252833,217.332840,200.147217
-0.061831,0.226624,206.308365,199.590561
-0.070207,0.325203,196.781158,204.519897
0.121839,0.158651,195.045471,197.339157
-0.103149,0.294097,177.307129,193.843872
