raw21,omega_pll,Iq_ref,dbg_iq_a
566406.000000,299.006348,0.374605,0.261978
516369.000000,297.740479,0.374605,0.317443
466154.000000,297.201080,0.581953,0.427796
414776.000000,297.277435,0.581953,0.561085
363091.000000,297.649536,0.522554,0.376248
315230.000000,298.046844,0.522554,0.179537
268239.000000,298.955627,0.495983,0.499830
219284.000000,299.402405,0.495983,0.719124
166182.000000,300.045776,0.348181,0.362775
111038.000000,299.758362,0.348181,0.377224
57845.000000,300.071228,0.299776,0.237577
7431.000000,300.456085,0.299776,0.330500
2055177.000000,301.013916,0.252074,0.317769
2004413.000000,301.048584,0.252074,0.346833
1952981.000000,301.133850,0.198055,0.204990
1904030.000000,301.301483,0.198055,0.186215
1857240.000000,301.867981,0.129434,0.340958
1811780.000000,301.056610,0.129434,0.123539
1764159.000000,301.395081,0.061704,0.124372
1713391.000000,301.689331,0.061704,0.171102
1661953.000000,300.765808,0.208803,0.294854
1610841.000000,298.952332,0.208803,0.154544
1560193.000000,298.070923,0.473536,0.249452
1509789.000000,297.994720,0.473536,0.468285
1458012.000000,298.194611,0.468186,0.463392
1407679.000000,298.283875,0.468186,0.453869
1359132.000000,298.781006,0.436596,0.122727
1311540.000000,298.999603,0.436596,0.406014
1261918.000000,299.405334,0.410994,0.111563
1209277.000000,298.971985,0.410994,0.406376
1155000.000000,299.206207,0.369787,0.349409
1102817.000000,299.512115,0.369787,0.406354
1053353.000000,299.880280,0.320590,0.360435
1004338.000000,300.221039,0.320590,0.286039
954118.000000,300.456787,0.295640,0.264578
902410.000000,300.500366,0.295640,0.264814
854168.000000,300.584229,0.242903,0.265346
808020.000000,300.930878,0.242903,0.342451
763024.000000,300.721375,0.170477,0.420461
716184.000000,301.189423,0.170477,0.138797
666598.000000,301.860321,0.098165,0.046545
615452.000000,301.023285,0.098165,0.125178
564802.000000,299.271851,0.315611,0.171423
514618.000000,298.496368,0.315611,0.482201
464307.000000,297.755951,0.485101,0.389512
412988.000000,297.783447,0.485101,0.390388
361482.000000,297.660583,0.505785,0.265601
313685.000000,297.992859,0.505785,0.545677
266607.000000,298.651245,0.475995,0.468053
217573.000000,299.022888,0.475995,0.530910
164433.000000,299.350464,0.429571,0.422264
109558.000000,299.005829,0.429571,0.391433
56250.000000,300.180878,0.260713,0.311349
6279.000000,299.734314,0.260713,0.468322
2054065.000000,300.188202,0.309304,0.309765
2003294.000000,300.431976,0.309304,0.296594
1951837.000000,300.721466,0.254066,0.233778
1903116.000000,300.697052,0.254066,0.264584
1856298.000000,301.635223,0.159153,0.451644
1810820.000000,301.290283,0.159153,0.187205
1763112.000000,301.672699,0.019603,0.120156
1712197.000000,302.315155,0.019603,0.078529
1660637.000000,301.185822,0.127287,0.030066
1609485.000000,299.364227,0.127287,0.077569
1558755.000000,298.401428,0.399192,0.216524
1508497.000000,297.907562,0.399192,0.279769
1456748.000000,297.956696,0.479788,0.339242
1406726.000000,297.483276,0.479788,0.466063
1358165.000000,298.276215,0.476067,0.403826
1310521.000000,298.712524,0.476067,0.371633
1260734.000000,299.315369,0.455696,0.373367
1207884.000000,299.311218,0.455696,0.575138
1153566.000000,299.641174,0.310350,0.372766
1101666.000000,299.538055,0.310350,0.451034
1052266.000000,299.768616,0.290069,0.341955
1003105.000000,300.611450,0.290069,0.231578
952822.000000,300.623138,0.248096,0.265339
901061.000000,300.766571,0.248096,0.065210
852905.000000,300.491119,0.207388,0.180684
806882.000000,300.757233,0.207388,0.310712
762025.000000,300.179626,0.217242,0.154783
715162.000000,300.907532,0.217242,0.220819
665729.000000,300.876038,0.178315,0.252271
614580.000000,300.274811,0.178315,0.327390
563912.000000,298.674835,0.371466,0.234364
513932.000000,297.664917,0.371466,0.137218
463668.000000,297.105957,0.584332,0.325933
412415.000000,297.378113,0.584332,0.434143
360919.000000,297.528992,0.510801,0.497875
313071.000000,298.253815,0.510801,0.311286
265925.000000,298.956879,0.443601,0.545108
216739.000000,299.551636,0.443601,0.481969
163355.000000,300.020905,0.346449,0.264506
108427.000000,299.808136,0.346449,0.357790
55441.000000,299.818146,0.306156,0.388839
5426.000000,299.806763,0.306156,0.373093
2053253.000000,299.882507,0.337280,0.341584
2002299.000000,300.648315,0.337280,0.544022
1950573.000000,301.479156,0.171743,0.185034
1901888.000000,301.318756,0.171743,0.120166
1855139.000000,301.812378,0.090231,-0.032215
1809679.000000,301.479065,0.090231,0.144133
1762057.000000,301.185150,0.038004,0.077351
1711136.000000,301.898621,0.038004,-0.000929
1659630.000000,300.457153,0.181516,0.283346
1608441.000000,299.039032,0.181516,0.134443
1557840.000000,297.570618,0.488012,0.232900
1507608.000000,297.330719,0.488012,0.404848
1456102.000000,296.885590,0.585258,0.485362
1406242.000000,296.533020,0.585258,0.573974
1357867.000000,297.134125,0.599174,0.589513
1310128.000000,298.315735,0.599174,0.546719
1259967.000000,300.049164,0.362722,0.562074
1206930.000000,300.341095,0.362722,0.190338
1152612.000000,300.430756,0.223014,0.342959
1100762.000000,300.216461,0.223014,0.263054
1051374.000000,300.304810,0.223003,-0.075401
1002129.000000,301.152740,0.223003,0.218249
951824.000000,300.778046,0.214237,-0.127208
900079.000000,300.757355,0.214237,0.206715
851927.000000,300.397369,0.219285,0.215761
806036.000000,300.426544,0.219285,0.122243
761177.000000,299.863922,0.230016,0.258882
714415.000000,300.397858,0.230016,0.260254
665140.000000,299.762543,0.262295,0.205666
613992.000000,299.456940,0.262295,0.266985
563279.000000,298.167511,0.427305,0.309641
513198.000000,297.652313,0.427305,0.370998
462868.000000,297.335083,0.565789,0.449009
411579.000000,297.802734,0.565789,0.463221
360102.000000,297.962708,0.478281,0.435879
312237.000000,298.776886,0.478281,0.511908
264996.000000,299.374878,0.379410,0.467397
215666.000000,299.932251,0.379410,0.529222
162197.000000,300.008850,0.312713,0.568157
107302.000000,299.804047,0.312713,0.310197
54284.000000,299.997162,0.266991,0.279933
4447.000000,299.791901,0.266991,0.158320
2052193.000000,299.827789,0.296952,0.279439
2001067.000000,300.996094,0.296952,0.310949
1949407.000000,301.383148,0.172945,0.154705
1900857.000000,301.074036,0.172945,0.203999
1854233.000000,301.394745,0.151524,0.302936
1808856.000000,301.105804,0.151524,-0.031330
1761230.000000,300.804230,0.076856,0.156360
1710298.000000,301.702087,0.076856,0.059567
1658751.000000,300.283417,0.175832,0.131923
1607586.000000,298.899567,0.175832,0.140301
1556818.000000,297.932800,0.446799,0.182471
1506499.000000,297.938202,0.446799,0.464171
1454916.000000,297.552277,0.464273,0.362671
1405132.000000,297.068329,0.464273,0.466332
1356774.000000,297.415741,0.523761,0.419411
1308969.000000,298.540253,0.523761,0.433177
1258875.000000,299.395020,0.365812,0.454064
1205734.000000,299.952789,0.365812,0.374560
1151448.000000,300.042328,0.251764,0.287968
1099662.000000,300.178345,0.251764,0.375400
1050444.000000,299.957642,0.250212,0.410440
1001096.000000,301.204376,0.250212,0.188995
950679.000000,300.917816,0.180377,0.032052
899032.000000,300.592499,0.180377,0.431930
850929.000000,300.104645,0.230903,0.167362
805102.000000,300.288635,0.230903,0.297752
760266.000000,299.669983,0.223326,0.316930
713494.000000,300.372528,0.223326,0.208426
664087.000000,299.960693,0.256476,0.141507
612931.000000,299.649536,0.256476,0.286572
562203.000000,298.092529,0.402362,0.278542
512078.000000,297.676147,0.402362,0.130878
461796.000000,297.072876,0.551773,0.354612
410621.000000,297.486664,0.551773,0.451896
359425.000000,297.153717,0.554472,0.355981
311650.000000,298.057709,0.554472,0.482923
264433.000000,298.721161,0.442870,0.476101
215022.000000,299.649658,0.442870,0.527262
161380.000000,300.146454,0.314217,0.370999
106491.000000,300.175629,0.314217,0.367037
53405.000000,300.692322,0.227128,0.345843
3630.000000,300.432373,0.227128,0.298077
2051451.000000,299.920502,0.282083,0.247910
2000478.000000,300.483337,0.282083,0.341871
1948959.000000,300.497955,0.236130,0.350664
1900245.000000,301.088654,0.236130,0.113170
1853618.000000,301.475891,0.094269,0.149481
1808290.000000,301.142944,0.094269,0.208467
1760595.000000,300.963257,0.059943,0.090491
1709564.000000,302.126160,0.059943,0.048805
1658025.000000,300.407104,0.148308,0.150673
1606739.000000,299.280945,0.148308,0.128264
1556171.000000,297.481873,0.487992,0.088302
1505836.000000,297.669678,0.487992,0.362356
1454248.000000,297.404907,0.492287,0.407020
1404251.000000,297.928375,0.492287,0.404834
1355913.000000,297.944672,0.443405,0.376856
1308060.000000,298.993835,0.443405,0.425162
1257999.000000,299.102386,0.391456,0.331826
1204989.000000,299.201294,0.391456,0.334751
1150655.000000,299.606171,0.323684,0.359799
1098979.000000,299.909851,0.323684,0.358780
1049818.000000,299.716553,0.283409,0.321440
1000634.000000,300.538605,0.283409,0.286323
950194.000000,300.467865,0.210050,0.192107
898358.000000,300.906036,0.210050,0.273218
850180.000000,300.514435,0.168436,0.197275
804273.000000,301.070435,0.168436,0.441303
759482.000000,300.047729,0.178762,-0.038884
712708.000000,300.642487,0.178762,0.207422
663189.000000,300.210205,0.194585,0.220085
612056.000000,299.689026,0.194585,0.006638
561164.000000,298.386292,0.396314,0.178642
511232.000000,297.372131,0.396314,0.325294
460946.000000,296.718384,0.590424,0.326638
409811.000000,297.214844,0.590424,0.416838
358633.000000,297.115173,0.544628,0.568839
310911.000000,297.990356,0.544628,0.724936
263600.000000,298.746887,0.423622,0.514093
214083.000000,299.619324,0.423622,0.672394
160238.000000,300.237396,0.262477,0.353526
105474.000000,300.036163,0.262477,0.171864
52647.000000,299.966858,0.286168,0.383223
2794.000000,300.377441,0.286168,0.066276
2050550.000000,299.994659,0.238858,0.243939
1999335.000000,301.138123,0.238858,0.296754
1947797.000000,300.792999,0.184432,0.079537
1899233.000000,300.968048,0.184432,0.194434
1852784.000000,300.919891,0.193544,0.215460
1807446.000000,300.890106,0.193544,0.345636
1759843.000000,300.373138,0.114339,0.169293
1708790.000000,301.739929,0.114339,0.098354
1657292.000000,299.920776,0.189681,0.264911
1605689.000000,299.946808,0.189681,0.130937
1555265.000000,297.485718,0.478161,-0.085857
1504844.000000,297.938812,0.478161,0.180961
1453258.000000,297.623413,0.455778,0.435631
1403472.000000,297.696594,0.455778,0.207371
1355130.000000,297.867432,0.472818,0.256301
1307341.000000,298.674622,0.472818,0.423594
1257092.000000,299.037048,0.385324,0.318323
1203985.000000,299.297791,0.385324,0.130651
1149655.000000,299.516632,0.299324,0.357485
1098094.000000,299.987366,0.299324,0.404664
1048993.000000,299.679901,0.240184,0.211681
999781.000000,300.609406,0.240184,0.292489
949533.000000,299.683350,0.278139,0.019025
897844.000000,299.913300,0.278139,0.332143
849696.000000,299.754669,0.269435,0.256809
803690.000000,301.092773,0.269435,0.270741
758895.000000,300.158813,0.167431,0.221774
712248.000000,300.451904,0.167431,0.194417
662452.000000,300.899963,0.142755,0.112964
611180.000000,300.619659,0.142755,0.231534
560236.000000,298.886780,0.323422,0.186666
510351.000000,297.589996,0.323422,0.347202
459960.000000,296.928253,0.545653,0.501023
408599.000000,298.110657,0.545653,0.477062
357482.000000,297.856171,0.445436,0.509027
309782.000000,298.613220,0.445436,0.501976
262520.000000,298.592621,0.414778,0.451898
213039.000000,298.908508,0.414778,0.369605
159571.000000,298.495514,0.434298,0.309125
104861.000000,298.805420,0.434298,0.410947
52134.000000,299.026489,0.395410,0.474224
2410.000000,299.606354,0.395410,0.394971
2050148.000000,299.610107,0.287561,0.342668
1998902.000000,300.979919,0.287561,0.407504
1947303.000000,300.883850,0.166022,0.233304
1898672.000000,301.314362,0.166022,0.242786
1852128.000000,301.440247,0.105461,0.251934
1806814.000000,301.331604,0.105461,0.043490
1759145.000000,300.760651,0.070075,0.111106
1708133.000000,301.811371,0.070075,0.216505
1656531.000000,300.133362,0.158522,0.150584
1605213.000000,299.060242,0.158522,0.091883
1554666.000000,297.080109,0.517723,0.158301
1504267.000000,297.582336,0.517723,0.354470
1452734.000000,297.292816,0.504025,0.440329
1403057.000000,297.402161,0.504025,0.630868
1354817.000000,297.423035,0.508605,0.454802
1306962.000000,298.583618,0.508605,0.460524
1256616.000000,299.089508,0.384666,0.394642
1203277.000000,299.930084,0.384666,0.374461
1148991.000000,299.797089,0.278938,0.329358
1097428.000000,300.478058,0.278938,0.557787
1048477.000000,299.629761,0.256063,0.059862
999289.000000,300.458038,0.256063,0.244926
948583.000000,300.848450,0.196262,-0.066000
896700.000000,301.318787,0.196262,0.309896
848725.000000,299.995331,0.222676,0.196576
803024.000000,300.258606,0.222676,0.501416
758274.000000,299.283325,0.257688,0.185677
711637.000000,299.832977,0.257688,0.202011
662062.000000,299.650513,0.277542,-0.008546
610962.000000,299.281464,0.277542,0.509386
560121.000000,297.637543,0.427013,0.340077
510004.000000,297.448181,0.427013,0.148156
459608.000000,296.913300,0.574149,0.491327
408562.000000,297.393066,0.574149,0.488869
357512.000000,297.224792,0.538884,0.489924
309802.000000,298.285950,0.538884,0.652766
262404.000000,298.898804,0.391746,0.495651
212591.000000,300.060852,0.391746,0.646924
158698.000000,300.096344,0.267876,0.021340
103994.000000,299.923767,0.267876,0.286620
51251.000000,299.869751,0.287932,0.193692
1376.000000,300.888000,0.287932,0.367211
2049217.000000,299.945740,0.226340,0.287062
1997877.000000,301.270264,0.226340,0.162065
1946428.000000,300.354553,0.209562,0.222091
1897815.000000,300.911285,0.209562,0.176063
1851352.000000,300.869446,0.152531,0.088289
1806001.000000,301.167664,0.152531,0.259939
1758334.000000,300.545166,0.102327,0.191376
1707254.000000,301.855591,0.102327,0.194673
1655574.000000,300.262970,0.144093,0.246819
1604067.000000,299.527130,0.144093,0.142153
1553434.000000,297.490387,0.474830,0.071870
1502856.000000,298.285553,0.474830,0.345165
1451429.000000,297.517670,0.465453,0.387333
1401837.000000,297.630249,0.465453,0.488332
1353757.000000,297.229736,0.517759,0.299550
1305793.000000,298.615112,0.517759,0.471794
1255348.000000,298.745422,0.382864,0.556922
1201863.000000,299.766266,0.382864,0.405668
1147555.000000,299.601105,0.258593,0.376237
1096227.000000,300.156342,0.258593,0.643046
1047275.000000,299.486847,0.243691,0.218433
997975.000000,300.801239,0.243691,0.220559
947493.000000,300.056183,0.220522,0.262234
895678.000000,300.519531,0.220522,0.093304
847539.000000,299.882538,0.246675,0.200903
801758.000000,300.686798,0.246675,0.412933
757137.000000,299.275665,0.249934,0.325149
710467.000000,300.010712,0.249934,0.261696
660754.000000,299.859741,0.208437,0.107307
609440.000000,300.001678,0.208437,0.405516
558440.000000,298.160980,0.388550,0.244268
508130.000000,298.248169,0.388550,0.367630
457791.000000,296.942322,0.531467,0.227741
406829.000000,297.345459,0.531467,0.421928
356151.000000,296.540710,0.597923,0.374191
308666.000000,297.268860,0.597923,0.732964
261257.000000,297.904877,0.468914,0.489946
211230.000000,299.652283,0.468914,0.358590
157119.000000,299.863342,0.278721,0.436884
102337.000000,300.169006,0.278721,0.325585
49582.000000,300.472778,0.214851,0.516040
159.000000,300.489807,0.214851,0.309724
2047936.000000,299.751587,0.230191,0.194510
1996383.000000,301.589020,0.230191,0.412896
1944854.000000,300.577820,0.164311,0.232516
1896397.000000,300.691895,0.164311,0.135517
1850121.000000,300.180176,0.232533,0.022154
1804828.000000,300.674408,0.232533,0.331213
1757291.000000,299.740967,0.197178,0.284952
1706464.000000,300.561676,0.197178,0.189977
1654901.000000,299.004211,0.280672,0.198788
1603374.000000,298.739838,0.280672,0.371217
1552649.000000,297.240723,0.500397,0.541288
1502196.000000,297.868591,0.500397,0.382419
1450769.000000,297.378082,0.501090,0.436234
1401040.000000,298.279205,0.501090,0.393811
1352955.000000,297.914185,0.449039,0.280776
1304968.000000,299.028534,0.449039,0.443540
1254428.000000,298.861908,0.339152,0.314711
1200912.000000,299.640869,0.339152,0.488677
1146598.000000,299.478943,0.302019,0.312765
1095332.000000,300.208496,0.302019,0.317958
1046474.000000,299.358795,0.269947,0.332108
997191.000000,300.681976,0.269947,0.251492
946726.000000,299.770264,0.262917,0.299937
894898.000000,300.347839,0.262917,0.361714
846748.000000,299.761230,0.260964,0.233335
801068.000000,300.363800,0.260964,0.161822
756455.000000,299.047943,0.299801,0.207893
709733.000000,300.110046,0.299801,0.323919
659934.000000,300.061188,0.188525,0.268191
608496.000000,300.452576,0.188525,0.274552
557385.000000,298.526581,0.358375,0.256503
507226.000000,297.982178,0.358375,0.351763
456699.000000,297.132843,0.528138,0.285799
405613.000000,297.911316,0.528138,0.474731
354946.000000,297.271606,0.514993,0.527166
307377.000000,298.258362,0.514993,0.569536
259810.000000,298.742004,0.403524,0.482470
209728.000000,299.796692,0.403524,0.287355
155579.000000,299.427795,0.309593,0.330533
100810.000000,299.922882,0.309593,0.272093
48374.000000,299.585327,0.276402,0.198653
2096247.000000,299.771729,0.276402,0.322274
2046716.000000,299.805237,0.270980,0.272396
1995206.000000,301.340271,0.270980,0.343792
1943480.000000,300.940460,0.119985,0.185001
1894807.000000,301.722046,0.119985,0.182317
1848459.000000,301.156952,0.117667,0.050833
1803247.000000,301.102661,0.117667,0.198797
1755511.000000,300.497559,0.148969,0.194583
1704632.000000,301.095520,0.148969,0.254762
1652889.000000,299.622772,0.189940,0.060822
1601248.000000,299.059937,0.189940,0.183411
1550494.000000,297.173248,0.502558,0.275451
1499957.000000,297.754028,0.502558,0.380301
1448590.000000,297.220001,0.497503,0.466075
1399066.000000,298.046112,0.497503,0.508970
1351128.000000,297.671173,0.462657,0.325568
1302939.000000,299.209045,0.462657,0.597152
1252028.000000,299.163971,0.312545,0.159792
1198289.000000,299.698578,0.312545,0.416023
1144032.000000,299.271667,0.300989,0.282008
1092938.000000,300.232971,0.300989,0.420568
1044266.000000,299.317780,0.277644,0.139740
995122.000000,300.172485,0.277644,0.355893
944336.000000,300.015961,0.187517,0.097921
892155.000000,301.453461,0.187517,0.239296
844061.000000,300.132477,0.223841,0.201281
798308.000000,301.009399,0.223841,0.299954
753595.000000,299.738190,0.272492,0.054938
707222.000000,299.597260,0.272492,0.179667
657457.000000,299.318695,0.245139,0.252035
606051.000000,299.636749,0.245139,0.395367
554773.000000,297.975586,0.432361,0.371525
504563.000000,297.551422,0.432361,0.370314
453958.000000,296.696655,0.593293,0.177202
402884.000000,297.740356,0.593293,0.625424
352548.000000,297.312317,0.535283,0.549520
305146.000000,298.257660,0.535283,0.634838
257399.000000,298.843170,0.393574,0.495828
206880.000000,299.984406,0.393574,0.332687
152326.000000,299.610840,0.266373,0.387690
97543.000000,300.143341,0.266373,0.325518
45424.000000,299.593140,0.278149,0.661388
2093474.000000,299.964142,0.278149,0.417943
2043889.000000,300.123108,0.228504,0.268825
1992429.000000,300.625763,0.228504,0.507587
1940584.000000,300.701355,0.146903,0.217505
1891901.000000,301.430084,0.146903,0.194056
1845678.000000,300.772095,0.175779,0.317325
1800439.000000,300.934326,0.175779,0.245669
1752585.000000,300.603577,0.169521,0.159739
1701876.000000,300.652100,0.169521,0.172994
1649968.000000,299.620361,0.217020,0.126490
1598187.000000,298.756409,0.217020,0.329564
1547124.000000,297.832947,0.475192,0.250429
1496358.000000,298.149353,0.475192,0.431769
1444985.000000,298.001801,0.459182,0.418592
1395645.000000,298.685455,0.459182,0.452849
1348001.000000,298.094696,0.416862,0.375365
1299716.000000,299.124481,0.416862,0.509391
1248440.000000,298.967194,0.359496,0.337297
1194380.000000,299.005157,0.359496,0.324447
1140284.000000,298.480011,0.387526,0.397155
1089456.000000,299.742401,0.387526,0.431415
1040957.000000,299.311218,0.308509,0.406268
991892.000000,299.922241,0.308509,0.383946
940856.000000,300.355438,0.209048,0.258107
888859.000000,301.139862,0.209048,0.520433
840484.000000,300.941345,0.192568,0.415738
794811.000000,301.159607,0.192568,0.398630
749896.000000,300.541565,0.239114,0.103378
703447.000000,300.245575,0.239114,0.117308
653741.000000,299.522003,0.216282,0.312615
602145.000000,299.744080,0.216282,0.397323
550564.000000,298.641632,0.426894,0.241575
499946.000000,298.269989,0.426894,0.677469
449022.000000,297.586304,0.542737,0.401573
397991.000000,297.662506,0.542737,0.542957
348265.000000,297.611694,0.543431,0.573313
301173.000000,298.036469,0.543431,0.625219
253206.000000,298.974823,0.384119,0.638430
201973.000000,299.950806,0.384119,0.527039
146833.000000,299.836090,0.292486,0.274594
91966.000000,300.217743,0.292486,0.241509
40317.000000,299.758636,0.298706,0.595736
2088663.000000,300.018738,0.298706,0.376369
2039344.000000,299.765503,0.273850,0.379457
1987461.000000,300.881561,0.273850,0.117497
1935616.000000,301.276611,0.161176,0.240910
1886865.000000,301.670319,0.161176,0.105736
1840368.000000,302.230927,0.078772,-0.063885
1795054.000000,301.417297,0.078772,0.015284
1747223.000000,300.721802,0.197851,0.124024
1696451.000000,300.494720,0.197851,0.064543
1644586.000000,299.612671,0.276515,0.258148
1592327.000000,299.174286,0.276515,0.203301
1541215.000000,298.381226,0.492153,0.048268
1490087.000000,298.253845,0.492153,0.468106
1438933.000000,298.238678,0.543092,0.586681
1390031.000000,298.400635,0.543092,0.537581
1342865.000000,298.248932,0.476961,0.511442
1294223.000000,299.504578,0.476961,0.287499
1242017.000000,300.458191,0.311850,0.566688
1186975.000000,300.695068,0.311850,0.291395
1132541.000000,301.075592,0.261771,0.363031
1082159.000000,300.814117,0.261771,0.435544
1033984.000000,300.646484,0.280455,0.286437
984983.000000,300.106049,0.280455,0.206971
933360.000000,301.683746,0.186948,0.253358
881605.000000,301.680481,0.186948,0.095656
833046.000000,302.477020,0.147173,0.194253
787424.000000,301.372955,0.147173,-0.074047
742382.000000,300.812592,0.256883,0.178145
695732.000000,299.852051,0.256883,0.135496
646006.000000,299.705719,0.334110,0.452234
594565.000000,298.830841,0.334110,0.208836
542819.000000,299.028381,0.469896,0.533950
491908.000000,298.152313,0.469896,0.374812
440350.000000,298.784698,0.562476,0.370397
388895.000000,298.148041,0.562476,0.492443
340243.000000,298.689819,0.555151,0.706988
293581.000000,298.588654,0.555151,0.595636
245442.000000,299.929932,0.366262,0.539813
193063.000000,300.700836,0.366262,0.343969
137106.000000,301.514771,0.280973,0.325580
82174.000000,300.903625,0.280973,0.241742
30968.000000,301.261414,0.285375,0.314694
2079626.000000,300.331055,0.285375,0.222131
2030292.000000,300.871826,0.271525,0.305969
1978307.000000,300.954773,0.271525,0.161659
1926931.000000,302.141510,0.132653,0.188530
1878107.000000,302.643127,0.132653,0.263202
1831621.000000,303.430267,0.023425,0.176864
1785754.000000,301.805115,0.023425,0.018896
1737204.000000,301.762970,0.149079,0.059674
1686439.000000,300.767212,0.149079,0.037275
1634818.000000,300.006714,0.300715,0.140576
1582692.000000,298.755554,0.300715,0.237495
1531391.000000,299.400085,0.440653,0.259327
1479722.000000,298.722046,0.440653,0.378315
1428553.000000,299.204895,0.479676,0.430526
1380108.000000,298.285065,0.479676,0.598871
1333456.000000,298.685547,0.540183,0.482873
1284940.000000,298.588806,0.540183,0.512115
1232375.000000,299.644012,0.401662,0.479664
1177124.000000,299.367737,0.401662,0.521876
1122990.000000,300.573608,0.351876,0.625568
1073037.000000,299.947968,0.351876,0.328695
1024890.000000,300.432709,0.394143,0.278848
975936.000000,299.987915,0.394143,0.184077
924345.000000,300.873016,0.283190,0.145380
873646.000000,301.243195,0.283190,0.472332
825375.000000,302.630310,0.078237,0.299629
779615.000000,302.472290,0.078237,-0.025437
733860.000000,302.335480,0.145072,0.096279
686258.000000,302.105774,0.145072,0.024783
635987.000000,301.628021,0.159031,0.142454
584963.000000,300.160675,0.159031,0.194418
533610.000000,299.621429,0.344680,0.268516
482731.000000,298.710236,0.344680,0.282150
431065.000000,298.274872,0.512710,0.379964
379036.000000,298.205780,0.512710,0.471179
331373.000000,297.771179,0.628032,0.521372
285158.000000,297.627869,0.628032,0.685236
236880.000000,299.695129,0.455292,0.639417
184234.000000,300.356781,0.455292,0.520520
127816.000000,301.757599,0.158082,0.377805
73238.000000,301.559662,0.158082,0.226941
22148.000000,301.939880,0.145166,0.227420
2070617.000000,301.307343,0.145166,0.193905
2020926.000000,301.344452,0.202383,0.101232
1969211.000000,301.458252,0.202383,0.129218
1918996.000000,301.136993,0.156856,0.170722
1870955.000000,301.581909,0.156856,0.088374
1824752.000000,301.639099,0.094232,0.029707
1778086.000000,301.647522,0.094232,0.165208
1728729.000000,301.336121,0.202598,0.187776
1678043.000000,300.487671,0.202598,0.199758
1626756.000000,299.256378,0.339008,0.174914
1575183.000000,298.792694,0.339008,0.246180
1524339.000000,298.369751,0.427816,0.312316
1472371.000000,298.758850,0.427816,0.453076
1421380.000000,298.611115,0.442800,0.411566
1372813.000000,298.874634,0.442800,0.410919
1326027.000000,298.886932,0.481745,0.446184
1277376.000000,299.363159,0.481745,0.326511
1224678.000000,299.927673,0.324392,0.308743
1169429.000000,300.620789,0.324392,0.406014
1115908.000000,300.464935,0.235391,0.426023
1065860.000000,300.960632,0.235391,0.583629
1017438.000000,300.690491,0.255248,0.202195
968030.000000,301.055389,0.255248,0.281756
916134.000000,301.445099,0.174354,0.256211
866800.000000,301.213593,0.174354,0.291758
819424.000000,301.209808,0.108501,0.271594
773691.000000,302.327148,0.108501,0.348416
727613.000000,301.228149,0.165274,0.134179
679741.000000,300.340576,0.165274,0.138857
629450.000000,299.095764,0.391772,0.254312
578952.000000,298.317535,0.391772,0.378986
528252.000000,297.406128,0.553387,0.465884
477615.000000,297.600830,0.553387,0.518019
425862.000000,297.681671,0.515324,0.545639
373651.000000,298.570557,0.515324,0.453496
326032.000000,297.835632,0.545605,0.422508
279634.000000,298.646637,0.545605,0.526328
231460.000000,299.243866,0.460611,0.463599
178827.000000,300.176300,0.460611,0.483531
122891.000000,300.248566,0.292495,0.398442
68654.000000,300.896362,0.292495,0.196467
17658.000000,301.130920,0.192886,-0.005590
2065981.000000,301.151093,0.192886,0.236928
2016037.000000,300.908478,0.243149,0.433109
1964498.000000,301.384064,0.243149,0.207925
1914798.000000,300.813690,0.227345,0.280823
1867008.000000,302.286255,0.227345,0.345268
1821077.000000,301.366943,0.077062,0.482881
1773853.000000,302.549316,0.077062,0.135704
1724105.000000,301.557251,0.174122,0.184768
1673219.000000,300.978821,0.174122,0.179264
1622093.000000,299.041656,0.369275,0.228384
1570851.000000,299.015076,0.369275,0.239337
1520236.000000,298.048126,0.469853,0.406066
1468316.000000,298.540009,0.469853,0.443793
1417501.000000,297.952789,0.495026,0.539488
1368952.000000,298.598602,0.495026,0.469185
1321708.000000,299.277405,0.484882,0.464606
1272780.000000,300.486206,0.484882,0.220359
1220208.000000,299.901398,0.322874,0.501134
1165243.000000,300.892853,0.322874,0.331200
1112040.000000,300.241638,0.241198,0.397173
1062046.000000,301.245911,0.241198,0.254889
1013466.000000,300.399414,0.276800,0.319314
963816.000000,300.959869,0.276800,0.231725
912047.000000,300.616852,0.295674,0.372754
863166.000000,301.077057,0.295674,0.295926
816182.000000,300.839417,0.177751,0.502240
770770.000000,301.427826,0.177751,0.301903
724176.000000,301.554565,0.171579,0.250677
675542.000000,301.975708,0.171579,0.237610
624824.000000,300.424957,0.257899,0.268245
574251.000000,299.946686,0.257899,0.237618
523849.000000,298.086639,0.487659,0.560346
473297.000000,298.380890,0.487659,0.284441
421592.000000,297.991730,0.493050,0.519415
369411.000000,298.765167,0.493050,0.359521
321631.000000,298.185028,0.518023,0.631391
274996.000000,299.208435,0.518023,0.455079
226548.000000,299.401550,0.426778,0.482130
173779.000000,300.439636,0.426778,0.352262
118177.000000,299.933014,0.305822,0.448483
64234.000000,300.929260,0.305822,0.223065
13384.000000,300.977173,0.183337,0.318916
2061384.000000,301.445251,0.183337,0.191407
2011165.000000,300.871735,0.233500,0.269508
1959582.000000,301.761505,0.233500,0.022444
1910359.000000,300.860413,0.234773,0.257334
1863162.000000,301.585602,0.234773,0.138986
1817255.000000,301.212219,0.127899,0.201453
1769811.000000,302.161163,0.127899,0.135154
