raw21,omega_pll_rad_s,Iq_ref,dbg_iq_a
241403.000000,19.321405,0.138892,0.137632
238236.000000,19.736923,0.126777,0.145910
234987.000000,19.586386,0.126777,0.146834
231664.000000,19.591667,0.126013,0.130996
228329.000000,19.414225,0.126013,0.092319
224946.000000,19.326090,0.128359,0.109195
221572.000000,19.228384,0.128359,0.000766
218290.000000,18.981590,0.130643,0.175928
215033.000000,18.742979,0.130643,0.103126
211822.000000,18.325050,0.136969,0.055169
208483.000000,18.378210,0.136969,0.032367
205370.000000,17.822660,0.139698,0.041359
202197.000000,17.744781,0.139698,0.060591
199062.000000,17.613379,0.146137,0.079829
195967.000000,17.610071,0.146137,0.063158
192969.000000,17.462801,0.145857,0.191340
189968.000000,17.434090,0.145857,0.275230
186967.000000,17.421579,0.146830,0.229354
183935.000000,17.526438,0.146830,0.293849
180758.000000,17.906111,0.146770,0.275431
177715.000000,17.576366,0.146770,0.029114
174604.000000,17.329866,0.147146,0.218538
171507.000000,17.010576,0.147146,0.170316
168414.000000,16.521378,0.151456,0.308370
165339.000000,15.927171,0.151456,0.144807
162343.000000,15.248899,0.163334,0.159021
159477.000000,14.386072,0.163334,0.210686
156659.000000,13.726833,0.179830,0.063742
153921.000000,13.237547,0.179830,0.127129
151305.000000,12.842814,0.190798,0.229952
148764.000000,12.576551,0.190798,0.090795
146258.000000,12.672978,0.196280,0.170337
143867.000000,12.581737,0.196280,0.140677
141547.000000,12.514664,0.197000,0.135640
139343.000000,12.202858,0.197000,0.256837
137145.000000,12.104902,0.200321,0.180026
135028.000000,11.841619,0.200321,0.185493
132893.000000,11.796864,0.204647,0.207674
130910.000000,11.434237,0.204647,0.169301
128799.000000,11.562987,0.207505,0.209719
126719.000000,11.472435,0.207505,0.181189
124677.000000,11.467007,0.207081,0.213349
122566.000000,11.709842,0.207081,0.190430
120484.000000,11.823668,0.204502,0.190554
118346.000000,12.010513,0.204502,0.191597
116146.000000,12.349031,0.201336,0.199554
113917.000000,12.537015,0.201336,0.202547
111636.000000,12.666109,0.195455,0.191411
109350.000000,12.729614,0.195455,0.205714
106926.000000,13.030909,0.192705,0.245247
104514.000000,12.959090,0.192705,0.241047
101995.000000,13.095716,0.192993,0.181083
99547.000000,12.967300,0.192993,0.224101
96995.000000,12.996598,0.192168,0.240052
94458.000000,12.995924,0.192168,0.271602
91936.000000,13.046857,0.191713,0.204327
89341.000000,13.296322,0.191713,0.239262
86820.000000,13.482183,0.190420,0.320853
84285.000000,13.855149,0.190420,0.279928
81767.000000,14.108319,0.183455,0.230336
79253.000000,14.511958,0.183455,0.233013
76649.000000,15.196662,0.174793,0.011790
74069.000000,15.704891,0.174793,0.349033
71417.000000,16.384624,0.162942,0.168920
68739.000000,16.961435,0.162942,0.437915
65975.000000,17.511276,0.150768,0.276731
63113.000000,17.955030,0.150768,0.080272
60014.000000,18.752975,0.140257,0.030205
56898.000000,18.965261,0.140257,0.381484
53720.000000,18.869202,0.132885,0.240196
50463.000000,18.822155,0.132885,0.186193
47186.000000,18.750910,0.133887,0.298917
43893.000000,18.688332,0.133887,-0.029816
40607.000000,18.818411,0.134671,-0.096411
37371.000000,18.881466,0.134671,0.073249
34219.000000,18.770256,0.133068,0.295002
31193.000000,18.346357,0.133068,0.261127
28157.000000,18.118483,0.139349,0.375649
25251.000000,17.793285,0.139349,0.080207
22328.000000,17.596851,0.144701,0.105834
19558.000000,17.112286,0.144701,0.068705
16860.000000,16.806019,0.151358,0.309631
14172.000000,16.792110,0.151358,0.252378
11516.000000,16.800348,0.153618,0.170258
8877.000000,16.839632,0.153618,0.428584
6237.000000,16.817940,0.152642,0.291389
3594.000000,16.829996,0.152642,0.151106
882.000000,16.995672,0.153328,0.135703
2095370.000000,16.834732,0.153328,0.161793
2092707.000000,16.516739,0.154413,0.211666
2089912.000000,16.644835,0.154413,0.229753
2087223.000000,16.303431,0.155569,0.201588
2084509.000000,16.062723,0.155569,0.151397
2081806.000000,15.967358,0.161445,0.191574
2079133.000000,15.804115,0.161445,0.211622
2076466.000000,15.662191,0.164155,0.216890
2073763.000000,15.734212,0.164155,0.244558
2071202.000000,15.470991,0.164369,0.203617
2068666.000000,15.227001,0.164369,0.172989
2066185.000000,15.020834,0.169637,0.203760
2063777.000000,14.694794,0.169637,0.190706
2061426.000000,14.347935,0.175979,0.213487
2059136.000000,13.996848,0.175979,0.231704
2056881.000000,13.782969,0.182589,0.213773
2054608.000000,13.589478,0.182589,0.205488
2052441.000000,13.148161,0.187478,0.197195
2050147.000000,13.472373,0.187478,0.318107
2047934.000000,13.528363,0.186820,0.219661
2045771.000000,13.467642,0.186820,0.216743
2043588.000000,13.572140,0.186140,0.270076
2041325.000000,13.890268,0.186140,0.148949
2039056.000000,14.132813,0.181859,0.302784
2036724.000000,14.396242,0.181859,0.172506
2034318.000000,14.751316,0.175831,-0.029358
2031822.000000,15.129019,0.175831,0.101768
2029274.000000,15.272825,0.167999,0.099923
2026777.000000,14.957355,0.167999,0.279965
2024270.000000,14.622421,0.173203,0.037023
2021789.000000,14.148106,0.173203,0.067098
2019270.000000,13.884468,0.181100,0.047376
2016790.000000,13.675714,0.181100,0.073949
2014342.000000,13.531119,0.185358,0.191683
2011899.000000,13.530201,0.185358,0.141526
2009471.000000,13.582802,0.186617,0.109056
2006957.000000,13.915570,0.186617,0.203504
2004500.000000,14.163383,0.182926,0.386548
2002039.000000,14.372869,0.182926,0.078293
1999695.000000,14.204332,0.178799,0.379265
1997230.000000,14.534796,0.178799,0.133475
1994838.000000,14.483638,0.176691,-0.047335
1992341.000000,14.766289,0.176691,0.264528
1989891.000000,14.873709,0.172962,-0.050981
1987316.000000,15.289339,0.172962,0.140514
1984696.000000,15.581715,0.168151,0.241903
1982005.000000,16.028955,0.168151,0.081976
1979180.000000,16.553423,0.159173,0.263455
1976309.000000,16.988895,0.159173,0.264463
1973403.000000,17.246185,0.151535,0.428632
1970408.000000,17.630419,0.151535,0.137601
1967471.000000,17.530800,0.145695,0.364077
1964552.000000,17.281237,0.145695,0.187344
1961548.000000,17.355541,0.149305,0.057597
1958695.000000,16.782969,0.149305,0.154594
1955807.000000,16.498562,0.152943,0.187160
1952995.000000,15.902954,0.152943,0.158085
1950058.000000,15.884792,0.160606,0.091091
1947438.000000,15.162464,0.160606,0.122489
1944817.000000,14.873552,0.172422,0.069766
1942330.000000,14.511617,0.172422,0.326787
1939808.000000,14.572363,0.174429,0.254961
1937309.000000,14.818943,0.174429,0.204017
1934847.000000,15.106740,0.171622,0.131414
1932464.000000,15.195452,0.171622,0.162279
1930076.000000,15.375435,0.168558,0.128367
1927709.000000,15.443245,0.168558,0.108547
1925374.000000,15.244347,0.166945,0.116815
1923021.000000,15.167459,0.166945,0.132481
1920656.000000,15.095598,0.170888,0.178522
1918303.000000,14.822369,0.170888,0.145061
1915864.000000,14.960535,0.171867,0.187131
1913500.000000,14.782583,0.171867,0.159097
1911157.000000,14.588543,0.174645,0.152027
1908815.000000,14.419505,0.174645,0.126775
1906299.000000,14.843958,0.175938,0.161905
1904027.000000,14.261988,0.175938,0.156563
1901694.000000,14.030371,0.179580,0.183291
1899375.000000,13.837134,0.179580,0.190034
1897160.000000,13.397142,0.184365,0.185264
1894915.000000,13.217037,0.184365,0.074482
1892756.000000,12.831039,0.190014,0.257606
1890614.000000,12.616556,0.190014,0.094529
1888498.000000,12.554150,0.195022,0.282485
1886441.000000,12.452112,0.195022,0.213219
1884393.000000,12.614676,0.196867,0.083142
1882324.000000,12.982346,0.196867,0.290110
1880341.000000,13.131952,0.191609,0.290697
1878367.000000,13.208493,0.191609,0.167475
1876449.000000,13.228741,0.189971,0.048942
1874488.000000,13.519705,0.189971,0.314120
1872468.000000,13.854753,0.185468,0.040260
1870465.000000,14.059481,0.185468,0.273929
1868496.000000,14.082388,0.181972,0.310006
1866462.000000,14.186170,0.181972,0.158602
1864372.000000,14.324211,0.179621,0.353275
1862257.000000,14.353606,0.179621,0.310697
1860093.000000,14.322565,0.178302,0.266652
1857784.000000,14.545232,0.178302,0.094571
1855549.000000,14.226051,0.177292,0.332230
1853313.000000,13.996344,0.177292,0.071485
1851073.000000,13.647660,0.182883,0.151392
1848832.000000,13.512224,0.182883,-0.149383
1846665.000000,13.265259,0.187146,0.153129
1844519.000000,13.103584,0.187146,0.051431
1842407.000000,13.025000,0.190154,0.160011
1840355.000000,12.936457,0.190154,0.157037
1838382.000000,12.693144,0.193095,0.189768
1836450.000000,12.559772,0.193095,-0.163427
1834520.000000,12.645717,0.194826,0.100524
1832588.000000,12.859304,0.194826,0.270327
1830726.000000,12.783895,0.193839,-0.010247
1828817.000000,12.963747,0.193839,0.262432
1826935.000000,13.013958,0.192627,0.181644
1825012.000000,13.233929,0.192627,-0.036695
1823001.000000,13.696814,0.187985,0.180940
1820912.000000,14.348351,0.187985,0.168866
1818788.000000,14.937342,0.176132,0.151692
1816603.000000,15.404350,0.176132,0.186007
1814355.000000,15.677807,0.167174,0.278297
1812011.000000,16.027157,0.167174,0.390409
1809576.000000,16.342403,0.160674,0.237480
1807068.000000,16.526068,0.160674,0.151693
1804489.000000,16.657827,0.155596,0.219555
1801864.000000,16.610123,0.155596,0.313940
1799191.000000,16.615875,0.156154,0.011388
1796527.000000,16.490250,0.156154,0.163341
1793773.000000,16.581005,0.156990,0.243733
1791132.000000,16.426491,0.156990,0.177810
1788465.000000,16.481678,0.157434,0.174036
1785848.000000,16.414595,0.157434,0.246742
1783123.000000,16.851452,0.157301,0.145239
1780430.000000,17.069553,0.157301,0.189842
1777763.000000,17.256142,0.148464,0.195037
1775089.000000,17.469145,0.148464,0.187386
1772546.000000,17.190626,0.148182,0.175556
1769899.000000,17.281473,0.148182,0.172588
1767273.000000,17.164917,0.148855,0.188741
1764629.000000,17.022812,0.148855,0.241814
1761942.000000,16.841068,0.150906,0.192854
1759263.000000,16.606857,0.150906,0.190047
1756525.000000,16.652704,0.155867,0.181775
1753535.000000,17.354666,0.155867,0.128543
1750591.000000,17.717651,0.148493,0.001722
1747736.000000,17.648441,0.148493,0.095393
1744859.000000,17.557745,0.145053,0.036116
1741899.000000,17.651852,0.145053,0.111839
1739033.000000,17.231859,0.146171,0.138992
1736099.000000,16.861555,0.146171,0.024994
1733174.000000,16.642069,0.152846,0.141902
1730420.000000,15.880105,0.152846,0.115792
1727650.000000,15.458461,0.161921,0.011948
1725087.000000,14.862093,0.161921,-0.019937
1722597.000000,14.385352,0.174480,0.013836
1720180.000000,14.085041,0.174480,0.079437
1717883.000000,13.710597,0.181811,0.218542
1715545.000000,13.606406,0.181811,0.059498
1713292.000000,13.496347,0.186196,0.045259
1711159.000000,13.137035,0.186196,0.330637
1709028.000000,12.906734,0.191242,0.201411
1706978.000000,12.548870,0.191242,0.113065
1704958.000000,12.259520,0.197734,0.339710
1702861.000000,12.336451,0.197734,-0.093922
1700843.000000,12.182984,0.201544,0.202569
1698712.000000,12.370467,0.201544,0.250454
1696593.000000,12.414268,0.198186,0.503894
1694402.000000,12.601793,0.198186,0.044880
1692257.000000,12.609278,0.196740,0.074415
1690054.000000,12.672821,0.196740,0.191958
1687834.000000,12.733397,0.194611,0.282155
1685615.000000,12.726088,0.194611,0.205445
1683443.000000,12.418653,0.195294,0.188853
1681266.000000,12.202630,0.195294,0.167581
1679088.000000,12.174524,0.199987,0.203250
1676974.000000,11.916199,0.199987,0.359157
1674900.000000,11.679609,0.202549,0.115872
1672844.000000,11.491178,0.202549,0.285697
1670785.000000,11.453407,0.207645,0.087071
1668745.000000,11.335275,0.207645,0.201759
1666728.000000,11.243903,0.208648,0.066302
1664748.000000,11.142947,0.208648,0.292225
1662692.000000,11.352831,0.209737,0.363976
1660684.000000,11.310210,0.209737,0.175780
1658669.000000,11.410599,0.208601,0.197214
1656631.000000,11.628454,0.208601,0.075537
1654593.000000,11.933287,0.205484,0.180053
1652521.000000,12.301716,0.205484,0.347659
1650444.000000,12.554214,0.198408,-0.025101
1648288.000000,13.019125,0.198408,0.306074
1646085.000000,13.500206,0.189962,0.162758
1643799.000000,14.041992,0.189962,0.173398
1641452.000000,14.570246,0.180790,0.202232
1639027.000000,14.944554,0.180790,0.167224
1636506.000000,15.255844,0.171468,0.095981
1633880.000000,15.431048,0.171468,0.177502
1631184.000000,15.682344,0.167782,0.144851
1628455.000000,15.718063,0.167782,0.147133
1625709.000000,15.553692,0.165540,0.181030
1622956.000000,15.469383,0.165540,0.162646
1620155.000000,15.572989,0.166379,0.156476
1617369.000000,15.681314,0.166379,0.154480
1614573.000000,15.883724,0.164899,0.189803
1611805.000000,15.806410,0.164899,0.132129
1609043.000000,15.875837,0.163104,0.161757
1606240.000000,16.077028,0.163104,0.166853
1603488.000000,15.926145,0.161569,0.155982
1600772.000000,15.766577,0.161569,0.215249
1597719.000000,16.561352,0.159285,0.184134
1594676.000000,17.228266,0.159285,0.069571
1591887.000000,16.939133,0.150891,0.238821
1589119.000000,16.672935,0.150891,0.098400
1586283.000000,16.878242,0.154226,0.412107
1583456.000000,17.119415,0.154226,0.151140
1580506.000000,17.726221,0.149639,0.271706
1577597.000000,17.983950,0.149639,0.155093
1574665.000000,18.084293,0.141268,0.193410
1571685.000000,18.237556,0.141268,0.011489
1568668.000000,18.290218,0.139981,-0.055088
1565682.000000,17.882380,0.139981,0.109021
1562672.000000,17.562782,0.143952,0.220468
1559696.000000,17.055443,0.143952,0.335839
1556765.000000,16.457409,0.153869,0.254453
1553902.000000,15.835923,0.153869,0.224337
1551103.000000,15.328716,0.165658,0.323848
1548378.000000,15.036505,0.165658,0.064692
1545789.000000,14.691603,0.172939,0.297535
1543287.000000,14.292145,0.172939,0.056405
1540888.000000,14.016110,0.180607,0.155504
1538622.000000,13.620928,0.180607,0.178635
1536395.000000,13.300137,0.185946,0.155984
1534260.000000,13.065685,0.185946,0.079562
1532191.000000,12.655758,0.192897,0.141353
1530156.000000,12.331248,0.192897,0.170033
1528154.000000,12.122290,0.200134,0.294683
1526168.000000,12.006639,0.200134,0.189836
1524185.000000,11.893200,0.201460,0.316559
1522185.000000,11.943151,0.201460,0.251466
1520126.000000,12.186941,0.201505,0.282298
1518103.000000,12.236046,0.201505,0.296751
1516025.000000,12.405639,0.199718,0.216765
1513932.000000,12.524111,0.199718,0.218391
1511787.000000,12.625823,0.197108,0.280603
1509663.000000,12.528002,0.197108,0.205831
1507481.000000,12.519179,0.197073,0.175110
1505327.000000,12.333389,0.197073,0.271538
1503117.000000,12.174965,0.199143,0.207147
1500907.000000,11.977584,0.199143,0.261868
1498727.000000,11.808528,0.202768,0.276499
1496545.000000,11.618589,0.202768,0.327016
1494362.000000,11.601185,0.206579,0.119111
1492197.000000,11.603723,0.206579,0.153180
1490064.000000,11.577351,0.207022,0.241591
1487903.000000,11.687305,0.207022,0.242474
1485771.000000,11.863195,0.204660,0.198683
1483586.000000,12.329502,0.204660,0.255835
1481376.000000,12.777919,0.198497,0.225829
1479178.000000,13.126650,0.198497,0.216997
1476938.000000,13.493953,0.189541,0.246830
1474609.000000,14.148218,0.189541,0.207062
1472093.000000,14.973881,0.174321,0.217102
1469666.000000,15.416685,0.174321,0.182162
1467225.000000,15.573170,0.168030,0.189192
1464527.000000,16.313831,0.168030,0.201205
1461837.000000,16.486801,0.158010,0.204340
1459034.000000,16.899628,0.158010,0.219974
1456160.000000,17.016888,0.152792,0.170107
1453216.000000,17.148663,0.152792,0.176078
1450154.000000,17.330742,0.150004,0.176032
1447039.000000,17.626995,0.150004,0.182205
1443865.000000,18.044474,0.144912,0.164457
1440687.000000,18.218998,0.144912,0.148230
1437491.000000,18.519039,0.138705,0.188842
1434367.000000,18.588047,0.138705,0.132329
1431262.000000,18.606850,0.135910,0.110804
1428215.000000,18.366825,0.135910,0.141517
1425151.000000,18.367138,0.139458,0.084956
1422206.000000,18.159855,0.139458,0.190014
1419358.000000,17.748184,0.142136,0.053803
1416515.000000,17.695936,0.142136,0.076136
1413692.000000,17.782524,0.144718,0.005832
1410911.000000,17.740854,0.144718,-0.081287
1408088.000000,17.896873,0.144908,0.029383
1405228.000000,18.043221,0.144908,-0.047496
1402461.000000,17.867435,0.142098,0.199792
1399724.000000,17.385956,0.142098,-0.089844
1396912.000000,17.178715,0.148987,0.041198
1394129.000000,16.791096,0.148987,0.138463
1391287.000000,16.735823,0.155272,0.133297
1388567.000000,16.259760,0.155272,0.098127
1385889.000000,15.848600,0.160908,0.537180
1383306.000000,15.425409,0.160908,-0.037312
1380784.000000,15.079592,0.168691,0.193450
1378270.000000,14.868426,0.168691,0.294061
1375884.000000,14.453248,0.174556,0.219462
1373573.000000,14.119494,0.174556,0.019913
1371328.000000,13.761078,0.181583,0.150178
1369185.000000,13.347722,0.181583,0.251453
1367131.000000,12.877443,0.189954,0.481013
1365148.000000,12.409798,0.189954,0.330054
1363240.000000,11.933984,0.199548,0.279688
1361423.000000,11.447853,0.199548,0.173046
1359623.000000,11.249168,0.207825,0.360881
1357890.000000,10.954325,0.207825,0.173165
1356199.000000,10.657812,0.213247,0.333688
1354532.000000,10.588778,0.213247,0.129156
1352932.000000,10.418289,0.216606,0.129438
1351318.000000,10.421597,0.216606,0.224417
1349712.000000,10.497137,0.217724,0.147814
1348160.000000,10.395870,0.217724,0.191870
1346594.000000,10.399933,0.218488,0.165778
1345035.000000,10.387999,0.218488,0.247395
1343432.000000,10.503824,0.217861,0.368862
1341764.000000,10.738804,0.217861,0.161012
1340081.000000,10.936711,0.215254,0.177882
1338359.000000,11.112404,0.215254,0.196386
1336586.000000,11.284132,0.210180,0.192015
1334813.000000,11.243166,0.210180,0.161826
1333040.000000,11.038071,0.210436,0.162253
1331248.000000,10.814037,0.210436,0.183142
1329484.000000,10.568682,0.215195,0.182279
1327701.000000,10.447007,0.215195,0.237344
1325920.000000,10.262070,0.217373,0.210788
1324131.000000,10.146871,0.217373,0.226755
1322340.000000,10.178863,0.220750,0.232590
1320579.000000,10.206671,0.220750,0.213380
1318778.000000,10.402096,0.219818,0.195767
1317010.000000,10.555021,0.219818,0.199403
1315193.000000,10.869328,0.216097,0.234778
1313374.000000,11.149109,0.216097,0.204484
1311541.000000,11.401525,0.210312,0.225494
1309644.000000,11.783145,0.210312,0.235607
1307731.000000,12.181498,0.202443,0.180360
1305754.000000,12.682308,0.202443,0.239434
1303747.000000,13.049734,0.194815,0.143994
1301674.000000,13.492078,0.194815,0.263102
1299468.000000,14.145285,0.186851,0.203339
1297227.000000,14.617678,0.186851,0.356395
1294812.000000,15.425103,0.173279,0.169652
1292300.000000,16.039270,0.173279,0.143256
1289620.000000,16.791931,0.159350,0.294721
1286756.000000,17.753773,0.159350,0.168190
1283804.000000,18.381573,0.143218,0.352484
1280701.000000,18.826324,0.143218,0.192431
1277433.000000,19.354012,0.134631,0.146228
1274204.000000,19.374784,0.134631,0.142408
1270818.000000,19.527868,0.125779,0.168684
1267445.000000,19.298651,0.125779,0.325986
1264098.000000,18.929609,0.131739,0.077171
1260897.000000,18.328272,0.131739,0.220505
1257705.000000,17.785929,0.140899,0.471063
1254561.000000,17.392090,0.140899,0.107938
1251442.000000,17.313087,0.149186,-0.087586
1248308.000000,17.634836,0.149186,0.411410
1245305.000000,17.541430,0.146187,-0.107267
1242328.000000,17.582180,0.146187,0.100413
1239291.000000,17.859985,0.143944,0.159871
1236343.000000,17.790306,0.143944,0.374897
1233418.000000,17.517256,0.146047,0.057076
1230439.000000,17.187452,0.146047,-0.100805
1227497.000000,16.849373,0.149876,0.079175
1224582.000000,16.448330,0.149876,0.078681
1221636.000000,16.115576,0.159227,0.080810
1218718.000000,15.857500,0.159227,0.140270
1215838.000000,15.577629,0.164441,0.169671
1212977.000000,15.376556,0.164441,0.218167
1210021.000000,15.397100,0.166120,0.144562
1207156.000000,14.983478,0.166120,0.149401
1204400.000000,14.513036,0.173906,0.152330
1201695.000000,13.993787,0.173906,0.163013
1199069.000000,13.418230,0.184301,0.129164
1196480.000000,13.032173,0.184301,-0.020703
1193972.000000,12.601354,0.193111,0.287099
1191554.000000,12.337500,0.193111,0.150418
1189197.000000,12.207950,0.199178,0.237126
1186842.000000,12.245742,0.199178,0.250772
1184554.000000,12.238484,0.201470,0.198948
1182276.000000,12.385332,0.201470,0.303862
1180040.000000,12.477798,0.197420,0.275525
1177908.000000,12.382896,0.197420,0.193302
1175739.000000,12.540792,0.199839,0.246523
1173594.000000,12.545650,0.199839,0.229250
1171363.000000,12.891214,0.197063,0.267129
1169168.000000,12.974995,0.197063,0.257888
1166938.000000,13.259396,0.191406,0.232277
1164722.000000,13.242010,0.191406,0.205629
1162407.000000,13.400701,0.190048,0.228160
1160111.000000,13.236054,0.190048,0.233717
1157669.000000,13.335523,0.190214,0.219126
1155284.000000,13.128880,0.190214,0.189107
1152806.000000,13.141070,0.192507,0.223029
1150223.000000,13.225680,0.192507,0.220714
1147680.000000,13.034493,0.191783,0.257513
1145208.000000,12.770163,0.191783,0.206909
1142609.000000,13.043505,0.191974,0.200608
1140135.000000,13.035851,0.191974,0.175952
1137674.000000,13.140756,0.191282,0.353169
1135235.000000,13.211964,0.191282,0.181361
1132807.000000,13.398667,0.189820,0.196876
1130392.000000,13.729649,0.189820,-0.070813
1128036.000000,13.830301,0.185405,0.346549
1125694.000000,13.904249,0.185405,0.124144
1123323.000000,14.101233,0.182911,0.004141
1120855.000000,14.550982,0.182911,0.129937
1118440.000000,14.908826,0.176980,0.001182
1116025.000000,15.070105,0.176980,0.203628
1113542.000000,15.431772,0.170912,0.331261
1110966.000000,15.982943,0.170912,0.050311
1108280.000000,16.667309,0.160129,0.200081
1105480.000000,17.418087,0.160129,0.377583
1102657.000000,17.831348,0.147172,0.387218
1099724.000000,18.070429,0.147172,0.187389
1096748.000000,18.196087,0.141563,0.162142
1093688.000000,18.131134,0.141563,0.333844
1090618.000000,18.037868,0.141563,0.065122
1087550.000000,17.749714,0.141563,0.110359
1084524.000000,17.507246,0.145907,0.004348
1081521.000000,17.279497,0.145907,0.071871
1078439.000000,17.573881,0.145632,0.155353
1075434.000000,17.917286,0.145632,0.186074
1072576.000000,17.824516,0.143418,0.164568
1069806.000000,17.567787,0.143418,0.132330
1067083.000000,17.338203,0.147613,0.172941
1064361.000000,17.515163,0.147613,-0.027297
1061719.000000,17.354319,0.146649,0.102648
1059101.000000,17.133034,0.146649,-0.004715
1056535.000000,16.688473,0.153055,0.156406
1053966.000000,16.321875,0.153055,0.128426
1051405.000000,16.109755,0.159948,0.187380
1048714.000000,16.335154,0.159948,0.223532
1046176.000000,15.880116,0.160601,0.176299
1043621.000000,15.728868,0.160601,0.148265
1041112.000000,15.535077,0.166022,0.139101
1038575.000000,15.507641,0.166022,0.082030
1036100.000000,15.277026,0.167885,0.123970
1033533.000000,15.401589,0.167885,0.089676
1031103.000000,15.046616,0.168903,0.084627
1028719.000000,14.585392,0.168903,0.122620
1026350.000000,14.194887,0.176887,0.111609
1024050.000000,13.625068,0.176887,0.110198
1021811.000000,13.079177,0.188083,0.139338
1019674.000000,12.621221,0.188083,0.155541
1017573.000000,12.222032,0.196558,0.186755
1015483.000000,12.052245,0.196558,0.187330
1013478.000000,11.870274,0.202774,0.189362
1011497.000000,11.757450,0.202774,0.198169
1009468.000000,11.945724,0.205648,0.202081
1007523.000000,11.913218,0.205648,0.185161
1005600.000000,11.937040,0.204898,0.254608
1003739.000000,11.775537,0.204898,0.177627
1001895.000000,11.582066,0.205311,0.250423
1000058.000000,11.515219,0.205311,0.207094
998165.000000,11.681391,0.207333,0.232670
996320.000000,11.646191,0.207333,0.174848
994423.000000,11.749681,0.205781,0.222930
992469.000000,11.987769,0.205781,0.101537
990463.000000,12.275331,0.203029,0.228040
988440.000000,12.456043,0.203029,0.207168
986304.000000,12.883919,0.195787,0.197501
984132.000000,13.203582,0.195787,0.334274
981893.000000,13.521086,0.189527,0.189219
979522.000000,14.033926,0.189527,0.181978
977130.000000,14.308619,0.180713,0.216351
974685.000000,14.586044,0.180713,0.081325
972252.000000,14.528521,0.177229,0.338411
969766.000000,14.537166,0.177229,0.079878
967310.000000,14.452114,0.178399,0.123610
964828.000000,14.379687,0.178399,0.362668
962331.000000,14.381807,0.178160,0.381711
959878.000000,14.212704,0.178160,0.156405
957470.000000,13.925865,0.182396,0.217689
954972.000000,14.091879,0.182396,0.042823
952550.000000,14.069188,0.181841,0.139984
950142.000000,14.075305,0.181841,0.200560
947640.000000,14.402005,0.179288,-0.150084
945250.000000,14.442771,0.179288,0.154404
942797.000000,14.754268,0.177657,0.111623
940150.000000,15.647995,0.177657,0.097214
937555.000000,15.968021,0.167082,0.022675
934673.000000,17.106197,0.167082,0.181037
931948.000000,17.135742,0.151472,0.193510
929053.000000,17.341230,0.151472,0.287014
925996.000000,17.656242,0.148148,0.079916
922845.000000,17.790731,0.148148,0.110434
919714.000000,17.799402,0.146310,0.073416
916616.000000,17.524902,0.146310,0.190103
913629.000000,17.016193,0.149402,0.052897
910637.000000,16.825764,0.149402,-0.156653
907636.000000,16.856344,0.156419,0.139564
904738.000000,16.865170,0.156419,0.186416
901874.000000,16.757986,0.154058,0.191550
899075.000000,16.545080,0.154058,0.190072
896339.000000,16.377762,0.157127,0.179882
893636.000000,16.214193,0.157127,0.281240
890963.000000,16.092859,0.159864,0.176978
888294.000000,16.133902,0.159864,0.157340
885689.000000,16.066319,0.162300,0.132590
883053.000000,16.290249,0.162300,0.151126
880449.000000,16.473269,0.159204,0.192079
877820.000000,16.803679,0.159204,0.104040
875145.000000,17.236786,0.152979,0.193771
872486.000000,17.386198,0.152979,0.182017
869666.000000,17.922108,0.148442,0.206431
866969.000000,17.808800,0.148442,0.165524
864215.000000,17.843727,0.144269,0.167173
861501.000000,17.456028,0.144269,0.182850
858741.000000,17.119059,0.148234,0.170421
856016.000000,16.558472,0.148234,0.169008
853293.000000,16.244717,0.158040,0.191861
850591.000000,15.860444,0.158040,0.177400
847949.000000,15.422326,0.164825,0.211274
845351.000000,15.144588,0.164825,0.179141
842827.000000,15.003135,0.171245,0.217614
840386.000000,14.870522,0.171245,0.143777
838014.000000,14.756574,0.173799,0.053039
835701.000000,14.678891,0.173799,0.118816
833473.000000,14.567434,0.176154,0.142902
831310.000000,14.466548,0.176154,0.080147
829223.000000,14.266814,0.178964,-0.128118
827166.000000,14.063934,0.178964,0.153783
825144.000000,13.803638,0.182657,0.070633
823148.000000,13.608848,0.182657,0.250627
821148.000000,13.612492,0.186006,-0.134549
819020.000000,14.219957,0.186006,0.181357
816966.000000,14.235175,0.180858,0.123814
814873.000000,14.343377,0.180858,0.107373
812720.000000,14.601484,0.178713,0.186694
810508.000000,14.847096,0.178713,0.269269
808369.000000,14.569041,0.174637,0.127458
806138.000000,14.494067,0.174637,0.094987
803846.000000,14.510459,0.177498,0.081620
801605.000000,14.191864,0.177498,0.185865
799330.000000,14.074569,0.180933,0.163003
797112.000000,13.774166,0.180933,0.094583
794954.000000,13.313669,0.185790,0.213770
792800.000000,13.066019,0.185790,0.296672
790693.000000,13.017908,0.191717,0.142481
788527.000000,13.352238,0.191717,0.448679
786522.000000,13.186918,0.189843,0.165022
784506.000000,13.274195,0.189843,0.045550
782574.000000,13.342887,0.189589,0.193521
780626.000000,13.471440,0.189589,0.124189
778687.000000,13.665213,0.186479,0.276486
776709.000000,14.067806,0.186479,0.220329
774708.000000,14.476463,0.181902,0.116383
772671.000000,14.794268,0.181902,0.284503
770541.000000,15.295890,0.173192,0.167686
768358.000000,15.687166,0.173192,0.076453
766081.000000,16.010149,0.163851,0.474675
763723.000000,16.119720,0.163851,0.447085
761278.000000,16.193916,0.161496,-0.000695
758638.000000,16.647152,0.161496,0.176739
755969.000000,16.869499,0.156122,0.071256
753337.000000,16.752975,0.156122,0.176858
750679.000000,16.707802,0.154685,0.139931
