raw21,omega_pll_rad_s,Iq_ref,dbg_iq_a
99367.000000,99.663475,0.230548,0.209370
80842.000000,98.892273,0.230548,0.108099
64588.000000,98.951591,0.235545,0.237289
47482.000000,98.842445,0.235545,0.417825
30031.000000,99.802963,0.227914,0.078783
13912.000000,99.482292,0.227914,0.113183
2095588.000000,99.285599,0.232915,0.153044
2079056.000000,99.158707,0.232915,0.281650
2062154.000000,100.383255,0.221874,0.229588
2046449.000000,98.473534,0.221874,0.189553
2030336.000000,99.090538,0.236365,0.379694
2012425.000000,99.749649,0.236365,0.151587
1995292.000000,99.814285,0.223585,0.245326
1978962.000000,98.715797,0.223585,0.366073
1961194.000000,100.813156,0.219099,0.272491
1943705.000000,99.862381,0.219099,0.241673
1927953.000000,99.503021,0.230484,0.234244
1912170.000000,99.454140,0.230484,0.129955
1895387.000000,100.378632,0.220766,0.290018
1879719.000000,99.168259,0.220766,0.457620
1865320.000000,99.233490,0.231741,0.177311
1849505.000000,99.407379,0.231741,0.299986
1833741.000000,99.860558,0.227740,0.326541
1819793.000000,98.462799,0.227740,0.083163
1804771.000000,99.345345,0.234336,0.256787
1788513.000000,99.306740,0.234336,0.291667
1772708.000000,100.506744,0.220460,0.283441
1757323.000000,99.108467,0.220460,0.220763
1740594.000000,100.012497,0.225998,0.499483
1722712.000000,101.061302,0.225998,0.344029
1706568.000000,99.931259,0.223770,0.279350
1690260.000000,98.735992,0.223770,0.327385
1671998.000000,100.673691,0.221303,0.405782
1655059.000000,98.693489,0.221303,0.207986
1638923.000000,98.438652,0.242001,0.222631
1621222.000000,98.984024,0.242001,0.171923
1603646.000000,99.252678,0.229787,0.371195
1586781.000000,98.544678,0.229787,0.346169
1570316.000000,99.365570,0.231856,0.180101
1552806.000000,99.088165,0.231856,0.026050
1535787.000000,99.268166,0.232725,0.061608
1519973.000000,98.414383,0.232725,0.113195
1502718.000000,99.281746,0.232525,0.228519
1484819.000000,98.493187,0.232525,0.241568
1468357.000000,99.012024,0.235095,0.247245
1451623.000000,98.575699,0.235095,0.172792
1433995.000000,99.493484,0.231648,0.290441
1417505.000000,99.391983,0.231648,0.395837
1401895.000000,99.555328,0.229097,0.253684
1385431.000000,99.427361,0.229097,0.004727
1368745.000000,100.854614,0.218592,0.278252
1353690.000000,99.030823,0.218592,0.180813
1338916.000000,98.804916,0.240100,0.259511
1321914.000000,100.042770,0.240100,0.191889
1305865.000000,99.657730,0.227381,0.132937
1290779.000000,98.136925,0.227381,0.319482
1273275.000000,100.849236,0.219192,-0.082960
1255055.000000,100.670586,0.219192,0.076917
1238031.000000,100.450699,0.221606,0.221672
1220551.000000,100.038521,0.221606,0.018691
1201388.000000,101.024323,0.213771,0.188687
1182921.000000,99.478882,0.213771,0.288687
1165806.000000,99.778824,0.231031,0.189627
1147558.000000,99.177444,0.231031,0.302135
1129035.000000,99.687813,0.228298,0.229787
1112888.000000,98.605980,0.228298,0.139375
1096425.000000,99.682281,0.229564,0.197050
1079080.000000,99.411049,0.229564,0.074897
1062874.000000,100.433685,0.223211,0.340326
1047624.000000,98.752190,0.223211,0.203231
1031374.000000,99.464890,0.232898,0.223531
1014393.000000,100.279282,0.232898,0.163110
998559.000000,99.560127,0.227704,0.202008
982927.000000,98.158897,0.227704,0.345977
965167.000000,100.670647,0.220831,0.200567
948089.000000,99.696869,0.220831,-0.052737
931680.000000,99.787643,0.230090,0.249732
913529.000000,100.630440,0.230090,-0.004359
896131.000000,100.926537,0.214381,0.165732
880445.000000,99.125702,0.214381,0.255625
864707.000000,100.385719,0.226134,0.200445
848162.000000,99.873528,0.226134,0.179899
832172.000000,100.205490,0.223442,0.285262
817977.000000,98.940384,0.223442,0.053460
802698.000000,99.938919,0.228086,0.149667
786788.000000,99.639046,0.228086,0.440327
772872.000000,98.967453,0.234499,0.158868
758416.000000,98.234642,0.234499,0.063299
742063.000000,99.908501,0.228606,0.213221
726651.000000,99.959587,0.228606,0.166112
711807.000000,99.432877,0.230508,0.250445
695714.000000,99.242897,0.230508,0.289878
678320.000000,101.308540,0.214059,0.167171
662074.000000,99.825348,0.214059,0.227203
646113.000000,99.269608,0.235071,0.169752
627831.000000,100.317543,0.235071,0.243603
610765.000000,100.080330,0.223190,0.301197
594857.000000,98.289169,0.223190,0.248171
577324.000000,100.206635,0.226163,0.247037
559493.000000,99.905197,0.226163,0.206047
542978.000000,99.542709,0.230970,0.249712
526426.000000,99.827858,0.230970,0.260373
508919.000000,100.603447,0.219524,0.201441
491725.000000,99.616066,0.219524,0.270690
475840.000000,99.306549,0.231635,0.179920
458548.000000,99.056915,0.231635,0.290354
440387.000000,99.698746,0.228980,0.256318
424215.000000,98.706833,0.228980,0.173115
407541.000000,99.481735,0.233716,0.200293
389047.000000,99.299187,0.233716,0.129903
371695.000000,100.505615,0.219807,0.136819
356347.000000,99.386543,0.219807,0.141010
340247.000000,100.186966,0.226279,0.257894
323462.000000,100.970711,0.226279,0.117754
308525.000000,99.777779,0.225667,0.226048
293733.000000,98.968071,0.225667,0.288528
276845.000000,101.263763,0.214874,0.232835
260856.000000,99.898087,0.214874,0.151529
245713.000000,99.510147,0.233311,0.234823
228383.000000,101.007576,0.233311,0.257439
210551.000000,101.051064,0.213805,0.172300
193274.000000,99.948387,0.213805,0.191125
175546.000000,101.137085,0.216737,0.260672
156128.000000,100.474297,0.216737,0.155414
137255.000000,100.500237,0.221614,0.230684
120035.000000,99.063530,0.221614,0.151936
101471.000000,100.024559,0.227102,0.216006
82602.000000,99.525490,0.227102,0.235113
66159.000000,99.508492,0.230770,0.253227
49165.000000,99.355637,0.230770,0.189798
31583.000000,100.228989,0.223961,0.256443
15268.000000,99.941376,0.223961,-0.032799
2096777.000000,100.121300,0.225741,0.289459
2080233.000000,99.866882,0.225741,0.288922
2063151.000000,101.197983,0.214035,0.218305
2047305.000000,99.295280,0.214035,0.181329
2031211.000000,99.605354,0.230659,0.248453
2013124.000000,100.540108,0.230659,0.376756
1995845.000000,100.586433,0.216631,0.316723
1979563.000000,98.951340,0.216631,0.388641
1961764.000000,101.033249,0.218102,0.223188
1944169.000000,100.177856,0.218102,0.215075
1928329.000000,99.752808,0.228085,0.270895
1912460.000000,99.877029,0.228085,0.159008
1895590.000000,100.892647,0.216157,0.137387
1879725.000000,100.091423,0.216157,0.155361
1865303.000000,99.933167,0.226319,0.131527
1849431.000000,100.006470,0.226319,0.287500
1833593.000000,100.451103,0.220703,0.078956
1819583.000000,98.986145,0.220703,0.196744
1804423.000000,99.941330,0.227773,0.237222
1788051.000000,99.965988,0.227773,0.223292
1772217.000000,101.023483,0.214666,0.202369
1756789.000000,99.333473,0.214666,0.143421
1739817.000000,100.637604,0.219647,0.151191
1721961.000000,101.316681,0.219647,0.449662
1705765.000000,100.252769,0.221190,0.468593
1689243.000000,99.335350,0.221190,0.317503
1670913.000000,101.110367,0.214920,-0.052448
1653973.000000,99.136597,0.214920,0.279033
1637687.000000,99.105782,0.235566,0.292397
1619733.000000,99.815193,0.235566,0.182713
1602182.000000,99.813797,0.225164,0.236910
1585283.000000,99.149391,0.225164,0.246062
1568635.000000,100.139580,0.225317,-0.019489
1550984.000000,99.573967,0.225317,0.249182
1534038.000000,99.985718,0.226933,0.307369
1518209.000000,98.732544,0.226933,0.195358
1500625.000000,99.592384,0.229510,0.146741
1482825.000000,98.827774,0.229510,0.231894
1466270.000000,99.698593,0.231484,0.211838
1449410.000000,98.812912,0.231484,0.269381
1431760.000000,100.007942,0.226282,0.275413
1415458.000000,99.537292,0.226282,-0.001241
1399755.000000,99.769394,0.228261,0.357865
1383068.000000,99.960838,0.228261,0.266952
1366409.000000,101.424873,0.210807,0.207001
1351551.000000,99.162445,0.210807,0.276478
1336307.000000,100.057304,0.228057,0.209393
1319134.000000,100.744507,0.228057,0.205557
1303370.000000,99.825470,0.224879,0.425642
1287935.000000,98.944939,0.224879,0.171358
1269976.000000,101.762924,0.209216,0.388808
1251961.000000,100.649300,0.209216,0.407059
1234937.000000,100.801994,0.217068,0.295844
1217087.000000,100.522858,0.217068,0.176246
1197770.000000,100.960884,0.214152,0.304719
1179595.000000,99.553192,0.214152,0.233113
1162409.000000,100.111130,0.224992,0.204226
1143764.000000,99.198891,0.224992,0.325074
1125549.000000,100.139549,0.224189,0.209931
1109572.000000,99.093155,0.224189,0.085963
1092780.000000,100.051468,0.225495,0.119466
1075523.000000,99.836853,0.225495,0.221646
1059545.000000,100.731964,0.217285,0.125113
1044035.000000,99.263130,0.217285,0.211790
1027389.000000,100.660286,0.220057,0.212300
1010640.000000,100.536064,0.220057,0.120140
995004.000000,99.388649,0.228671,0.215713
978878.000000,98.881706,0.228671,0.239442
960931.000000,101.062454,0.215034,0.175307
944350.000000,99.024986,0.215034,0.220976
927596.000000,99.745155,0.226848,0.113741
909365.000000,100.265808,0.226848,0.029654
892326.000000,100.334488,0.220198,0.304060
876804.000000,99.125725,0.220198,0.352199
860802.000000,100.592323,0.220510,0.203063
844108.000000,99.922302,0.220510,0.171152
828565.000000,100.464500,0.220685,0.173686
814403.000000,99.172104,0.220685,-0.039078
798606.000000,100.347153,0.223432,0.233327
783118.000000,99.704155,0.223432,0.173062
769387.000000,99.132439,0.234540,0.284719
754053.000000,99.438232,0.234540,0.221662
737941.000000,100.434113,0.220935,0.271346
722702.000000,100.240097,0.220935,0.164204
707767.000000,99.372200,0.231595,0.216234
691185.000000,99.665771,0.231595,0.257664
673905.000000,101.337997,0.211110,0.218178
658048.000000,98.905144,0.211110,0.233826
641425.000000,99.932022,0.227977,0.215655
623119.000000,100.341087,0.227977,0.236623
606633.000000,99.481445,0.228616,0.238903
590492.000000,98.244957,0.228616,0.220564
572659.000000,100.450272,0.221867,0.202422
555196.000000,99.086525,0.221867,0.203073
538922.000000,99.231178,0.233918,0.280564
522256.000000,99.517906,0.233918,0.190688
504626.000000,100.071426,0.224639,-0.001861
487820.000000,99.312271,0.224639,0.250751
471864.000000,99.466034,0.230943,0.013012
454051.000000,99.017502,0.230943,0.283289
436292.000000,99.775452,0.226627,0.240936
420363.000000,98.712769,0.226627,0.140285
403106.000000,99.684616,0.227967,0.405937
384455.000000,100.010109,0.227967,0.380690
367869.000000,100.545647,0.219614,0.141621
352497.000000,99.310028,0.219614,0.210403
336131.000000,100.402916,0.221628,0.532258
319680.000000,100.579079,0.221628,0.076780
305157.000000,98.974709,0.233449,0.145676
289927.000000,99.001373,0.233449,0.297026
272919.000000,101.210007,0.213818,0.207860
257476.000000,98.843811,0.213818,0.253473
242018.000000,99.656311,0.230581,0.216366
224324.000000,100.932297,0.230581,0.066914
206560.000000,100.810226,0.213532,0.186391
189559.000000,99.586281,0.213532,0.275447
171516.000000,100.905556,0.217582,0.348132
151950.000000,99.875763,0.217582,0.181453
133610.000000,99.818359,0.225587,0.219951
116403.000000,98.823265,0.225587,0.155465
97486.000000,99.692528,0.228392,0.193385
79078.000000,99.310371,0.228392,0.200009
62924.000000,99.249710,0.232988,0.447905
45665.000000,98.999413,0.232988,0.239185
28294.000000,99.933029,0.225701,0.180247
12271.000000,99.652069,0.225701,0.109152
2093871.000000,99.373512,0.230797,0.279872
2077209.000000,99.373955,0.230797,0.279580
2060379.000000,100.405296,0.220834,0.194104
2044697.000000,98.668343,0.220834,0.340037
2028357.000000,99.534286,0.233173,0.262911
2010290.000000,100.404030,0.233173,0.173941
1993493.000000,99.461609,0.228104,0.297112
1976949.000000,99.012115,0.228104,0.225794
1959042.000000,101.128693,0.215469,0.189517
1941788.000000,99.689331,0.215469,0.199707
1926077.000000,99.675011,0.228829,0.220399
1910192.000000,99.654419,0.228829,0.142396
1893256.000000,100.626015,0.218093,0.280508
1877811.000000,99.378258,0.218093,0.261809
1863393.000000,99.491257,0.230351,0.175475
1847450.000000,99.318916,0.230351,0.315945
1831914.000000,99.752113,0.227669,-0.013548
1817995.000000,98.522392,0.227669,-0.129317
1802689.000000,99.447159,0.230917,0.096160
1786407.000000,99.481606,0.230917,0.304022
1770675.000000,100.657600,0.218601,0.203082
1755096.000000,99.331810,0.218601,0.263094
1738031.000000,100.595947,0.219001,0.298118
1720248.000000,101.305183,0.219001,0.373729
1704215.000000,99.882721,0.223400,0.374697
1687520.000000,99.328171,0.223400,0.328833
1669137.000000,101.152542,0.214990,0.140634
1652478.000000,98.750267,0.214990,0.234855
1636129.000000,98.941238,0.237045,0.222884
1618239.000000,99.334702,0.237045,0.142245
1600693.000000,99.652077,0.227034,0.330024
1584118.000000,98.374077,0.227034,0.321782
1567389.000000,99.762047,0.228741,0.082963
1549760.000000,99.185829,0.228741,0.250969
1533011.000000,99.498337,0.230790,0.198661
1517142.000000,98.579651,0.230790,0.111019
1499462.000000,99.472511,0.230623,0.291092
1481755.000000,98.843399,0.230623,0.264218
1465371.000000,99.354050,0.234977,0.191116
1448419.000000,98.651283,0.234977,0.249832
1430838.000000,99.858803,0.227123,0.557980
1414612.000000,99.455803,0.227123,0.177484
1398878.000000,99.794830,0.229421,0.265588
1382247.000000,99.785873,0.229421,0.357001
1365726.000000,100.980339,0.215867,0.270743
1351031.000000,98.492981,0.215867,0.239362
1335854.000000,99.282097,0.235194,0.214182
1318638.000000,100.314781,0.235194,0.155335
1303009.000000,99.294357,0.230107,0.257746
1287630.000000,98.448097,0.230107,0.214349
1269704.000000,101.318893,0.213087,0.129871
1251778.000000,100.205498,0.213087,0.232567
1234822.000000,100.404770,0.221041,0.270746
1217034.000000,100.143623,0.221041,-0.117846
1197754.000000,100.679848,0.216881,0.247573
1179665.000000,99.176262,0.216881,0.303540
1162556.000000,99.706673,0.227957,0.235324
1143932.000000,98.953651,0.227957,0.220133
1125739.000000,99.936668,0.225728,0.202568
1109737.000000,99.027924,0.225728,-0.018576
1092975.000000,99.970673,0.225573,0.148740
1075819.000000,99.485931,0.225573,0.274934
1059847.000000,100.447929,0.220768,0.206012
1044410.000000,98.900543,0.220768,0.179927
1027785.000000,100.456604,0.226807,0.209325
1011044.000000,100.398895,0.226807,0.142950
995386.000000,99.433746,0.228145,0.199510
979419.000000,98.532272,0.228145,0.285435
961614.000000,100.530197,0.220558,0.158092
945006.000000,98.648476,0.220558,0.214715
928370.000000,99.352341,0.233020,0.217698
910230.000000,99.847038,0.233020,0.113331
893164.000000,100.027275,0.224027,0.235919
877686.000000,98.649590,0.224027,0.260223
861806.000000,100.170647,0.224369,0.220506
845147.000000,99.680672,0.224369,0.288719
829578.000000,100.049355,0.224802,0.296190
815491.000000,98.659836,0.224802,0.373742
799836.000000,100.032532,0.226188,0.142864
784156.000000,99.799026,0.226188,0.249779
770409.000000,99.235916,0.233810,0.142620
755485.000000,98.688721,0.233810,0.241647
739251.000000,100.098442,0.224144,0.278639
723967.000000,100.033897,0.224144,0.149302
709185.000000,99.018433,0.233819,0.291191
692788.000000,99.199554,0.233819,0.214383
675536.000000,100.881248,0.217078,-0.094322
659513.000000,99.035919,0.217078,0.191770
643289.000000,99.267975,0.233900,0.472569
624947.000000,100.031799,0.233900,0.210593
608279.000000,99.486542,0.229140,0.279011
592290.000000,97.998985,0.229140,0.287545
574590.000000,100.168701,0.225383,0.238345
557011.000000,99.183746,0.225383,0.236055
540727.000000,99.013947,0.235503,0.347150
524226.000000,99.123787,0.235503,-0.000600
506691.000000,99.885956,0.226354,0.223410
489730.000000,99.089928,0.226354,0.432157
473883.000000,99.091972,0.235196,0.227512
456413.000000,98.672646,0.235196,0.233603
438503.000000,99.371918,0.231953,0.260190
422520.000000,98.330948,0.231953,0.166801
405689.000000,99.156128,0.233100,0.283398
387119.000000,99.287201,0.233100,0.291477
370134.000000,100.252998,0.221704,0.207031
354850.000000,98.990585,0.221704,0.324340
338690.000000,99.981544,0.227318,0.237871
322181.000000,100.145790,0.227318,0.181045
307432.000000,98.960045,0.234379,0.144481
292553.000000,98.610954,0.234379,0.209238
275642.000000,100.978050,0.217882,0.251284
259908.000000,99.175583,0.217882,0.238135
244639.000000,99.497604,0.232463,0.327125
227240.000000,100.790939,0.232463,0.151622
209401.000000,101.040619,0.213806,0.421208
192296.000000,99.621643,0.213806,0.299215
174582.000000,100.669884,0.219645,0.226267
155095.000000,100.114723,0.219645,0.111346
136399.000000,100.119759,0.225512,0.315111
119231.000000,98.771034,0.225512,0.158247
100648.000000,99.728500,0.228742,0.145701
81825.000000,99.377754,0.228742,0.368589
65454.000000,99.476242,0.230431,0.177760
48422.000000,99.207596,0.230431,-0.020997
30895.000000,100.098930,0.224204,0.194187
14647.000000,99.823273,0.224204,0.228144
2096358.000000,99.400978,0.231304,0.095015
2079767.000000,99.449867,0.231304,0.242971
2062719.000000,100.906548,0.216520,0.209737
2046996.000000,98.797043,0.216520,0.216889
2030846.000000,99.449547,0.233031,0.332482
2012919.000000,100.050507,0.233031,0.180782
1995634.000000,100.371513,0.218198,0.205007
1979275.000000,99.139664,0.218198,0.273622
1961466.000000,101.209671,0.215682,0.107825
1943923.000000,100.182159,0.215682,0.089829
1928087.000000,99.868759,0.228127,0.290185
1912283.000000,99.714272,0.228127,0.181440
1895434.000000,100.658302,0.218230,0.342853
1879681.000000,99.582634,0.218230,0.281548
1865319.000000,99.355705,0.231471,0.311553
1849491.000000,99.520569,0.231471,0.269992
1833676.000000,100.063553,0.224932,0.140120
1819701.000000,98.657921,0.224932,0.066746
1804619.000000,99.568222,0.230862,0.122516
1788294.000000,99.615280,0.230862,0.322047
1772468.000000,100.789711,0.216844,0.233355
1757026.000000,99.349251,0.216844,0.223878
1740185.000000,100.358208,0.222919,0.260770
1722316.000000,101.192177,0.222919,0.241086
1706154.000000,100.074768,0.221217,0.440070
1689723.000000,99.045784,0.221217,0.245811
1671392.000000,100.997086,0.217254,0.012435
1654433.000000,99.061455,0.217254,0.194299
1638256.000000,98.787834,0.239120,0.246405
1620472.000000,99.260216,0.239120,0.144619
1602951.000000,99.323303,0.229786,0.275009
1586096.000000,98.577736,0.229786,0.479420
1569547.000000,99.555161,0.230557,0.180265
1551968.000000,99.190422,0.230557,0.329769
1535016.000000,99.436317,0.231481,-0.079154
1519172.000000,98.542252,0.231481,0.163283
1501786.000000,99.373245,0.231710,0.235519
1483942.000000,98.613167,0.231710,0.392830
1467545.000000,98.934494,0.234153,0.249474
1450678.000000,98.620132,0.234153,0.120238
1433034.000000,99.723145,0.229999,0.266342
1416653.000000,99.386154,0.229999,0.274995
1401048.000000,99.473793,0.229465,0.371545
1384436.000000,99.670044,0.229465,0.291126
1367814.000000,100.977631,0.216904,-0.005118
1352904.000000,98.790176,0.216904,-0.051929
1337958.000000,99.097969,0.237666,0.225086
1320965.000000,99.940376,0.237666,0.165876
1305031.000000,99.438080,0.229292,0.271861
1289882.000000,98.088089,0.229292,0.205344
1272246.000000,100.973824,0.218743,0.211225
1254247.000000,100.158936,0.218743,0.306502
1237290.000000,100.083786,0.224922,0.274487
1219706.000000,99.941559,0.224922,0.198793
1200570.000000,100.776329,0.217265,0.212596
1182221.000000,99.237289,0.217265,0.265167
1165111.000000,99.687614,0.229955,0.205822
1146739.000000,99.190659,0.229955,0.207041
1128297.000000,99.809395,0.228051,0.146127
1112127.000000,98.970818,0.228051,0.177009
1095610.000000,99.971832,0.227250,0.341020
1078333.000000,99.451378,0.227250,0.334682
1062159.000000,100.494949,0.222165,0.193041
1046785.000000,99.045723,0.222165,0.193907
1030289.000000,100.433838,0.226528,0.267716
1013435.000000,100.578918,0.226528,0.145623
997677.000000,99.610054,0.227361,0.215898
981883.000000,98.464241,0.227361,0.290704
964135.000000,100.638237,0.220453,-0.092942
947212.000000,99.299393,0.220453,0.245849
930693.000000,99.725204,0.230328,0.205054
912594.000000,100.231613,0.230328,0.069313
895253.000000,100.611275,0.218102,0.191171
879639.000000,98.922684,0.218102,0.249128
863833.000000,100.356514,0.224081,0.203928
847229.000000,99.866791,0.224081,0.228995
831344.000000,100.276176,0.224359,0.197856
817195.000000,98.924995,0.224359,0.182642
801849.000000,99.843666,0.227669,0.164507
785907.000000,99.960648,0.227669,0.334841
772050.000000,99.251328,0.232237,0.191344
757266.000000,99.128265,0.232237,0.120655
741000.000000,100.354630,0.222617,0.179158
725627.000000,100.186790,0.222617,0.103743
710763.000000,99.564529,0.229239,0.233329
694441.000000,99.717323,0.229239,0.260925
677048.000000,101.601837,0.210550,0.406077
660974.000000,99.519386,0.210550,0.216301
644898.000000,99.326370,0.235634,0.346031
626584.000000,100.122337,0.235634,0.210904
609668.000000,99.884087,0.224825,0.298609
593705.000000,98.250244,0.224825,0.354126
576057.000000,100.346603,0.224401,0.203907
558347.000000,99.629707,0.224401,0.242345
541883.000000,99.515282,0.229769,0.350509
525433.000000,99.426231,0.229769,0.091354
507902.000000,100.242516,0.222650,0.147732
490812.000000,99.340691,0.222650,0.382856
474873.000000,99.481743,0.231670,0.142063
457511.000000,98.997108,0.231670,0.293493
439431.000000,99.735497,0.229386,0.158398
423323.000000,98.764778,0.229386,0.168698
406557.000000,99.489319,0.230618,0.142415
387980.000000,99.515129,0.230618,0.059848
370830.000000,100.495872,0.219509,0.165976
355518.000000,99.225967,0.219509,0.310204
339379.000000,100.097710,0.226844,0.497661
322765.000000,100.438766,0.226844,0.147652
307924.000000,99.267036,0.230270,0.184973
293119.000000,98.610596,0.230270,0.232393
276217.000000,100.979134,0.217721,0.225832
260353.000000,99.460068,0.217721,0.356939
245207.000000,99.326584,0.234807,0.163476
227866.000000,100.750626,0.234807,0.169488
210013.000000,101.038574,0.216569,0.190810
192859.000000,99.677177,0.216569,0.386368
175184.000000,100.716797,0.218699,0.176441
155687.000000,100.321434,0.218699,0.224358
136987.000000,100.083687,0.224314,0.240586
119788.000000,98.772980,0.224314,0.164099
101255.000000,99.713882,0.228497,0.220807
82329.000000,99.542480,0.228497,0.420304
65926.000000,99.524002,0.230421,0.192990
48945.000000,99.271957,0.230421,-0.081788
31330.000000,100.328850,0.223492,-0.043575
15063.000000,99.945816,0.223492,0.189316
2096688.000000,99.813728,0.228323,0.263883
2080162.000000,99.622093,0.228323,0.330266
2063061.000000,101.146927,0.215269,0.239695
2047203.000000,99.337845,0.215269,0.137370
2031071.000000,99.761269,0.230716,0.125841
2013032.000000,100.550179,0.230716,0.242981
1995733.000000,100.677101,0.215326,0.096045
1979358.000000,99.340088,0.215326,0.230023
1961526.000000,101.359940,0.214104,0.206700
1943913.000000,100.455086,0.214104,0.366688
1928056.000000,100.079468,0.225742,0.226941
1912205.000000,99.971367,0.225742,0.165489
1895312.000000,100.941750,0.215469,0.233201
1879550.000000,99.805733,0.215469,0.300874
1865058.000000,99.980896,0.225251,0.162084
1849391.000000,99.324036,0.225251,0.126415
1833546.000000,100.030830,0.226079,0.433444
1819460.000000,99.051476,0.226079,0.228897
1804317.000000,99.905762,0.227319,0.253140
1787954.000000,99.924019,0.227319,0.317413
1772118.000000,101.041412,0.214276,0.252040
1756583.000000,99.704193,0.214276,0.181757
1739641.000000,100.774261,0.217809,0.487625
1721784.000000,101.418694,0.217809,-0.140149
1705619.000000,100.227150,0.220545,0.177375
1689113.000000,99.228546,0.220545,0.281812
1670722.000000,101.177788,0.214418,0.222455
1653817.000000,99.122826,0.214418,0.199337
1637537.000000,99.056442,0.235426,0.253962
1619669.000000,99.505676,0.235426,0.145173
1602119.000000,99.608788,0.227412,0.282041
1585222.000000,98.956024,0.227412,0.257368
1568536.000000,100.119843,0.225312,-0.006010
1550846.000000,99.648140,0.225312,0.184620
1533909.000000,100.056686,0.225959,0.182189
1518030.000000,98.938675,0.225959,0.125401
1500311.000000,100.058884,0.224722,0.269766
1482492.000000,99.296692,0.224722,0.302998
1466056.000000,99.631668,0.229300,0.207189
1449021.000000,99.118317,0.229300,0.246314
1431108.000000,101.009537,0.215929,0.239072
1414771.000000,100.454552,0.215929,0.358789
1399092.000000,100.129051,0.222844,0.217704
1382313.000000,100.323654,0.222844,0.257012
1365753.000000,101.332901,0.211443,0.255724
1350951.000000,98.949753,0.211443,0.320904
1335803.000000,99.358276,0.233911,0.249847
1318576.000000,100.281761,0.233911,0.160184
1302869.000000,99.436241,0.228824,0.235599
1287444.000000,98.604485,0.228824,0.278102
1269655.000000,100.925262,0.217561,0.205178
1251824.000000,99.673912,0.217561,0.202711
1234832.000000,100.146675,0.224354,0.349129
1217038.000000,99.997833,0.224354,0.176162
1197714.000000,100.721466,0.216508,0.150238
1179507.000000,99.630363,0.216508,0.271805
1162374.000000,100.120796,0.224650,0.218419
1143679.000000,99.377106,0.224650,0.197768
1125484.000000,100.260178,0.222598,0.490987
1109519.000000,99.142265,0.222598,0.085788
1092667.000000,100.203033,0.222985,0.144094
1075402.000000,99.969543,0.222985,0.346459
1059413.000000,100.873001,0.215895,0.268917
1043899.000000,99.308998,0.215895,0.288733
1027323.000000,100.433090,0.222109,0.212152
1010528.000000,100.524513,0.222109,0.147133
994896.000000,99.337112,0.229330,0.327918
978659.000000,99.152168,0.229330,0.235592
960727.000000,101.180023,0.213931,0.127329
944061.000000,99.379868,0.213931,0.538550
927161.000000,100.295906,0.221595,0.269262
908803.000000,101.007339,0.221595,-0.111183
891856.000000,100.651749,0.217321,0.142528
876314.000000,99.463440,0.217321,0.344858
860243.000000,100.913605,0.216787,0.190763
843498.000000,100.206558,0.216787,0.297636
827981.000000,100.752373,0.217674,0.180757
813794.000000,99.409340,0.217674,0.204692
797860.000000,100.671204,0.219097,0.505562
782315.000000,100.470482,0.219097,0.269500
768513.000000,99.924042,0.225925,0.203299
753047.000000,99.910736,0.225925,0.223406
736963.000000,100.684647,0.217918,0.260781
721728.000000,100.448570,0.217918,0.126252
706708.000000,99.411110,0.229053,0.188230
689895.000000,100.181664,0.229053,0.368524
672603.000000,101.664764,0.207871,0.171013
656766.000000,99.170708,0.207871,0.158952
640091.000000,99.771568,0.227253,0.491642
621730.000000,100.380905,0.227253,0.264573
605399.000000,99.231461,0.231213,0.265512
589092.000000,98.409904,0.231213,0.279594
571184.000000,100.561523,0.220485,0.186737
553696.000000,99.432053,0.220485,0.253763
537420.000000,99.698792,0.229321,0.271907
520678.000000,99.832901,0.229321,0.264840
503011.000000,100.149780,0.223782,0.201166
486296.000000,99.527229,0.223782,0.417759
470288.000000,99.545845,0.230304,0.202821
452344.000000,98.929474,0.230304,0.264613
434798.000000,99.539856,0.229206,0.165775
418925.000000,98.536743,0.229206,0.125975
401493.000000,99.454231,0.231084,0.306076
382959.000000,99.705780,0.231084,0.275948
366639.000000,100.160980,0.223413,0.202325
351293.000000,98.908531,0.223413,0.246832
334722.000000,100.655510,0.219813,0.237762
318453.000000,100.570824,0.219813,0.233821
304014.000000,98.846970,0.234392,0.282092
288646.000000,99.043915,0.234392,0.287155
271709.000000,100.985390,0.215533,0.156831
256357.000000,98.661407,0.215533,0.316581
240739.000000,99.848900,0.228974,0.249645
223017.000000,100.834267,0.228974,0.218169
205316.000000,100.566002,0.217685,0.242263
188430.000000,99.219147,0.217685,0.393694
170297.000000,100.614708,0.218943,0.249550
150712.000000,99.623466,0.218943,0.188584
132467.000000,99.795135,0.227430,0.221108
115229.000000,98.960220,0.227430,0.154812
96192.000000,99.791451,0.226739,0.306508
78004.000000,99.265549,0.226739,0.206397
61793.000000,99.531815,0.230518,0.280007
44410.000000,99.275543,0.230518,0.305842
26933.000000,100.710892,0.218639,-0.035416
10959.000000,100.316940,0.218639,0.140285
2092461.000000,99.801163,0.226227,0.317615
2075493.000000,100.439560,0.226227,0.277038
2058635.000000,101.358917,0.211652,0.187085
2043044.000000,99.093170,0.211652,0.277067
2026409.000000,100.071938,0.229599,0.312366
2008350.000000,100.582726,0.229599,0.202131
1991804.000000,98.938240,0.231977,0.212537
1975084.000000,98.970581,0.231977,0.181224
1957160.000000,100.901352,0.216599,0.186264
1940112.000000,99.256737,0.216599,0.223748
1924499.000000,99.347923,0.231388,0.239130
