dbg_id_a,dbg_iq_a,omega_diff,omega_pll
-0.098440,0.078242,57.764053,49.827835
-0.049898,0.134770,46.558380,48.532265
0.183166,0.117843,46.739578,47.550186
0.131524,0.371376,50.573349,47.630280
-0.095408,0.596820,49.614906,48.893040
0.077342,0.220351,50.935745,50.141918
0.059660,0.296251,50.573349,50.164989
-0.066219,0.388373,46.257973,49.138615
-0.018365,0.252745,52.433014,49.162312
0.028214,0.215965,49.614906,50.374191
0.134250,0.232248,50.573349,51.176865
0.053850,0.056846,50.516129,51.509991
-0.017253,0.093477,50.034523,51.805904
-0.094692,0.080765,49.495697,51.177155
-0.120932,0.061395,50.334930,50.410675
-0.092516,0.144245,50.034523,50.206551
-0.119826,0.205217,49.791336,50.642563
-0.046422,0.181712,51.531792,51.461906
-0.095068,0.173230,51.054955,51.024048
-0.046575,0.135954,48.475266,50.234077
-0.175736,0.218020,49.853325,50.125935
0.293194,-0.122648,48.956871,50.003086
-0.061394,0.258654,48.594475,49.204784
0.049420,0.307718,49.552917,48.992256
0.146945,0.215631,57.764053,49.776020
0.011795,0.061101,50.930977,49.931202
-0.058246,0.354524,49.076080,49.329422
-0.042842,0.386666,48.775673,49.227867
-0.086388,0.134277,48.537254,48.747265
0.016787,0.271324,49.495697,48.954491
0.117632,0.264087,49.376488,49.301910
0.242712,0.382950,55.127144,49.727558
-0.148117,0.220755,51.293373,49.959290
0.017433,0.188456,50.454140,50.492290
0.172810,0.159118,53.625107,50.741634
0.043378,0.069965,49.853325,50.700352
-0.114963,0.110801,49.195290,50.479790
-0.158467,0.125981,50.930977,50.433361
-0.217711,0.284101,51.174164,50.380657
-0.242660,0.275103,50.034523,50.640678
-0.014283,0.159026,55.727959,51.528553
-0.118422,0.203668,50.992966,51.709538
0.001174,0.031092,48.236847,50.854877
0.001339,0.095046,47.397614,49.435944
0.007116,-0.153318,49.614906,49.161095
0.051137,0.151256,49.195290,49.713890
0.087312,0.192956,48.055649,49.590057
0.117111,0.127656,50.334930,49.380825
-0.162318,-0.027564,47.879219,49.032955
-0.130032,0.373200,46.918392,48.295063
-0.111296,0.372773,46.379566,47.680569
-0.232012,0.422891,52.490234,48.283642
0.068679,0.535426,52.728653,49.815510
-0.102414,0.251813,52.189827,51.204525
0.219768,0.181720,48.475266,50.881424
0.071544,0.128462,50.992966,50.595623
0.067571,0.073742,51.412582,50.639935
0.048665,0.061343,51.472187,51.185555
0.090837,0.127569,50.272942,51.155899
0.146594,-0.011451,51.112175,51.152477
0.057883,-0.111633,51.171780,51.412247
-0.059390,-0.018582,49.974918,50.910255
-0.104431,0.076646,50.454140,49.980606
-0.073355,0.119598,49.014091,49.387619
-0.044461,0.165496,50.272942,49.091778
0.024744,0.270714,48.058033,49.065483
0.031788,0.170296,48.596859,48.795933
0.060149,0.210099,49.076080,48.362068
-0.001506,0.417826,49.195290,48.811802
0.020548,0.260130,49.257278,48.898262
0.162003,0.271052,46.856403,48.362045
0.007132,0.285078,49.374104,48.589985
-0.156506,0.375568,51.233768,49.619270
-0.134035,0.295901,50.332546,50.451984
-0.075982,0.297414,50.933361,51.068707
-0.209697,0.275810,55.127144,51.206520
-0.020734,0.124026,50.156116,51.977962
0.047753,-0.087882,51.112175,51.786129
-0.042638,0.048756,51.772594,51.521255
-0.043901,0.089869,50.933361,51.339798
0.033273,-0.149833,51.591396,51.623020
0.090798,0.201205,51.052570,51.717075
0.035070,-0.119414,50.274136,50.964108
0.071166,-0.070279,49.314499,50.402420
0.063673,0.011867,47.937634,49.572727
-0.098213,0.054217,47.457218,48.417931
-0.031369,0.231414,48.536064,47.742355
-0.045616,0.451087,50.573349,48.096127
-0.226977,0.417578,52.011013,49.241913
-0.047052,0.291955,48.896076,49.900341
0.214386,0.193954,47.277214,49.170105
0.038121,0.182752,46.019554,48.397072
0.144468,0.193746,49.434902,48.615437
-0.163817,0.635077,52.490234,50.050655
0.271262,0.215549,51.293373,51.076954
0.110321,0.060346,53.269863,51.831635
-0.074094,0.113596,51.652195,51.959595
-0.153846,0.357320,48.116447,51.471840
-0.078181,0.135694,50.153732,50.638821
-0.052985,0.147369,51.232578,50.691914
-0.042679,0.149603,51.711800,51.301727
