omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep_active
372.836670,0.331353,0.396413,1.000000
372.617493,0.525185,0.386955,1.000000
373.796204,0.385560,0.377095,1.000000
373.914246,0.579743,0.366941,1.000000
373.466034,0.487714,0.356602,1.000000
372.161865,0.329833,0.346191,1.000000
370.426178,0.260105,0.335820,1.000000
370.512787,0.331837,0.325602,1.000000
371.855713,0.298882,0.315648,1.000000
371.247681,0.326096,0.306065,1.000000
369.694305,0.170643,0.296958,1.000000
369.920197,0.267390,0.288426,1.000000
370.955383,0.282374,0.280561,1.000000
370.267914,0.290352,0.273450,1.000000
369.751740,0.133031,0.267169,1.000000
370.987061,0.459146,0.261788,1.000000
371.534546,0.255466,0.257364,1.000000
372.953278,0.186172,0.253946,1.000000
371.734283,0.395462,0.251572,1.000000
373.373230,0.161890,0.250268,1.000000
372.084961,0.247440,0.250048,1.000000
372.535736,0.293655,0.250915,1.000000
371.562408,0.642830,0.252860,1.000000
370.129333,0.189096,0.255862,1.000000
370.521423,0.263539,0.259888,1.000000
369.631073,0.348812,0.264896,1.000000
367.621338,0.294516,0.270830,1.000000
368.421051,0.298609,0.277627,1.000000
369.754333,0.184882,0.285213,1.000000
370.522339,0.112956,0.293505,1.000000
369.269897,0.410081,0.302414,1.000000
369.322845,0.325458,0.311842,1.000000
369.198700,0.278758,0.321686,1.000000
369.357544,0.428881,0.331840,1.000000
370.300201,0.478945,0.342194,1.000000
370.407928,0.249631,0.352633,1.000000
372.894257,0.494655,0.363044,1.000000
371.382965,0.288661,0.373315,1.000000
371.059937,0.404659,0.383332,1.000000
369.007172,0.420793,0.392986,1.000000
368.026733,0.349798,0.402172,1.000000
369.354401,0.336020,0.410789,1.000000
369.706543,0.183640,0.418743,1.000000
368.554291,0.502390,0.425947,1.000000
368.350525,0.444516,0.432323,1.000000
368.965698,0.401745,0.437799,1.000000
369.928925,0.632778,0.442317,1.000000
367.943604,0.541514,0.445825,1.000000
368.675293,0.346496,0.448287,1.000000
371.352478,0.676966,0.449674,1.000000
371.506714,0.423232,0.449971,1.000000
372.669067,0.439914,0.449175,1.000000
371.762878,0.499931,0.447294,1.000000
374.480103,0.483846,0.444347,1.000000
373.018921,0.515704,0.440368,1.000000
371.552124,0.406794,0.435399,1.000000
370.915131,0.478776,0.429494,1.000000
371.263794,0.396100,0.422719,1.000000
372.659271,0.360791,0.415146,1.000000
371.871765,0.376287,0.406858,1.000000
369.960358,0.411506,0.397947,1.000000
370.398956,0.583709,0.388509,1.000000
371.688171,0.379242,0.378649,1.000000
372.609497,0.312000,0.368473,1.000000
371.143463,0.531259,0.358094,1.000000
373.035126,0.313155,0.347624,1.000000
371.840393,0.348143,0.337180,1.000000
373.380066,0.341309,0.326876,1.000000
370.764832,0.493209,0.316824,1.000000
372.522156,0.340776,0.307136,1.000000
373.956177,0.295113,0.297917,1.000000
373.515472,0.247608,0.289269,1.000000
372.243286,0.376620,0.281288,1.000000
372.162994,0.330589,0.274060,1.000000
371.681335,0.288296,0.267667,1.000000
370.597107,0.319224,0.262177,1.000000
368.409332,0.106424,0.257653,1.000000
369.032135,0.157025,0.254143,1.000000
370.934875,0.328891,0.251687,1.000000
372.239441,0.232594,0.250312,1.000000
