raw21,omega_pll,Iq_ref,dbg_iq_a
1353908.000000,199.878510,0.284681,0.230544
1322040.000000,200.526688,0.284681,0.291328
1290484.000000,199.299820,0.272821,0.225019
1254980.000000,200.698410,0.272821,0.368577
1220353.000000,200.434708,0.276932,0.270003
1182731.000000,199.931717,0.276932,0.324610
1146980.000000,200.155151,0.279839,0.317914
1112021.000000,200.215363,0.279839,0.393439
1078173.000000,200.094620,0.278890,0.245158
1046629.000000,199.310684,0.278890,0.228667
1013362.000000,200.311676,0.287833,0.298204
981439.000000,199.111877,0.287833,0.227288
946475.000000,200.536652,0.285713,0.451482
911588.000000,201.318390,0.285713,0.156529
878526.000000,200.408279,0.264174,0.212778
846105.000000,200.369232,0.264174,0.230817
815893.000000,200.210175,0.274612,0.168744
784446.000000,200.909851,0.274612,0.299690
755571.000000,199.580414,0.269757,0.186356
723734.000000,201.270325,0.269757,0.208591
692289.000000,200.214676,0.265926,0.221288
658774.000000,200.326416,0.265926,0.306222
623825.000000,201.356796,0.280031,0.219140
590855.000000,199.431610,0.280031,0.316942
555505.000000,199.725449,0.284835,0.307515
522571.000000,199.306702,0.284835,0.314864
488064.000000,199.046646,0.286506,0.136725
454295.000000,198.462326,0.286506,0.224592
420171.000000,199.155350,0.294591,0.223135
384485.000000,199.294510,0.294591,0.294362
352498.000000,198.812363,0.280736,0.342511
319676.000000,200.320221,0.280736,0.235437
289802.000000,198.906097,0.274338,0.328716
257132.000000,199.670197,0.274338,0.324143
224265.000000,200.414749,0.286044,0.253342
189501.000000,199.384750,0.286044,0.371174
152025.000000,199.600510,0.285810,0.298849
116226.000000,199.211609,0.285810,0.247568
78860.000000,199.589172,0.287468,0.482422
45353.000000,199.027817,0.287468,0.238043
11944.000000,199.629166,0.289294,0.298788
2076636.000000,199.718124,0.289294,0.381823
2043989.000000,199.293976,0.281301,0.297978
2009407.000000,200.688568,0.281301,0.312753
1975841.000000,199.587479,0.272113,0.369264
1940596.000000,200.483505,0.272113,0.388050
1908863.000000,200.489990,0.277783,0.234625
1876583.000000,200.204285,0.277783,0.074423
1845866.000000,200.230026,0.276752,0.324612
1816295.000000,199.818939,0.276752,0.264955
1784514.000000,199.956100,0.281928,0.334582
1753037.000000,199.736313,0.281928,0.273060
1718241.000000,201.529526,0.283651,0.278426
1685130.000000,200.258698,0.283651,0.299706
1650091.000000,199.878113,0.274805,0.291443
1615482.000000,200.245850,0.274805,0.244645
1581560.000000,198.531448,0.276587,0.299664
1546982.000000,198.914536,0.276587,0.220422
1514059.000000,199.267227,0.290325,0.232672
1478414.000000,199.577759,0.290325,0.341138
1444596.000000,199.359573,0.283441,0.332213
1410965.000000,200.418457,0.283441,0.214592
1378322.000000,200.284332,0.275361,0.341165
1347378.000000,199.247849,0.275361,0.330875
1314338.000000,201.184891,0.288784,0.234184
1283029.000000,199.629089,0.288784,0.270844
1247274.000000,200.170776,0.281210,0.333769
1212261.000000,199.984436,0.281210,0.232181
1175099.000000,199.653885,0.279357,0.375329
1138614.000000,199.856842,0.279357,0.284866
1105067.000000,200.003082,0.280174,0.291710
1071068.000000,200.044373,0.280174,0.260503
1039827.000000,198.773911,0.279248,0.302677
1006238.000000,200.862930,0.279248,0.247539
973796.000000,200.256882,0.270083,0.199512
939452.000000,200.160629,0.270083,0.235413
903842.000000,201.915405,0.280162,0.230807
871791.000000,200.603592,0.280162,0.311556
838859.000000,200.925262,0.272403,0.290417
809376.000000,200.372345,0.272403,0.164270
778256.000000,200.732712,0.275857,0.339762
748495.000000,199.610840,0.275857,0.418336
717442.000000,200.578705,0.279001,0.179477
684968.000000,200.567215,0.279001,0.241673
652315.000000,199.124390,0.269014,0.276052
616881.000000,200.655441,0.269014,0.222056
583980.000000,199.277588,0.273968,0.344722
548965.000000,199.103180,0.273968,0.276233
515828.000000,199.247879,0.289150,0.211836
481831.000000,198.964462,0.289150,0.267181
446924.000000,199.378479,0.288929,0.306904
413708.000000,199.530029,0.288929,0.309296
377268.000000,201.082382,0.285147,0.362379
346160.000000,199.224670,0.285147,0.557590
313577.000000,200.682526,0.285529,0.109802
283122.000000,199.742325,0.285529,0.323680
251273.000000,199.111221,0.277205,0.214243
217256.000000,200.416168,0.277205,0.116046
182826.000000,199.134888,0.276221,0.422982
144673.000000,199.289703,0.276221,0.099710
109182.000000,199.320358,0.284696,0.216642
72415.000000,199.699158,0.284696,0.237349
38378.000000,199.656677,0.282085,0.314698
5825.000000,199.934906,0.282085,0.213824
2070074.000000,199.917786,0.283016,0.280564
2037918.000000,198.973175,0.283016,0.078826
2002743.000000,200.560272,0.288651,0.105053
1969028.000000,200.349426,0.288651,0.319327
1934536.000000,200.106522,0.272314,0.324590
1902444.000000,200.843735,0.272314,0.263974
1870959.000000,200.723694,0.269948,0.332534
1839751.000000,200.340149,0.269948,0.278860
1810661.000000,199.856186,0.274766,0.334830
1778416.000000,200.652115,0.274766,0.271703
1746756.000000,199.938934,0.269207,0.323080
1712105.000000,201.354233,0.269207,0.328720
1678200.000000,200.953308,0.269172,0.207143
1644123.000000,199.457474,0.269172,0.218829
1608782.000000,200.616150,0.282911,0.292112
1575162.000000,199.502380,0.282911,0.200921
1540389.000000,199.383652,0.282167,0.234286
1507388.000000,199.693695,0.282167,0.163982
1472029.000000,200.066681,0.281435,0.308698
1437873.000000,199.479752,0.281435,0.368523
1405290.000000,199.463654,0.281840,0.566783
1372259.000000,200.156021,0.281840,0.343028
1342054.000000,198.560165,0.274389,0.298390
1308660.000000,200.649307,0.274389,0.282622
1276650.000000,200.318314,0.274068,0.241023
1241329.000000,199.886002,0.274068,0.261146
1205299.000000,200.614639,0.280162,0.318729
1168959.000000,200.114395,0.280162,0.298807
1132038.000000,200.364334,0.274683,0.376833
1099156.000000,200.274368,0.274683,0.280424
1065335.000000,200.587158,0.276478,0.388298
1033791.000000,199.726913,0.276478,0.296654
1000493.000000,200.978134,0.275008,0.277298
967352.000000,200.933640,0.275008,0.235527
933608.000000,200.025177,0.267248,0.322884
897956.000000,201.346161,0.267248,0.251683
866305.000000,200.751389,0.267322,0.307365
833510.000000,201.009369,0.267322,0.176632
803998.000000,200.561234,0.268634,0.163167
773579.000000,200.694077,0.268634,0.189916
742911.000000,200.335876,0.275060,0.385669
712427.000000,200.129517,0.275060,0.202107
679265.000000,200.648590,0.283442,0.270603
646972.000000,198.873108,0.283442,0.536069
611432.000000,200.434204,0.288166,0.277522
578084.000000,199.889664,0.288166,0.320550
543712.000000,198.996323,0.277644,0.218979
510044.000000,199.363419,0.277644,0.201211
476569.000000,199.349106,0.288084,0.197508
441100.000000,199.822952,0.288084,0.276647
408274.000000,199.095840,0.280190,0.241269
372319.000000,200.242447,0.280190,0.230536
341130.000000,199.075363,0.279124,0.311929
309304.000000,199.445099,0.279124,0.096700
278009.000000,200.109329,0.289392,0.305566
246769.000000,198.887299,0.289392,0.321525
211963.000000,200.463333,0.287848,0.330631
177236.000000,200.270752,0.287848,0.275501
138804.000000,200.655594,0.274224,0.209632
103218.000000,199.961136,0.274224,0.304135
67239.000000,200.606552,0.279957,-0.002926
32910.000000,200.366547,0.279957,0.302314
1033.000000,199.617935,0.275778,0.321517
2064690.000000,200.729187,0.275778,0.236762
2032790.000000,199.137314,0.270932,0.360262
1997364.000000,200.821045,0.270932,0.360828
1963446.000000,200.798843,0.276391,0.354884
1929748.000000,199.972061,0.276391,0.298506
1897207.000000,200.948181,0.279910,0.398610
1866708.000000,199.986023,0.279910,0.228926
1835014.000000,200.583191,0.277321,0.308862
1805968.000000,199.751801,0.277321,0.318292
1773691.000000,200.966537,0.281920,0.287930
1741598.000000,200.238098,0.281920,0.318473
1707294.000000,200.962845,0.275984,0.350297
1672708.000000,201.336334,0.275984,0.197757
1639192.000000,199.643921,0.263288,0.240730
1603657.000000,200.328842,0.263288,0.264245
1570177.000000,199.793747,0.281775,0.148894
1535517.000000,199.514435,0.281775,0.363569
1502121.000000,199.494919,0.283095,0.430817
1467305.000000,200.079117,0.283095,0.249505
1432858.000000,199.728149,0.279976,0.337785
1400823.000000,199.192169,0.279976,0.553600
1367715.000000,200.197952,0.290616,0.244851
1337698.000000,198.725952,0.290616,0.334713
1304461.000000,200.104584,0.289177,0.364608
1271714.000000,200.599457,0.289177,0.017989
1236844.000000,199.744476,0.273555,0.289295
1200137.000000,200.410370,0.273555,0.215748
1164520.000000,199.955994,0.278287,0.252825
1127651.000000,200.053024,0.278287,0.329904
1095020.000000,199.632034,0.278462,0.290758
1061575.000000,200.401367,0.278462,0.228108
1029848.000000,199.502487,0.276219,0.230098
996847.000000,200.384567,0.276219,0.243750
963220.000000,200.913635,0.280614,0.072400
929606.000000,200.226089,0.280614,0.183653
894227.000000,200.920380,0.279681,0.332381
862679.000000,200.893341,0.279681,0.237443
830188.000000,201.015839,0.271615,0.307935
800525.000000,200.151230,0.271615,0.188740
770671.000000,200.202957,0.277673,0.177725
739498.000000,200.503479,0.277673,0.294345
709281.000000,199.507111,0.273938,0.306071
675464.000000,201.478302,0.273938,0.268701
643105.000000,199.665024,0.264903,0.243252
607914.000000,200.210052,0.264903,0.430784
574139.000000,200.222794,0.282122,0.208808
540263.000000,198.736023,0.282122,0.480987
506288.000000,198.908966,0.292145,0.518180
473224.000000,198.950363,0.292145,0.193686
437488.000000,199.840164,0.289480,0.282321
404441.000000,199.222061,0.289480,0.331191
368926.000000,200.525009,0.288046,0.195212
337499.000000,199.642227,0.288046,0.658091
306093.000000,199.563187,0.279638,0.346498
274193.000000,200.830215,0.279638,0.269965
243206.000000,199.291763,0.270004,0.247906
208134.000000,200.044189,0.270004,0.289639
173356.000000,199.820557,0.281878,-0.019472
135257.000000,199.680725,0.281878,0.207034
99333.000000,199.394058,0.284123,0.346644
64220.000000,199.562790,0.284123,0.256486
29738.000000,199.655151,0.285131,0.303908
2095235.000000,199.137589,0.285131,0.256759
2061764.000000,200.125656,0.292597,0.212175
2029811.000000,198.960541,0.292597,0.216095
1994515.000000,200.282990,0.285688,0.202260
1960258.000000,201.142227,0.285688,0.289754
1926923.000000,200.434097,0.265818,0.303210
1894124.000000,201.280060,0.265818,0.274902
1863876.000000,200.783844,0.269393,0.451047
1832225.000000,200.999390,0.269393,0.348234
1802813.000000,200.326996,0.270114,0.208606
1770738.000000,201.161911,0.270114,0.208488
1738171.000000,200.521591,0.269185,0.362724
1704215.000000,200.531067,0.269185,0.327543
1669232.000000,201.255539,0.279874,0.222000
1635943.000000,199.498627,0.279874,0.289332
1600587.000000,199.344147,0.284782,0.327536
1566967.000000,199.816559,0.284782,0.328453
1532483.000000,199.538773,0.282593,0.411180
1498708.000000,199.331314,0.282593,0.338770
1464379.000000,199.665283,0.286400,0.234637
1429747.000000,199.769913,0.286400,0.242212
1397932.000000,198.970566,0.282816,0.304189
1364721.000000,200.575546,0.282816,0.158388
1334570.000000,199.483566,0.275364,0.275811
1301588.000000,200.048645,0.275364,0.293448
1268048.000000,201.365036,0.283830,-0.088251
1233279.000000,200.602982,0.283830,0.159784
1196071.000000,200.759933,0.277270,0.393877
1160703.000000,200.577148,0.277270,0.276556
1123877.000000,200.654083,0.276973,0.211900
1091109.000000,199.945786,0.276973,0.282277
1058026.000000,200.704376,0.282010,0.234832
1025999.000000,199.855118,0.282010,0.231841
993558.000000,199.322464,0.281407,0.341153
959261.000000,201.041611,0.281407,0.140500
925639.000000,200.389603,0.270734,0.266602
890501.000000,200.927414,0.270734,0.353910
859038.000000,200.624557,0.273750,0.248957
826953.000000,200.691772,0.273750,0.300914
796871.000000,200.122147,0.276150,0.342625
767559.000000,199.958450,0.276150,0.186126
736004.000000,200.464981,0.282104,0.276544
705725.000000,199.421341,0.282104,0.343845
671704.000000,201.542648,0.286501,0.153229
639115.000000,199.810150,0.286501,0.376524
604348.000000,199.868820,0.281732,0.366109
570104.000000,200.372482,0.281732,0.217400
536537.000000,199.061752,0.280308,0.335350
502240.000000,199.065826,0.280308,0.289985
469482.000000,198.852051,0.291772,0.186164
433872.000000,199.263428,0.291772,0.324084
400521.000000,198.595856,0.290224,0.335434
365757.000000,199.744400,0.290224,0.216917
334038.000000,199.371902,0.285009,0.200444
303308.000000,198.443314,0.285009,0.342242
270869.000000,200.747849,0.298670,0.232615
239922.000000,199.510727,0.298670,0.266296
204524.000000,200.320328,0.282938,0.354404
169284.000000,200.797760,0.282938,0.262625
131501.000000,200.143677,0.272248,0.246759
95085.000000,199.821518,0.272248,0.306364
60637.000000,199.889191,0.281174,0.201688
26028.000000,200.063065,0.281174,0.341193
2091685.000000,198.992783,0.279439,0.349173
2058054.000000,200.469162,0.279439,0.214709
2025702.000000,199.637360,0.276544,0.329603
1990821.000000,199.834641,0.276544,0.425647
1956174.000000,201.287964,0.286206,0.168677
1923439.000000,200.124817,0.286206,0.299630
1890487.000000,200.628891,0.278431,0.469712
1860515.000000,200.529419,0.278431,0.119867
1828980.000000,200.864136,0.276901,0.351562
1799268.000000,199.985992,0.276901,0.420114
1767436.000000,200.766754,0.281599,0.218320
1734331.000000,200.542725,0.281599,0.328139
1700911.000000,199.731766,0.271008,0.280452
1665417.000000,201.311111,0.271008,0.170487
1632245.000000,199.431732,0.269725,0.242570
1596904.000000,199.165604,0.269725,0.288997
1563423.000000,199.332581,0.291349,0.120698
1529227.000000,199.081955,0.291349,0.299567
1494993.000000,198.897278,0.290576,0.344828
1461040.000000,199.377228,0.290576,0.286704
1426416.000000,199.476395,0.287220,0.309542
1394748.000000,198.628357,0.287220,0.413387
1361749.000000,200.104599,0.295347,0.229987
1331298.000000,199.568542,0.295347,0.266323
1298753.000000,199.455780,0.281920,0.304335
1264486.000000,201.519806,0.281920,0.197289
1230076.000000,200.161041,0.266632,0.228059
1192508.000000,200.418488,0.266632,0.338525
1157293.000000,200.505173,0.277003,0.231739
1120775.000000,200.465546,0.277003,0.490045
1087855.000000,199.685211,0.277247,0.413811
1055314.000000,199.870667,0.277247,0.063070
1022844.000000,199.893829,0.284304,0.324057
990673.000000,199.105484,0.284304,0.383395
955983.000000,201.169739,0.292464,0.504636
922289.000000,200.365829,0.292464,0.294020
887541.000000,200.684921,0.272477,0.311201
855933.000000,200.520584,0.272477,0.201188
824231.000000,200.649323,0.275877,0.313663
793793.000000,200.088516,0.275877,0.639109
764916.000000,199.594238,0.279743,0.167604
733127.000000,200.324509,0.279743,0.297959
702709.000000,199.335312,0.278892,0.274433
668616.000000,201.289688,0.278892,0.264270
635482.000000,200.323898,0.270774,0.263785
601205.000000,199.702576,0.270774,0.274757
566533.000000,200.360046,0.286727,0.255851
533194.000000,199.193604,0.286727,0.312709
498589.000000,199.283508,0.287499,0.411475
465759.000000,199.188400,0.287499,0.200786
430251.000000,199.620789,0.290355,0.299732
396237.000000,199.191360,0.290355,0.306949
362232.000000,199.918488,0.287431,0.023035
329998.000000,200.052567,0.287431,0.323773
299694.000000,198.777710,0.279417,0.396397
266846.000000,200.944504,0.279417,0.240098
235512.000000,200.218094,0.274055,0.191303
200163.000000,200.000153,0.274055,0.378519
164352.000000,200.597443,0.282322,0.140203
127013.000000,199.937057,0.282322,0.276662
90121.000000,199.718475,0.283878,0.242997
56156.000000,200.079941,0.283878,0.431758
21707.000000,200.084229,0.282614,0.487681
2087293.000000,199.098953,0.282614,0.369780
2053757.000000,200.297440,0.289816,0.272837
2020774.000000,200.012360,0.289816,0.435867
1986362.000000,199.684937,0.279226,0.595622
1951240.000000,201.170135,0.279226,0.220534
1918879.000000,200.668839,0.267271,0.284048
1885811.000000,200.900421,0.267271,0.190650
1855807.000000,201.101883,0.272723,0.234785
1824836.000000,200.659225,0.272723,0.353543
1794301.000000,200.252625,0.276935,0.187644
1762726.000000,200.603348,0.276935,0.284467
1728660.000000,201.358429,0.280287,0.309307
1695640.000000,200.018661,0.280287,0.485692
1659851.000000,201.268967,0.280316,0.098210
1626315.000000,200.007172,0.280316,0.305896
1591319.000000,199.147675,0.279967,0.270057
1557451.000000,199.603470,0.279967,0.226376
1523699.000000,199.490097,0.286474,0.370062
1488482.000000,199.740173,0.286474,0.286971
1454836.000000,199.936996,0.282655,0.285072
1420278.000000,200.208176,0.282655,0.380208
1388345.000000,199.358429,0.277315,0.242350
1355884.000000,200.234909,0.277315,0.084546
1324456.000000,200.336639,0.282425,0.281327
1292666.000000,199.311813,0.282425,0.242362
1257464.000000,200.776749,0.287956,0.216201
1222979.000000,200.160843,0.287956,0.315773
1185359.000000,199.681564,0.280039,0.287629
1149931.000000,199.907516,0.280039,0.254161
1114435.000000,200.022583,0.283163,0.262956
1080794.000000,199.854858,0.283163,0.529159
1048968.000000,199.724564,0.281151,0.349530
1015805.000000,200.454117,0.281151,0.280060
983926.000000,199.114304,0.274079,0.299518
949013.000000,200.522141,0.274079,0.236270
914507.000000,200.914764,0.280784,0.337321
881101.000000,199.959686,0.280784,0.253384
848765.000000,200.666565,0.280964,0.268212
818189.000000,200.437256,0.280964,0.213431
786845.000000,201.028030,0.278418,0.236390
758124.000000,199.716660,0.278418,0.223009
726337.000000,200.582794,0.279589,0.290763
695322.000000,199.252350,0.279589,0.223432
661562.000000,200.133179,0.284939,0.438602
627242.000000,200.295700,0.284939,0.302681
594009.000000,198.960037,0.274033,0.330813
558684.000000,199.821213,0.274033,0.357673
525778.000000,199.105072,0.285113,0.513208
491123.000000,199.052612,0.285113,0.235035
457679.000000,198.938248,0.289110,0.141105
423171.000000,199.299118,0.289110,0.319864
387863.000000,199.354523,0.287886,0.250950
355305.000000,199.350830,0.287886,0.207062
322683.000000,200.036926,0.289065,0.320516
292852.000000,198.660248,0.289065,0.245141
259925.000000,200.077179,0.290362,0.268245
227588.000000,200.370514,0.290362,0.440521
192571.000000,199.650940,0.274346,0.547506
155474.000000,200.200302,0.274346,0.205899
119269.000000,199.661362,0.280313,0.233747
81782.000000,200.073502,0.280313,0.284017
48138.000000,199.989212,0.277731,0.206044
14336.000000,200.349899,0.277731,0.419363
2079510.000000,199.252457,0.276350,0.306356
2046505.000000,199.393600,0.276350,0.296766
2012170.000000,200.765930,0.286450,0.330440
1978569.000000,199.387466,0.286450,0.309937
1943211.000000,200.498383,0.284343,0.443450
1911439.000000,200.352173,0.284343,0.257932
1878768.000000,200.554962,0.275247,0.110884
1848393.000000,200.169327,0.275247,0.609430
1818472.000000,199.891129,0.277777,0.221598
1786905.000000,200.024307,0.277777,0.289479
1755506.000000,199.766113,0.276874,0.159274
1720717.000000,201.503967,0.276874,0.238303
1687782.000000,200.055084,0.262666,0.197247
1652418.000000,200.233047,0.262666,0.309720
1618052.000000,200.158951,0.281164,0.230859
1583666.000000,199.246399,0.281164,0.260115
1549205.000000,199.417725,0.285316,0.209400
1516179.000000,199.507217,0.285316,0.346939
1480553.000000,199.612381,0.284162,0.285195
1446948.000000,199.030838,0.284162,0.234322
1413100.000000,199.913681,0.288058,0.251707
1380581.000000,199.868942,0.288058,0.364563
1349336.000000,199.167908,0.278670,0.334672
1316587.000000,200.870255,0.278670,0.234922
1285207.000000,199.695450,0.269692,0.280820
1249467.000000,200.309082,0.269692,0.306600
1214582.000000,200.094635,0.276626,0.296269
1177227.000000,199.800308,0.276626,0.273009
1141036.000000,199.612671,0.281519,0.432975
1107087.000000,199.913300,0.281519,0.264442
1073026.000000,200.136627,0.276148,0.240338
1041590.000000,199.322678,0.276148,0.208839
1008068.000000,200.940384,0.287590,0.248342
975704.000000,200.354172,0.287590,0.305755
941241.000000,200.198257,0.272474,0.138844
905769.000000,201.698532,0.272474,0.215342
873489.000000,200.539429,0.261763,0.290701
840595.000000,200.830536,0.261763,0.285647
810978.000000,200.421890,0.268790,0.432999
779737.000000,200.697159,0.268790,0.306259
750259.000000,199.381027,0.273070,0.331510
719065.000000,200.422409,0.273070,0.212785
687039.000000,199.732666,0.277236,0.330724
654122.000000,198.950317,0.277236,0.052603
618780.000000,200.551620,0.289192,0.215282
585892.000000,199.182785,0.289192,0.294143
550785.000000,199.053528,0.283589,0.292372
517573.000000,199.627365,0.283589,0.307515
483399.000000,199.342285,0.281794,0.156106
448858.000000,199.078323,0.281794,0.281679
415522.000000,199.173431,0.284784,0.208371
379400.000000,199.813507,0.284784,0.241594
348022.000000,198.803436,0.274693,0.331795
315296.000000,200.569138,0.274693,0.248385
285091.000000,199.380615,0.277268,0.281528
252988.000000,199.228043,0.277268,0.321146
219263.000000,200.519135,0.290259,-0.107620
184718.000000,199.461899,0.290259,0.283840
146719.000000,199.435089,0.284489,0.328574
111169.000000,199.470078,0.284489,0.253050
74134.000000,199.938080,0.282245,0.239123
40410.000000,199.223557,0.282245,0.328657
7611.000000,199.789536,0.285126,0.175091
2072075.000000,199.478439,0.285126,0.313875
2039817.000000,198.721786,0.282159,0.292527
2004757.000000,200.451401,0.282159,0.230689
1971036.000000,200.293655,0.272635,0.214558
1936194.000000,200.610336,0.272635,0.299464
1904187.000000,201.249756,0.273100,0.280086
1872492.000000,200.851242,0.273100,0.271756
1841347.000000,200.629898,0.270422,0.122798
1812203.000000,199.893295,0.270422,0.019911
1779988.000000,200.623520,0.278832,0.283285
1748456.000000,199.782425,0.278832,0.340306
1713688.000000,201.491501,0.280721,0.222444
1680137.000000,200.433701,0.280721,0.293365
1645816.000000,199.242493,0.271204,0.248013
1610589.000000,200.494781,0.271204,0.220497
1576831.000000,199.542282,0.273537,0.306308
1542125.000000,199.226868,0.273537,0.404358
1509276.000000,199.384018,0.284897,0.183165
1473845.000000,199.626602,0.284897,0.324023
1439750.000000,199.264145,0.281093,0.214780
1406825.000000,199.935776,0.281093,0.379233
1373903.000000,200.299530,0.282108,0.293092
1343496.000000,198.898392,0.282108,0.326507
1310134.000000,200.992493,0.289517,0.202240
1278470.000000,199.842102,0.289517,0.332479
1242882.000000,200.030136,0.273799,0.342406
1207184.000000,200.318939,0.273799,0.260856
1170643.000000,199.761429,0.272932,0.321731
1133920.000000,199.700195,0.272932,0.289868
1100932.000000,199.820526,0.279360,0.256246
1067002.000000,200.160095,0.279360,-0.017048
1035761.000000,198.772278,0.275017,0.301038
1002289.000000,200.729034,0.275017,0.247553
969498.000000,200.288742,0.275979,0.167079
935745.000000,199.199692,0.275979,0.278830
899992.000000,201.209290,0.281550,0.467341
868339.000000,200.124451,0.281550,0.258261
835434.000000,200.639206,0.271225,0.394472
806075.000000,200.045105,0.271225,0.279211
775400.000000,200.310242,0.277369,0.465224
745002.000000,200.017410,0.277369,0.297142
714429.000000,200.054520,0.275705,0.254799
681314.000000,201.085464,0.275705,0.165955
648925.000000,199.324219,0.266498,0.296999
613430.000000,200.633148,0.266498,0.151626
580382.000000,199.393692,0.273708,0.234340
545729.000000,198.930603,0.273708,0.261022
512404.000000,198.865143,0.289721,0.475570
478861.000000,198.441223,0.289721,0.207097
443754.000000,198.681122,0.294263,0.294890
410931.000000,198.328033,0.294263,0.196334
374793.000000,199.763306,0.295277,0.227507
343770.000000,198.355942,0.295277,0.089785
311541.000000,199.601898,0.292321,0.374486
280761.000000,199.593674,0.292321,0.332683
249307.000000,198.528137,0.278949,0.452633
214957.000000,200.200790,0.278949,0.318462
180400.000000,199.658569,0.280131,0.326333
142215.000000,199.625702,0.280131,0.277968
106760.000000,199.519012,0.281734,0.258789
70369.000000,199.749527,0.281734,0.392997
36235.000000,199.774414,0.282586,0.486385
3984.000000,199.765961,0.282586,0.236986
2068035.000000,200.037567,0.283710,0.245654
2036055.000000,198.809464,0.283710,0.226668
2000695.000000,200.730682,0.289416,0.307452
1967169.000000,199.953094,0.289416,0.343139
1933018.000000,199.387894,0.277211,0.298072
1900878.000000,200.282959,0.277211,0.215090
1869704.000000,200.141449,0.276810,0.417551
1838364.000000,200.156815,0.276810,0.494635
1809360.000000,199.676682,0.276883,0.298970
1777177.000000,200.442032,0.276883,0.302111
1745537.000000,199.526230,0.273429,0.421865
1710941.000000,201.094376,0.273429,0.050576
1677127.000000,200.260605,0.273354,0.416608
1643254.000000,198.784180,0.273354,0.270726
1608063.000000,199.670456,0.289505,0.294969
1574598.000000,198.623825,0.289505,0.387010
1539801.000000,198.945114,0.286922,0.396068
1506941.000000,198.993820,0.286922,0.162724
1471897.000000,198.818878,0.289267,0.315704
1437828.000000,198.455429,0.289267,0.448279
1405427.000000,198.326553,0.291387,0.226053
1372420.000000,199.458115,0.291387,0.193614
1342359.000000,197.716766,0.281620,0.200657
1309024.000000,200.072311,0.281620,0.265142
1277178.000000,199.717392,0.280474,0.258230
1241809.000000,199.674484,0.280474,0.369312
1205983.000000,200.165771,0.280543,0.262427
1169656.000000,199.547272,0.280543,0.302182
1132894.000000,199.647263,0.278923,0.191867
1099971.000000,199.860275,0.278923,-0.111427
1066261.000000,199.819260,0.280267,0.203619
1034909.000000,198.843414,0.280267,0.252247
1001656.000000,200.265289,0.289025,0.229116
968858.000000,199.863342,0.289025,0.315683
935164.000000,198.940277,0.276458,0.350579
899538.000000,200.677063,0.276458,0.084764
867863.000000,200.103394,0.272798,0.285167
835127.000000,200.256851,0.272798,0.279478
805721.000000,200.025223,0.274736,0.299481
775141.000000,200.207199,0.274736,0.416949
744821.000000,199.636780,0.279735,0.278220
714288.000000,199.759857,0.279735,0.229546
681466.000000,199.988388,0.286433,0.319037
649165.000000,198.393158,0.286433,0.315174
613639.000000,200.166794,0.294379,0.261395
580610.000000,199.194199,0.294379,0.332605
546022.000000,198.598755,0.283791,0.305908
512461.000000,199.415710,0.283791,0.265387
478853.000000,199.074371,0.285006,0.342976
443686.000000,199.323166,0.285006,0.313506
410826.000000,198.852585,0.283621,0.251481
374719.000000,200.034821,0.283621,0.258013
343706.000000,198.449570,0.280911,-0.036732
311418.000000,199.852936,0.280911,0.122888
280680.000000,199.562317,0.284554,0.359687
249193.000000,198.618530,0.284554,0.333507
214849.000000,200.183914,0.293217,0.142497
180410.000000,199.217697,0.293217,0.329905
142202.000000,199.320450,0.283175,0.156277
106795.000000,199.164261,0.283175,0.237433
70345.000000,199.723663,0.287762,0.268138
36234.000000,199.588669,0.287762,0.378632
3984.000000,199.663361,0.281175,0.180890
2068236.000000,199.364578,0.281175,0.251082
2036257.000000,198.344650,0.282299,0.288288
2000876.000000,200.539749,0.282299,0.226256
1967170.000000,200.392288,0.273226,0.254640
1932967.000000,199.932785,0.273226,0.270058
1900821.000000,200.671875,0.279378,0.251756
1869746.000000,200.014420,0.279378,0.471752
1838256.000000,200.486832,0.281043,0.422686
1809300.000000,199.688049,0.281043,0.271460
1777088.000000,200.511597,0.283547,0.248017
1745435.000000,199.541382,0.283547,0.456207
1710888.000000,200.913132,0.281408,0.252986
1676997.000000,200.317856,0.281408,0.325368
1643095.000000,198.966278,0.273545,0.324305
1607844.000000,199.938782,0.273545,0.281874
1574323.000000,199.013107,0.281716,0.005625
1539589.000000,199.060486,0.281716,0.368708
1506643.000000,199.271759,0.287891,0.244338
1471461.000000,199.541367,0.287891,0.309203
1437339.000000,199.048553,0.284039,0.359248
1404867.000000,199.078995,0.284039,0.374816
1371812.000000,200.036957,0.286732,0.623249
1341692.000000,198.362930,0.286732,0.428722
1308389.000000,200.256485,0.292512,0.229693
1276254.000000,200.441147,0.292512,0.230439
1241059.000000,199.754028,0.271099,0.359841
1204933.000000,200.708557,0.271099,0.179490
1168693.000000,200.052383,0.272166,0.272800
1131784.000000,200.261780,0.272166,0.395204
1098980.000000,200.002426,0.273334,0.385046
1065196.000000,200.348114,0.273334,0.062831
1033782.000000,199.153107,0.273322,0.323728
1000504.000000,200.548599,0.273322,0.270779
967309.000000,200.800842,0.273972,0.215691
933552.000000,200.003326,0.273972,0.349885
897891.000000,201.370346,0.274592,0.427747
866364.000000,200.341095,0.274592,0.262613
833654.000000,200.424377,0.274832,0.315254
804305.000000,199.644318,0.274832,-0.064518
773774.000000,200.334930,0.280484,0.204000
743296.000000,199.597168,0.280484,0.329263
